dttm th origin
326 2022.12.14 13:00:00 -0.704 H
327 2022.12.14 14:00:00 -0.4802 H
328 2022.12.14 15:00:00 -0.3687 H
329 2022.12.14 16:00:00 -0.5173 H
330 2022.12.14 17:00:00 -0.592 H
331 2022.12.14 18:00:00 -0.5362 H
332 2022.12.14 19:00:00 -0.4988 H
333 2022.12.14 20:00:00 -0.4615 H
334 2022.12.14 21:00:00 -0.6107 H
335 2022.12.14 22:00:00 -0.7413 H
336 2022.12.14 23:00:00 -0.9288 H
337 2022.12.15 00:00:00 -1.2108 H
338 2022.12.15 01:00:00 -1.3057 H
339 2022.12.15 02:00:00 -1.3622 H
340 2022.12.15 03:00:00 -1.4 H
341 2022.12.15 04:00:00 -1.4947 H
342 2022.12.15 05:00:00 -1.6655 H
343 2022.12.15 06:00:00 -1.818 H
344 2022.12.15 07:00:00 -2.1045 H
345 2022.12.15 08:00:00 -2.2198 H
346 2022.12.15 09:00:00 -2.0852 H
347 2022.12.15 10:00:00 -1.9705 H
348 2022.12.15 11:00:00 -1.9133 H
349 2022.12.15 12:00:00 -1.6085 H
350 2022.12.15 13:00:00 -1.5138 H
351 2022.12.15 14:00:00 -1.476 H
352 2022.12.15 15:00:00 -1.552 H
353 2022.12.15 16:00:00 -1.856 H
354 2022.12.15 17:00:00 -1.7988 H
355 2022.12.15 18:00:00 -1.6083 H
356 2022.12.15 19:00:00 -1.7228 H
357 2022.12.15 20:00:00 -1.9897 H
358 2022.12.15 21:00:00 -2.2775 H
359 2022.12.15 22:00:00 -2.3928 H
360 2022.12.15 23:00:00 -2.2775 H
361 2022.12.16 00:00:00 -2.5087 H
362 2022.12.16 01:00:00 -2.3545 H
363 2022.12.16 02:00:00 -2.4508 H
364 2022.12.16 03:00:00 -2.4122 H
365 2022.12.16 04:00:00 -2.451 H
366 2022.12.16 05:00:00 -2.6442 H
367 2022.12.16 06:00:00 -2.761 H
368 2022.12.16 07:00:00 -2.8577 H
369 2022.12.16 08:00:00 -2.7802 H
370 2022.12.16 09:00:00 -2.528 H
371 2022.12.16 10:00:00 -2.5865 H
372 2022.12.16 11:00:00 -2.6448 H
373 2022.12.16 12:00:00 -2.4893 H
374 2022.12.16 13:00:00 -2.47 H
375 2022.12.16 14:00:00 -2.4702 H
376 2022.12.16 15:00:00 -2.6055 H
377 2022.12.16 16:00:00 -2.7415 H
378 2022.12.16 17:00:00 -2.858 H
379 2022.12.16 18:00:00 -3.0723 H
380 2022.12.16 19:00:00 -3.4455 H
381 2022.12.16 20:00:00 -2.7607 H
382 2022.12.16 21:00:00 -3.1725 H
383 2022.12.16 22:00:00 -3.6225 H
384 2022.12.16 23:00:00 -3.4053 H
385 2022.12.17 00:00:00 -3.5038 H
386 2022.12.17 01:00:00 -3.5827 H
387 2022.12.17 02:00:00 -4.0588 H
388 2022.12.17 03:00:00 -4.2998 H
389 2022.12.17 04:00:00 -6.0347 H
390 2022.12.17 05:00:00 -5.9912 H
391 2022.12.17 06:00:00 -6.5562 H
392 2022.12.17 07:00:00 -6.514 H
393 2022.12.17 08:00:00 -6.158 H
394 2022.12.17 09:00:00 -6.033 H
395 2022.12.17 10:00:00 -5.3107 H
396 2022.12.17 11:00:00 -5.8458 H
397 2022.12.17 12:00:00 -4.9658 H
398 2022.12.17 13:00:00 -4.8627 H
399 2022.12.17 14:00:00 -5.475 H
400 2022.12.17 15:00:00 -5.5372 H
401 2022.12.17 16:00:00 -6.0953 H
402 2022.12.17 17:00:00 -6.0745 H
403 2022.12.17 18:00:00 -5.9915 H
404 2022.12.17 19:00:00 -6.4502 H
405 2022.12.17 20:00:00 -6.1787 H
406 2022.12.17 21:00:00 -6.3457 H
407 2022.12.17 22:00:00 -6.3245 H
408 2022.12.17 23:00:00 -6.1787 H
409 2022.12.18 00:00:00 -6.4292 H
410 2022.12.18 01:00:00 -6.283 H
411 2022.12.18 02:00:00 -6.936 H
412 2022.12.18 03:00:00 -7.1277 H
413 2022.12.18 04:00:00 -7.5133 H
414 2022.12.18 05:00:00 -7.4272 H
415 2022.12.18 06:00:00 -8.0117 H
416 2022.12.18 07:00:00 -8.5388 H
417 2022.12.18 08:00:00 -8.2518 H
418 2022.12.18 09:00:00 -8.0775 H
419 2022.12.18 10:00:00 -7.4723 H
420 2022.12.18 11:00:00 -5.1693 H
421 2022.12.18 12:00:00 -3.465 H
422 2022.12.18 13:00:00 -2.4318 H
423 2022.12.18 14:00:00 -1.9323 H
424 2022.12.18 15:00:00 -2.6258 H
425 2022.12.18 16:00:00 -3.386 H
426 2022.12.18 17:00:00 -3.8398 H
427 2022.12.18 18:00:00 -3.7212 H
428 2022.12.18 19:00:00 -3.6222 H
429 2022.12.18 20:00:00 -3.4447 H
430 2022.12.18 21:00:00 -3.4053 H
431 2022.12.18 22:00:00 -2.8387 H
432 2022.12.18 23:00:00 -2.4125 H
433 2022.12.19 00:00:00 -1.9323 H
434 2022.12.19 01:00:00 -1.5515 H
435 2022.12.19 02:00:00 -1.4003 H
436 2022.12.19 03:00:00 -0.91 H
437 2022.12.19 04:00:00 -0.4247 H
438 2022.12.19 05:00:00 -0.2757 H
439 2022.12.19 06:00:00 -0.0905 H
440 2022.12.19 07:00:00 0.0575 H
441 2022.12.19 08:00:00 0.0943 H
442 2022.12.19 09:00:00 0.7715 H
443 2022.12.19 10:00:00 1.6947 H
444 2022.12.19 11:00:00 3.5528 H
445 2022.12.19 12:00:00 4.4078 H
446 2022.12.19 13:00:00 4.8908 H
447 2022.12.19 14:00:00 5.2508 H
448 2022.12.19 15:00:00 5.0793 H
449 2022.12.19 16:00:00 4.1647 H
450 2022.12.19 17:00:00 4.7873 H
451 2022.12.19 18:00:00 3.8865 H
452 2022.12.19 19:00:00 2.481 H
453 2022.12.19 20:00:00 3.482 H
454 2022.12.19 21:00:00 3.9558 H
455 2022.12.19 22:00:00 5.9827 H
456 2022.12.19 23:00:00 6.8955 H
457 2022.12.20 00:00:00 6.7607 H
458 2022.12.20 01:00:00 6.0518 H
459 2022.12.20 02:00:00 7.531 H
460 2022.12.20 03:00:00 6.5083 H
461 2022.12.20 04:00:00 6.7947 H
462 2022.12.20 05:00:00 6.7275 H
463 2022.12.20 06:00:00 7.2303 H
464 2022.12.20 07:00:00 6.1703 H
465 2022.12.20 08:00:00 6.1195 H
466 2022.12.20 09:00:00 7.2467 H
467 2022.12.20 10:00:00 9.8773 H
468 2022.12.20 11:00:00 9.9103 H
469 2022.12.20 12:00:00 12.7597 H
470 2022.12.20 13:00:00 15.4743 H
471 2022.12.20 14:00:00 16.2233 H
472 2022.12.20 15:00:00 15.0142 H
473 2022.12.20 16:00:00 12.1005 H
474 2022.12.20 17:00:00 11.3095 H
475 2022.12.20 18:00:00 10.6762 H
476 2022.12.20 19:00:00 9.1393 H
477 2022.12.20 20:00:00 9.1062 H
478 2022.12.20 21:00:00 9.4513 H
479 2022.12.20 22:00:00 9.9753 H
480 2022.12.20 23:00:00 9.992 H
481 2022.12.21 00:00:00 10.6605 H
482 2022.12.21 01:00:00 10.0083 H
483 2022.12.21 02:00:00 10.041 H
484 2022.12.21 03:00:00 9.369 H
485 2022.12.21 04:00:00 9.1722 H
486 2022.12.21 05:00:00 9.1722 H
487 2022.12.21 06:00:00 8.8923 H
488 2022.12.21 07:00:00 9.6808 H
489 2022.12.21 08:00:00 10.2857 H
490 2022.12.21 09:00:00 10.5303 H
491 2022.12.21 10:00:00 11.455 H
492 2022.12.21 11:00:00 12.2137 H
493 2022.12.21 12:00:00 13.5628 H
494 2022.12.21 13:00:00 12.6643 H
495 2022.12.21 14:00:00 13.3057 H
496 2022.12.21 15:00:00 12.9047 H
497 2022.12.21 16:00:00 11.9885 H
498 2022.12.21 17:00:00 12.0047 H
499 2022.12.21 18:00:00 11.8753 H
500 2022.12.21 19:00:00 11.6652 H
501 2022.12.21 20:00:00 11.7298 H
502 2022.12.21 21:00:00 11.7622 H
503 2022.12.21 22:00:00 12.5682 H
504 2022.12.21 23:00:00 12.4715 H
505 2022.12.22 00:00:00 12.3267 H
506 2022.12.22 01:00:00 11.4227 H
507 2022.12.22 02:00:00 11.4065 H
508 2022.12.22 03:00:00 12.0365 H
509 2022.12.22 04:00:00 12.793 H
510 2022.12.22 05:00:00 12.6645 H
511 2022.12.22 06:00:00 12.4713 H
512 2022.12.22 07:00:00 12.3912 H
513 2022.12.22 08:00:00 12.069 H
514 2022.12.22 09:00:00 11.5035 H
515 2022.12.22 10:00:00 11.5843 H
516 2022.12.22 11:00:00 12.0205 H
517 2022.12.22 12:00:00 12.085 H
518 2022.12.22 13:00:00 12.3428 H
519 2022.12.22 14:00:00 12.0368 H
520 2022.12.22 15:00:00 11.5035 H
521 2022.12.22 16:00:00 11.7783 H
522 2022.12.22 17:00:00 12.0045 H
523 2022.12.22 18:00:00 11.8107 H
524 2022.12.22 19:00:00 12.198 H
525 2022.12.22 20:00:00 11.2605 H
526 2022.12.22 21:00:00 10.7905 H
527 2022.12.22 22:00:00 10.693 H
528 2022.12.22 23:00:00 11.4708 H
529 2022.12.23 00:00:00 12.1818 H
530 2022.12.23 01:00:00 12.6967 H
531 2022.12.23 02:00:00 13.146 H
532 2022.12.23 03:00:00 13.2907 H
533 2022.12.23 04:00:00 13.371 H
534 2022.12.23 05:00:00 13.419 H
535 2022.12.23 06:00:00 13.435 H
536 2022.12.23 07:00:00 13.467 H
537 2022.12.23 08:00:00 13.659 H
538 2022.12.23 09:00:00 13.1303 H
539 2022.12.23 10:00:00 13.4668 H
540 2022.12.23 11:00:00 13.339 H
541 2022.12.23 12:00:00 13.1462 H
542 2022.12.23 13:00:00 13.8188 H
543 2022.12.23 14:00:00 13.899 H
544 2022.12.23 15:00:00 13.9468 H
545 2022.12.23 16:00:00 14.0422 H
546 2022.12.23 17:00:00 13.883 H
547 2022.12.23 18:00:00 13.643 H
548 2022.12.23 19:00:00 13.851 H
549 2022.12.23 20:00:00 13.9788 H
550 2022.12.23 21:00:00 13.9625 H
551 2022.12.23 22:00:00 13.387 H
552 2022.12.23 23:00:00 13.2747 H
553 2022.12.24 00:00:00 13.1942 H
554 2022.12.24 01:00:00 12.9215 H
555 2022.12.24 02:00:00 12.5037 H
556 2022.12.24 03:00:00 12.182 H
557 2022.12.24 04:00:00 11.6975 H
558 2022.12.24 05:00:00 11.7137 H
559 2022.12.24 06:00:00 11.6167 H
560 2022.12.24 07:00:00 11.4227 H
561 2022.12.24 08:00:00 11.3257 H
562 2022.12.24 09:00:00 11.5682 H
563 2022.12.24 10:00:00 12.3105 H
564 2022.12.24 11:00:00 12.4073 H
565 2022.12.24 12:00:00 14.0105 H
566 2022.12.24 13:00:00 12.8412 H
567 2022.12.24 14:00:00 12.6323 H
568 2022.12.24 15:00:00 12.0852 H
569 2022.12.24 16:00:00 11.8268 H
570 2022.12.24 17:00:00 11.2283 H
571 2022.12.24 18:00:00 10.6442 H
572 2022.12.24 19:00:00 10.5138 H
573 2022.12.24 20:00:00 10.1717 H
574 2022.12.24 21:00:00 9.8287 H
575 2022.12.24 22:00:00 9.435 H
576 2022.12.24 23:00:00 9.3367 H
577 2022.12.25 00:00:00 9.4515 H
578 2022.12.25 01:00:00 9.0568 H
579 2022.12.25 02:00:00 8.6283 H
580 2022.12.25 03:00:00 8.4793 H
581 2022.12.25 04:00:00 8.3302 H
582 2022.12.25 05:00:00 8.3798 H
583 2022.12.25 06:00:00 8.1643 H
584 2022.12.25 07:00:00 7.3643 H
585 2022.12.25 08:00:00 6.6772 H
586 2022.12.25 09:00:00 7.4632 H
587 2022.12.25 10:00:00 9.4832 H
588 2022.12.25 11:00:00 10.8065 H
589 2022.12.25 12:00:00 12.0845 H
590 2022.12.25 13:00:00 13.5465 H
591 2022.12.25 14:00:00 14.17 H
592 2022.12.25 15:00:00 14.218 H
593 2022.12.25 16:00:00 13.3385 H
594 2022.12.25 17:00:00 13.819 H
595 2022.12.25 18:00:00 13.9467 H
596 2022.12.25 19:00:00 14.218 H
597 2022.12.25 20:00:00 14.0263 H
598 2022.12.25 21:00:00 14.234 H
599 2022.12.25 22:00:00 14.154 H
600 2022.12.25 23:00:00 14.25 H
601 2022.12.26 00:00:00 14.1063 H
602 2022.12.26 01:00:00 14.3458 H
603 2022.12.26 02:00:00 14.25 H
604 2022.12.26 03:00:00 14.0742 H
605 2022.12.26 04:00:00 14.234 H
606 2022.12.26 05:00:00 14.3778 H
607 2022.12.26 06:00:00 14.1222 H
608 2022.12.26 07:00:00 13.867 H
609 2022.12.26 08:00:00 13.4823 H
610 2022.12.26 09:00:00 11.8427 H
611 2022.12.26 10:00:00 11.4227 H
612 2022.12.26 11:00:00 11.0178 H
613 2022.12.26 12:00:00 10.9042 H
614 2022.12.26 13:00:00 10.5628 H
615 2022.12.26 14:00:00 10.5952 H
616 2022.12.26 15:00:00 11.0503 H
617 2022.12.26 16:00:00 11.164 H
618 2022.12.26 17:00:00 11.2125 H
619 2022.12.26 18:00:00 11.3903 H
620 2022.12.26 19:00:00 10.6403 H
621 2022.12.26 20:00:00 8.7935 H
622 2022.12.26 21:00:00 8.81 H
623 2022.12.26 22:00:00 8.562 H
624 2022.12.26 23:00:00 7.9312 H
625 2022.12.27 00:00:00 7.2477 H
626 2022.12.27 01:00:00 6.6925 H
627 2022.12.27 02:00:00 5.3187 H
628 2022.12.27 03:00:00 4.6152 H
629 2022.12.27 04:00:00 4.0952 H
