"Plot Title: 10350090"
#	Date	Time	Temp (°C) LGR S/N: 10350090,  #10350090	Intensity (Lux) LGR S/N: 10350090,  #10350090	Coupler Attached LGR S/N: 10350090	Coupler Detached LGR S/N: 10350090	Host Connected LGR S/N: 10350090	Stopped LGR S/N: 10350090	End Of File LGR S/N: 10350090
109	2018-12-09	17:00:00	7.782	0.0					
110	2018-12-09	17:10:00	7.882	0.0					
111	2018-12-09	17:20:00	7.782	0.0					
112	2018-12-09	17:30:00	7.882	0.0					
113	2018-12-09	17:40:00	7.882	0.0					
114	2018-12-09	17:50:00	7.782	0.0					
115	2018-12-09	18:00:00	7.682	0.0					
116	2018-12-09	18:10:00	7.782	0.0					
117	2018-12-09	18:20:00	7.782	0.0					
118	2018-12-09	18:30:00	7.682	0.0					
119	2018-12-09	18:40:00	7.682	0.0					
120	2018-12-09	18:50:00	7.682	0.0					
121	2018-12-09	19:00:00	7.682	0.0					
122	2018-12-09	19:10:00	7.682	0.0					
123	2018-12-09	19:20:00	7.582	0.0					
124	2018-12-09	19:30:00	7.582	0.0					
125	2018-12-09	19:40:00	7.682	0.0					
126	2018-12-09	19:50:00	7.782	0.0					
127	2018-12-09	20:00:00	7.782	0.0					
128	2018-12-09	20:10:00	7.782	0.0					
129	2018-12-09	20:20:00	7.682	0.0					
130	2018-12-09	20:30:00	7.782	0.0					
131	2018-12-09	20:40:00	7.682	0.0					
132	2018-12-09	20:50:00	7.782	0.0					
133	2018-12-09	21:00:00	7.682	0.0					
134	2018-12-09	21:10:00	7.682	0.0					
135	2018-12-09	21:20:00	7.782	0.0					
136	2018-12-09	21:30:00	7.782	0.0					
137	2018-12-09	21:40:00	7.682	0.0					
138	2018-12-09	21:50:00	7.682	0.0					
139	2018-12-09	22:00:00	7.582	0.0					
140	2018-12-09	22:10:00	7.582	0.0					
141	2018-12-09	22:20:00	7.582	0.0					
142	2018-12-09	22:30:00	7.280	0.0					
143	2018-12-09	22:40:00	7.179	0.0					
144	2018-12-09	22:50:00	6.978	0.0					
145	2018-12-09	23:00:00	6.978	0.0					
146	2018-12-09	23:10:00	6.978	0.0					
147	2018-12-09	23:20:00	6.978	0.0					
148	2018-12-09	23:30:00	7.280	0.0					
149	2018-12-09	23:40:00	7.381	0.0					
150	2018-12-09	23:50:00	7.179	0.0					
151	2018-12-10	00:00:00	7.079	0.0					
152	2018-12-10	00:10:00	7.179	0.0					
153	2018-12-10	00:20:00	7.179	0.0					
154	2018-12-10	00:30:00	7.079	0.0					
155	2018-12-10	00:40:00	7.079	0.0					
156	2018-12-10	00:50:00	6.978	0.0					
157	2018-12-10	01:00:00	6.978	0.0					
