386,12/2/2020 16:10,6.37,172.2
387,12/2/2020 16:20,6.166,96.9
388,12/2/2020 16:30,6.064,43.1
389,12/2/2020 16:40,5.962,21.5
390,12/2/2020 16:50,5.757,0
391,12/2/2020 17:00,5.552,0
392,12/2/2020 17:10,5.45,0
393,12/2/2020 17:20,5.552,0
394,12/2/2020 17:30,5.347,0
395,12/2/2020 17:40,5.347,0
396,12/2/2020 17:50,5.141,0
397,12/2/2020 18:00,5.141,0
398,12/2/2020 18:10,5.244,0
399,12/2/2020 18:20,5.244,0
400,12/2/2020 18:30,5.244,0
401,12/2/2020 18:40,5.141,0
402,12/2/2020 18:50,5.037,0
403,12/2/2020 19:00,5.037,0
404,12/2/2020 19:10,5.037,0
405,12/2/2020 19:20,5.037,0
406,12/2/2020 19:30,5.141,0
407,12/2/2020 19:40,5.141,0
408,12/2/2020 19:50,5.141,0
409,12/2/2020 20:00,5.037,0
410,12/2/2020 20:10,4.934,0
411,12/2/2020 20:20,4.831,0
412,12/2/2020 20:30,4.831,0
413,12/2/2020 20:40,4.934,0
414,12/2/2020 20:50,4.831,0
415,12/2/2020 21:00,4.831,0
416,12/2/2020 21:10,4.831,0
417,12/2/2020 21:20,4.934,0
418,12/2/2020 21:30,4.934,0
419,12/2/2020 21:40,4.831,0
420,12/2/2020 21:50,4.831,0
421,12/2/2020 22:00,4.831,0
422,12/2/2020 22:10,4.831,0
423,12/2/2020 22:20,4.831,0
424,12/2/2020 22:30,4.831,0
425,12/2/2020 22:40,4.727,0
426,12/2/2020 22:50,4.727,0
427,12/2/2020 23:00,4.831,0
428,12/2/2020 23:10,4.934,0
429,12/2/2020 23:20,4.934,0
430,12/2/2020 23:30,4.934,0
431,12/2/2020 23:40,4.934,0
432,12/2/2020 23:50,4.831,0
433,12/3/2020 0:00,4.727,0
434,12/3/2020 0:10,4.831,0
435,12/3/2020 0:20,4.831,0
436,12/3/2020 0:30,4.831,0
437,12/3/2020 0:40,4.831,0
438,12/3/2020 0:50,4.831,0
439,12/3/2020 1:00,4.831,0
440,12/3/2020 1:10,4.623,0
441,12/3/2020 1:20,4.415,0
442,12/3/2020 1:30,4.415,0
443,12/3/2020 1:40,4.415,0
444,12/3/2020 1:50,4.519,0
445,12/3/2020 2:00,4.519,0
446,12/3/2020 2:10,4.311,0
447,12/3/2020 2:20,4.207,0
448,12/3/2020 2:30,4.311,0
449,12/3/2020 2:40,4.415,0
450,12/3/2020 2:50,4.519,0
451,12/3/2020 3:00,4.519,0
452,12/3/2020 3:10,4.519,0
453,12/3/2020 3:20,4.623,0
454,12/3/2020 3:30,4.934,0
455,12/3/2020 3:40,5.141,0
456,12/3/2020 3:50,5.037,0
457,12/3/2020 4:00,4.934,0
458,12/3/2020 4:10,4.934,0
459,12/3/2020 4:20,5.037,0
460,12/3/2020 4:30,5.141,0
461,12/3/2020 4:40,5.347,0
462,12/3/2020 4:50,5.141,0
463,12/3/2020 5:00,5.552,0
464,12/3/2020 5:10,5.45,0
465,12/3/2020 5:20,5.141,0
466,12/3/2020 5:30,5.244,0
467,12/3/2020 5:40,5.037,0
468,12/3/2020 5:50,5.141,0
469,12/3/2020 6:00,5.244,0
470,12/3/2020 6:10,5.244,0
471,12/3/2020 6:20,5.244,0
472,12/3/2020 6:30,5.141,0
473,12/3/2020 6:40,5.141,0
474,12/3/2020 6:50,5.037,0
475,12/3/2020 7:00,5.141,0
476,12/3/2020 7:10,5.244,0
477,12/3/2020 7:20,5.347,0
478,12/3/2020 7:30,5.45,0
479,12/3/2020 7:40,5.141,0
480,12/3/2020 7:50,5.141,10.8
481,12/3/2020 8:00,5.141,75.3
482,12/3/2020 8:10,5.244,118.4
