id,date-time,temp,lux
600,2020-12-04 03:50:00,"8,978",0
601,2020-12-04 04:00:00,"8,978",0
602,2020-12-04 04:10:00,"9,176",0
603,2020-12-04 04:20:00,"9,176",0
604,2020-12-04 04:30:00,"8,879",0
605,2020-12-04 04:40:00,"8,978",0
606,2020-12-04 04:50:00,"8,779",0
607,2020-12-04 05:00:00,"8,581",0
608,2020-12-04 05:10:00,"8,481",0
609,2020-12-04 05:20:00,"8,282",0
610,2020-12-04 05:30:00,"8,382",0
611,2020-12-04 05:40:00,"8,282",0
612,2020-12-04 05:50:00,"8,382",0
613,2020-12-04 06:00:00,"8,082",0
614,2020-12-04 06:10:00,"7,782",0
615,2020-12-04 06:20:00,"7,782",0
616,2020-12-04 06:30:00,"7,682",0
617,2020-12-04 06:40:00,"7,481",0
618,2020-12-04 06:50:00,"7,381",0
619,2020-12-04 07:00:00,"7,882",0
620,2020-12-04 07:10:00,"7,983",0
621,2020-12-04 07:20:00,"7,983",0
622,2020-12-04 07:30:00,"8,182",0
623,2020-12-04 07:40:00,"7,682",0
624,2020-12-04 07:50:00,"7,179",0
625,2020-12-04 08:00:00,"6,978",0
626,2020-12-04 08:10:00,"6,877","21,5"
627,2020-12-04 08:20:00,"6,573","64,6"
628,2020-12-04 08:30:00,"6,978","96,9"
629,2020-12-04 08:40:00,"6,877","279,9"
630,2020-12-04 08:50:00,"6,775","1033,3"
631,2020-12-04 09:00:00,"6,877","990,3"
632,2020-12-04 09:10:00,"6,877","936,5"
633,2020-12-04 09:20:00,"6,674","1087,2"
634,2020-12-04 09:30:00,"6,573","645,8"
635,2020-12-04 09:40:00,"6,471","635,1"
636,2020-12-04 09:50:00,"6,573","785,8"
637,2020-12-04 10:00:00,"6,573","710,4"
638,2020-12-04 10:10:00,"6,37","947,2"
639,2020-12-04 10:20:00,"6,37",1324
640,2020-12-04 10:30:00,"6,674","1119,5"
641,2020-12-04 10:40:00,"6,573",1550
642,2020-12-04 10:50:00,"6,37","1636,1"
643,2020-12-04 11:00:00,"6,471","2152,8"
644,2020-12-04 11:10:00,"6,37","2411,1"
645,2020-12-04 11:20:00,"6,471","1894,5"
646,2020-12-04 11:30:00,"6,37","1463,9"
647,2020-12-04 11:40:00,"6,268","1463,9"
648,2020-12-04 11:50:00,"6,268","1280,9"
649,2020-12-04 12:00:00,"6,268","1463,9"
650,2020-12-04 12:10:00,"6,37","1377,8"
651,2020-12-04 12:20:00,"6,471","1087,2"
652,2020-12-04 12:30:00,"6,471","1356,3"
653,2020-12-04 12:40:00,"6,573","1808,3"
654,2020-12-04 12:50:00,"6,674","1463,9"
655,2020-12-04 13:00:00,"6,775","1636,1"
656,2020-12-04 13:10:00,"6,674","1463,9"
657,2020-12-04 13:20:00,"6,775","1463,9"
658,2020-12-04 13:30:00,"6,877","1377,8"
659,2020-12-04 13:40:00,"6,775","1162,5"
660,2020-12-04 13:50:00,"6,37","1087,2"
661,2020-12-04 14:00:00,"6,166","828,8"
662,2020-12-04 14:10:00,"6,064","559,7"
663,2020-12-04 14:20:00,"5,962","753,5"
664,2020-12-04 14:30:00,"5,86","1130,2"
665,2020-12-04 14:40:00,"5,962","1151,7"
666,2020-12-04 14:50:00,"5,86","828,8"
667,2020-12-04 15:00:00,"6,064","1722,2"
668,2020-12-04 15:10:00,"6,166","807,3"
669,2020-12-04 15:20:00,"6,166",958
670,2020-12-04 15:30:00,"6,166","656,6"
671,2020-12-04 15:40:00,"6,064","495,1"
672,2020-12-04 15:50:00,"5,962","505,9"
673,2020-12-04 16:00:00,"5,757","193,8"
674,2020-12-04 16:10:00,"5,655","172,2"
675,2020-12-04 16:20:00,"5,552","43,1"
676,2020-12-04 16:30:00,"5,552","32,3"
677,2020-12-04 16:40:00,"5,552","10,8"
678,2020-12-04 16:50:00,"5,45",0
679,2020-12-04 17:00:00,"5,45",0
680,2020-12-04 17:10:00,"5,45",0
681,2020-12-04 17:20:00,"5,45",0
682,2020-12-04 17:30:00,"5,45",0
683,2020-12-04 17:40:00,"5,347",0
684,2020-12-04 17:50:00,"5,347",0
685,2020-12-04 18:00:00,"5,244",0
686,2020-12-04 18:10:00,"5,141",0
687,2020-12-04 18:20:00,"5,141",0
688,2020-12-04 18:30:00,"5,141",0
689,2020-12-04 18:40:00,"5,037",0
690,2020-12-04 18:50:00,"4,831",0
691,2020-12-04 19:00:00,"4,623",0
692,2020-12-04 19:10:00,"4,623",0
693,2020-12-04 19:20:00,"4,519",0
694,2020-12-04 19:30:00,"4,415",0
695,2020-12-04 19:40:00,"4,311",0
696,2020-12-04 19:50:00,"4,311",0
697,2020-12-04 20:00:00,"4,207",0
698,2020-12-04 20:10:00,"4,311",0
699,2020-12-04 20:20:00,"4,311",0
700,2020-12-04 20:30:00,"4,311",0
701,2020-12-04 20:40:00,"4,311",0
702,2020-12-04 20:50:00,"4,207",0
703,2020-12-04 21:00:00,"4,207",0
704,2020-12-04 21:10:00,"4,207",0
705,2020-12-04 21:20:00,"4,207",0
706,2020-12-04 21:30:00,"4,207",0
707,2020-12-04 21:40:00,"4,207",0
708,2020-12-04 21:50:00,"4,311",0
709,2020-12-04 22:00:00,"4,311",0
710,2020-12-04 22:10:00,"4,207",0
711,2020-12-04 22:20:00,"4,207",0
712,2020-12-04 22:30:00,"4,102",0
713,2020-12-04 22:40:00,"4,102",0
714,2020-12-04 22:50:00,"4,102",0
715,2020-12-04 23:00:00,"4,102",0
716,2020-12-04 23:10:00,"4,102",0
717,2020-12-04 23:20:00,"4,102",0
718,2020-12-04 23:30:00,"4,102",0
719,2020-12-04 23:40:00,"3,998",0
720,2020-12-04 23:50:00,"3,893",0
721,2020-12-05 00:00:00,"3,893",0
722,2020-12-05 00:10:00,"3,683",0
723,2020-12-05 00:20:00,"3,683",0
724,2020-12-05 00:30:00,"3,578",0
725,2020-12-05 00:40:00,"3,472",0
726,2020-12-05 00:50:00,"3,367",0
727,2020-12-05 01:00:00,"3,155",0
728,2020-12-05 01:10:00,"3,049",0
729,2020-12-05 01:20:00,"3,049",0
730,2020-12-05 01:30:00,"3,049",0
731,2020-12-05 01:40:00,"2,943",0
732,2020-12-05 01:50:00,"2,837",0
733,2020-12-05 02:00:00,"2,837",0
734,2020-12-05 02:10:00,"2,837",0
735,2020-12-05 02:20:00,"2,73",0
736,2020-12-05 02:30:00,"2,73",0
737,2020-12-05 02:40:00,"2,73",0
738,2020-12-05 02:50:00,"2,73",0
739,2020-12-05 03:00:00,"2,73",0
740,2020-12-05 03:10:00,"2,73",0
741,2020-12-05 03:20:00,"2,943",0
742,2020-12-05 03:30:00,"3,049",0
743,2020-12-05 03:40:00,"2,943",0
744,2020-12-05 03:50:00,"2,837",0
745,2020-12-05 04:00:00,"2,837",0
746,2020-12-05 04:10:00,"2,943",0
747,2020-12-05 04:20:00,"2,943",0
748,2020-12-05 04:30:00,"3,049",0
749,2020-12-05 04:40:00,"3,261",0
750,2020-12-05 04:50:00,"3,367",0
751,2020-12-05 05:00:00,"3,472",0
752,2020-12-05 05:10:00,"3,578",0
753,2020-12-05 05:20:00,"3,578",0
754,2020-12-05 05:30:00,"3,472",0
755,2020-12-05 05:40:00,"3,683",0
756,2020-12-05 05:50:00,"4,102",0
757,2020-12-05 06:00:00,"4,207",0
758,2020-12-05 06:10:00,"3,998",0
759,2020-12-05 06:20:00,"3,472",0
760,2020-12-05 06:30:00,"3,261",0
761,2020-12-05 06:40:00,"3,367",0
762,2020-12-05 06:50:00,"3,261",0
763,2020-12-05 07:00:00,"3,155",0
764,2020-12-05 07:10:00,"2,943",0
765,2020-12-05 07:20:00,"2,837",0
766,2020-12-05 07:30:00,"2,73",0
767,2020-12-05 07:40:00,"2,73",0
768,2020-12-05 07:50:00,"2,517","21,5"
769,2020-12-05 08:00:00,"2,517","53,8"
770,2020-12-05 08:10:00,"2,41","118,4"
771,2020-12-05 08:20:00,"2,41","247,6"
772,2020-12-05 08:30:00,"2,41","613,5"
773,2020-12-05 08:40:00,"2,517","624,3"
774,2020-12-05 08:50:00,"2,517","764,2"
775,2020-12-05 09:00:00,"2,73","1054,9"
776,2020-12-05 09:10:00,"2,943","1270,1"
777,2020-12-05 09:20:00,"3,155","1334,7"
778,2020-12-05 09:30:00,"3,578","1722,2"
779,2020-12-05 09:40:00,"3,998","2238,9"
780,2020-12-05 09:50:00,"4,207","2583,4"
781,2020-12-05 10:00:00,"4,207",3100
782,2020-12-05 10:10:00,"4,311","2755,6"
783,2020-12-05 10:20:00,"4,415","3272,2"
784,2020-12-05 10:30:00,"4,519","3272,2"
785,2020-12-05 10:40:00,"4,727","4305,6"
786,2020-12-05 10:50:00,"5,037","3961,1"
787,2020-12-05 11:00:00,"5,347","3616,7"
788,2020-12-05 11:10:00,"5,45",4650
789,2020-12-05 11:20:00,"6,674","6544,5"
790,2020-12-05 11:30:00,"6,471","4994,5"
791,2020-12-05 11:40:00,"6,166","4477,8"
792,2020-12-05 11:50:00,"6,268",6200
793,2020-12-05 12:00:00,"6,674","7233,4"
794,2020-12-05 12:10:00,"7,079","4994,5"
795,2020-12-05 12:20:00,"6,37","3788,9"
796,2020-12-05 12:30:00,"6,268","4994,5"
797,2020-12-05 12:40:00,"6,471","3788,9"
798,2020-12-05 12:50:00,"6,573",4650
799,2020-12-05 13:00:00,"6,978","4994,5"
800,2020-12-05 13:10:00,"7,079","6544,5"
801,2020-12-05 13:20:00,"8,182","6544,5"
802,2020-12-05 13:30:00,"8,779","5166,7"
803,2020-12-05 13:40:00,"8,382","4477,8"
804,2020-12-05 13:50:00,"7,481","2755,6"
805,2020-12-05 14:00:00,"7,079","3272,2"
806,2020-12-05 14:10:00,"6,775","2927,8"
807,2020-12-05 14:20:00,"6,573","2669,5"
808,2020-12-05 14:30:00,"6,268","1894,5"
809,2020-12-05 14:40:00,"5,962","1463,9"
810,2020-12-05 14:50:00,"5,655","1022,6"
811,2020-12-05 15:00:00,"5,552","925,7"
812,2020-12-05 15:10:00,"5,347","710,4"
813,2020-12-05 15:20:00,"5,244","645,8"
814,2020-12-05 15:30:00,"5,037","581,3"
815,2020-12-05 15:40:00,"5,037","441,3"
816,2020-12-05 15:50:00,"4,934","344,4"
817,2020-12-05 16:00:00,"4,727","269,1"
818,2020-12-05 16:10:00,"4,623","236,8"
819,2020-12-05 16:20:00,"4,623","75,3"
820,2020-12-05 16:30:00,"4,623","32,3"
821,2020-12-05 16:40:00,"4,519","96,9"
822,2020-12-05 16:50:00,"4,519",0
823,2020-12-05 17:00:00,"4,415",0
824,2020-12-05 17:10:00,"4,415",0
825,2020-12-05 17:20:00,"4,415",0
826,2020-12-05 17:30:00,"4,311",0
827,2020-12-05 17:40:00,"4,415",0
828,2020-12-05 17:50:00,"4,415",0
829,2020-12-05 18:00:00,"4,311",0
830,2020-12-05 18:10:00,"4,311",0
831,2020-12-05 18:20:00,"4,311",0
832,2020-12-05 18:30:00,"4,311",0
833,2020-12-05 18:40:00,"4,415",0
834,2020-12-05 18:50:00,"4,415",0
835,2020-12-05 19:00:00,"4,415",0
836,2020-12-05 19:10:00,"4,415",0
837,2020-12-05 19:20:00,"4,311",0
838,2020-12-05 19:30:00,"4,311",0
839,2020-12-05 19:40:00,"4,207",0
840,2020-12-05 19:50:00,"4,207",0
841,2020-12-05 20:00:00,"4,207",0
842,2020-12-05 20:10:00,"4,311",0
843,2020-12-05 20:20:00,"4,311",0
844,2020-12-05 20:30:00,"4,207",0
845,2020-12-05 20:40:00,"4,311",0
846,2020-12-05 20:50:00,"4,311",0
847,2020-12-05 21:00:00,"4,415",0
848,2020-12-05 21:10:00,"4,415",0
849,2020-12-05 21:20:00,"4,415",0
850,2020-12-05 21:30:00,"4,415",0
851,2020-12-05 21:40:00,"4,311",0
852,2020-12-05 21:50:00,"4,311",0
853,2020-12-05 22:00:00,"4,311",0
854,2020-12-05 22:10:00,"4,311",0
855,2020-12-05 22:20:00,"4,102",0
856,2020-12-05 22:30:00,"3,998",0
857,2020-12-05 22:40:00,"3,893",0
858,2020-12-05 22:50:00,"3,788",0
859,2020-12-05 23:00:00,"3,788",0
860,2020-12-05 23:10:00,"3,893",0
861,2020-12-05 23:20:00,"3,893",0
862,2020-12-05 23:30:00,"3,893",0
863,2020-12-05 23:40:00,"3,893",0
864,2020-12-05 23:50:00,"4,102",0
865,2020-12-06 00:00:00,"3,998",0
866,2020-12-06 00:10:00,"3,998",0
867,2020-12-06 00:20:00,"3,998",0
868,2020-12-06 00:30:00,"3,998",0
869,2020-12-06 00:40:00,"3,998",0
870,2020-12-06 00:50:00,"3,893",0
871,2020-12-06 01:00:00,"3,893",0
872,2020-12-06 01:10:00,"3,893",0
873,2020-12-06 01:20:00,"3,893",0
874,2020-12-06 01:30:00,"3,893",0
875,2020-12-06 01:40:00,"3,893",0
876,2020-12-06 01:50:00,"3,893",0
877,2020-12-06 02:00:00,"3,893",0
878,2020-12-06 02:10:00,"3,893",0
879,2020-12-06 02:20:00,"3,893",0
880,2020-12-06 02:30:00,"3,998",0
881,2020-12-06 02:40:00,"3,998",0
882,2020-12-06 02:50:00,"3,998",0
883,2020-12-06 03:00:00,"4,102",0
884,2020-12-06 03:10:00,"4,102",0
885,2020-12-06 03:20:00,"4,207",0
886,2020-12-06 03:30:00,"4,207",0
887,2020-12-06 03:40:00,"4,207",0
888,2020-12-06 03:50:00,"4,102",0
889,2020-12-06 04:00:00,"4,102",0
890,2020-12-06 04:10:00,"4,102",0
891,2020-12-06 04:20:00,"3,998",0
892,2020-12-06 04:30:00,"3,998",0
893,2020-12-06 04:40:00,"3,998",0
894,2020-12-06 04:50:00,"3,893",0
895,2020-12-06 05:00:00,"3,893",0
896,2020-12-06 05:10:00,"3,788",0
897,2020-12-06 05:20:00,"3,788",0
898,2020-12-06 05:30:00,"3,683",0
899,2020-12-06 05:40:00,"3,578",0
900,2020-12-06 05:50:00,"3,578",0
901,2020-12-06 06:00:00,"3,472",0
902,2020-12-06 06:10:00,"3,472",0
903,2020-12-06 06:20:00,"3,367",0
904,2020-12-06 06:30:00,"3,367",0
905,2020-12-06 06:40:00,"3,367",0
906,2020-12-06 06:50:00,"3,367",0
907,2020-12-06 07:00:00,"3,472",0
908,2020-12-06 07:10:00,"3,472",0
909,2020-12-06 07:20:00,"3,472",0
910,2020-12-06 07:30:00,"3,578",0
911,2020-12-06 07:40:00,"3,683",0
912,2020-12-06 07:50:00,"3,683",0
913,2020-12-06 08:00:00,"3,788",0
914,2020-12-06 08:10:00,"3,788","21,5"
915,2020-12-06 08:20:00,"3,893","64,6"
916,2020-12-06 08:30:00,"3,893","86,1"
917,2020-12-06 08:40:00,"3,893","172,2"
918,2020-12-06 08:50:00,"3,893","473,6"
919,2020-12-06 09:00:00,"3,893","570,5"
920,2020-12-06 09:10:00,"3,893","527,4"
921,2020-12-06 09:20:00,"3,998","893,4"
922,2020-12-06 09:30:00,"4,102","807,3"
923,2020-12-06 09:40:00,"4,311","1377,8"
924,2020-12-06 09:50:00,"5,86","1894,5"
925,2020-12-06 10:00:00,"5,757","1377,8"
926,2020-12-06 10:10:00,"4,934",1550
927,2020-12-06 10:20:00,"4,623",1550
928,2020-12-06 10:30:00,"4,727","1894,5"
929,2020-12-06 10:40:00,"4,934","2238,9"
930,2020-12-06 10:50:00,"5,244","2927,8"
931,2020-12-06 11:00:00,"5,655","4133,4"
932,2020-12-06 11:10:00,"6,37","5511,1"
933,2020-12-06 11:20:00,"6,268","1894,5"
934,2020-12-06 11:30:00,"5,757","2066,7"
935,2020-12-06 11:40:00,"6,064","1808,3"
936,2020-12-06 11:50:00,"6,37","2497,2"
937,2020-12-06 12:00:00,"5,962","1980,6"
938,2020-12-06 12:10:00,"5,655","1636,1"
939,2020-12-06 12:20:00,"5,655","1636,1"
940,2020-12-06 12:30:00,"5,655","1980,6"
941,2020-12-06 12:40:00,"5,757",1550
942,2020-12-06 12:50:00,"5,655","1636,1"
943,2020-12-06 13:00:00,"5,655","2066,7"
944,2020-12-06 13:10:00,"5,86","1980,6"
945,2020-12-06 13:20:00,"5,86","1808,3"
946,2020-12-06 13:30:00,"6,166",1550
947,2020-12-06 13:40:00,"6,471","1302,4"
948,2020-12-06 13:50:00,"6,978","1162,5"
949,2020-12-06 14:00:00,"6,775","1108,7"
950,2020-12-06 14:10:00,"6,166","1313,2"
951,2020-12-06 14:20:00,"5,86","914,9"
952,2020-12-06 14:30:00,"5,655","753,5"
953,2020-12-06 14:40:00,"5,552","839,6"
954,2020-12-06 14:50:00,"5,552","667,4"
955,2020-12-06 15:00:00,"5,45","516,7"
956,2020-12-06 15:10:00,"5,45","462,9"
957,2020-12-06 15:20:00,"5,347","505,9"
958,2020-12-06 15:30:00,"5,347","419,8"
959,2020-12-06 15:40:00,"5,45",366
960,2020-12-06 15:50:00,"5,347","376,7"
961,2020-12-06 16:00:00,"5,347","322,9"
962,2020-12-06 16:10:00,"5,244","301,4"
963,2020-12-06 16:20:00,"5,141","150,7"
964,2020-12-06 16:30:00,"5,244","279,9"
965,2020-12-06 16:40:00,"5,141","21,5"
966,2020-12-06 16:50:00,"5,037",0
967,2020-12-06 17:00:00,"5,037",0
968,2020-12-06 17:10:00,"4,934",0
969,2020-12-06 17:20:00,"4,934",0
970,2020-12-06 17:30:00,"4,934",0
971,2020-12-06 17:40:00,"4,934",0
972,2020-12-06 17:50:00,"4,934",0
973,2020-12-06 18:00:00,"4,831",0
974,2020-12-06 18:10:00,"4,727",0
975,2020-12-06 18:20:00,"4,727",0
976,2020-12-06 18:30:00,"4,727",0
977,2020-12-06 18:40:00,"4,727",0
978,2020-12-06 18:50:00,"4,831",0
979,2020-12-06 19:00:00,"4,727",0
980,2020-12-06 19:10:00,"4,623",0
981,2020-12-06 19:20:00,"4,623",0
982,2020-12-06 19:30:00,"4,623",0
983,2020-12-06 19:40:00,"4,623",0
984,2020-12-06 19:50:00,"4,623",0
985,2020-12-06 20:00:00,"4,623",0
986,2020-12-06 20:10:00,"4,623",0
987,2020-12-06 20:20:00,"4,623",0
988,2020-12-06 20:30:00,"4,623",0
989,2020-12-06 20:40:00,"4,623",0
990,2020-12-06 20:50:00,"4,623",0
991,2020-12-06 21:00:00,"4,519",0
992,2020-12-06 21:10:00,"4,519",0
993,2020-12-06 21:20:00,"4,519",0
994,2020-12-06 21:30:00,"4,519",0
995,2020-12-06 21:40:00,"4,415",0
996,2020-12-06 21:50:00,"4,207",0
997,2020-12-06 22:00:00,"4,102",0
998,2020-12-06 22:10:00,"3,998",0
999,2020-12-06 22:20:00,"3,893",0
1000,2020-12-06 22:30:00,"3,788",0
1001,2020-12-06 22:40:00,"3,788",0
1002,2020-12-06 22:50:00,"3,683",0
1003,2020-12-06 23:00:00,"3,683",0
1004,2020-12-06 23:10:00,"3,788",0
1005,2020-12-06 23:20:00,"3,683",0
1006,2020-12-06 23:30:00,"3,683",0
1007,2020-12-06 23:40:00,"3,683",0
1008,2020-12-06 23:50:00,"3,683",0
1009,2020-12-07 00:00:00,"3,683",0
1010,2020-12-07 00:10:00,"3,788",0
1011,2020-12-07 00:20:00,"3,788",0
1012,2020-12-07 00:30:00,"3,893",0
1013,2020-12-07 00:40:00,"3,893",0
1014,2020-12-07 00:50:00,"3,893",0
1015,2020-12-07 01:00:00,"3,893",0
1016,2020-12-07 01:10:00,"3,893",0
1017,2020-12-07 01:20:00,"3,893",0
1018,2020-12-07 01:30:00,"3,893",0
1019,2020-12-07 01:40:00,"3,893",0
1020,2020-12-07 01:50:00,"3,998",0
1021,2020-12-07 02:00:00,"3,998",0
1022,2020-12-07 02:10:00,"4,102",0
1023,2020-12-07 02:20:00,"4,102",0
1024,2020-12-07 02:30:00,"4,207",0
1025,2020-12-07 02:40:00,"4,102",0
1026,2020-12-07 02:50:00,"4,102",0
1027,2020-12-07 03:00:00,"3,998",0
1028,2020-12-07 03:10:00,"3,893",0
1029,2020-12-07 03:20:00,"3,893",0
1030,2020-12-07 03:30:00,"3,893",0
1031,2020-12-07 03:40:00,"3,998",0
1032,2020-12-07 03:50:00,"4,102",0
1033,2020-12-07 04:00:00,"4,102",0
1034,2020-12-07 04:10:00,"4,207",0
1035,2020-12-07 04:20:00,"4,207",0
1036,2020-12-07 04:30:00,"4,207",0
1037,2020-12-07 04:40:00,"4,311",0
1038,2020-12-07 04:50:00,"4,207",0
1039,2020-12-07 05:00:00,"4,207",0
1040,2020-12-07 05:10:00,"4,207",0
1041,2020-12-07 05:20:00,"4,207",0
1042,2020-12-07 05:30:00,"4,207",0
1043,2020-12-07 05:40:00,"4,207",0
1044,2020-12-07 05:50:00,"4,207",0
1045,2020-12-07 06:00:00,"4,207",0
1046,2020-12-07 06:10:00,"4,207",0
1047,2020-12-07 06:20:00,"4,311",0
1048,2020-12-07 06:30:00,"4,207",0
1049,2020-12-07 06:40:00,"4,207",0
1050,2020-12-07 06:50:00,"4,207",0
1051,2020-12-07 07:00:00,"4,102",0
1052,2020-12-07 07:10:00,"4,102",0
1053,2020-12-07 07:20:00,"4,102",0
1054,2020-12-07 07:30:00,"4,102",0
1055,2020-12-07 07:40:00,"3,998",0
1056,2020-12-07 07:50:00,"4,102","10,8"
1057,2020-12-07 08:00:00,"4,102","64,6"
1058,2020-12-07 08:10:00,"4,102","398,3"
1059,2020-12-07 08:20:00,"4,207","699,7"
1060,2020-12-07 08:30:00,"4,102","936,5"
1061,2020-12-07 08:40:00,"4,207","1173,3"
1062,2020-12-07 08:50:00,"4,311","1463,9"
1063,2020-12-07 09:00:00,"4,519","2238,9"
1064,2020-12-07 09:10:00,"4,623","1722,2"
1065,2020-12-07 09:20:00,"4,831","2152,8"
1066,2020-12-07 09:30:00,"5,141",3100
1067,2020-12-07 09:40:00,"5,962","5338,9"
1068,2020-12-07 09:50:00,"5,962","2927,8"
1069,2020-12-07 10:00:00,"5,86","4477,8"
1070,2020-12-07 10:10:00,"6,166","3961,1"
1071,2020-12-07 10:20:00,"6,471","7577,8"
1072,2020-12-07 10:30:00,"9,965","18600,1"
1073,2020-12-07 10:40:00,"16,903",38578
1074,2020-12-07 10:50:00,"17,284","49600,3"
1075,2020-12-07 11:00:00,"18,331","5511,1"
1076,2020-12-07 11:10:00,"19,377","20666,8"
1077,2020-12-07 11:20:00,"13,461","6544,5"
1078,2020-12-07 11:30:00,"9,571","3788,9"
1079,2020-12-07 11:40:00,"9,571","28933,5"
1080,2020-12-07 11:50:00,"13,076","20666,8"
1081,2020-12-07 12:00:00,"16,141","33066,9"
1082,2020-12-07 12:10:00,"18,616","15155,7"
1083,2020-12-07 12:20:00,"20,71","42711,4"
1084,2020-12-07 12:30:00,"23,292","28933,5"
1085,2020-12-07 12:40:00,"20,043","30311,3"
1086,2020-12-07 12:50:00,"19,853","41333,6"
1087,2020-12-07 13:00:00,"20,615","14466,8"
1088,2020-12-07 13:10:00,"13,654","8266,7"
1089,2020-12-07 13:20:00,"11,722","8266,7"
1090,2020-12-07 13:30:00,"10,553","5338,9"
1091,2020-12-07 13:40:00,"9,571","5166,7"
1092,2020-12-07 13:50:00,"10,259","8266,7"
1093,2020-12-07 14:00:00,"9,571","3616,7"
1094,2020-12-07 14:10:00,"8,282",3100
1095,2020-12-07 14:20:00,"7,882","3272,2"
1096,2020-12-07 14:30:00,"7,682","2411,1"
1097,2020-12-07 14:40:00,"7,28","1894,5"
1098,2020-12-07 14:50:00,"7,381","1894,5"
1099,2020-12-07 15:00:00,"7,079","1722,2"
1100,2020-12-07 15:10:00,"6,978","2152,8"
1101,2020-12-07 15:20:00,"7,079","1980,6"
1102,2020-12-07 15:30:00,"6,978","1227,1"
1103,2020-12-07 15:40:00,"6,674","893,4"
1104,2020-12-07 15:50:00,"6,573","667,4"
1105,2020-12-07 16:00:00,"6,37",592
1106,2020-12-07 16:10:00,"6,166","419,8"
1107,2020-12-07 16:20:00,"6,166","301,4"
1108,2020-12-07 16:30:00,"6,166","75,3"
1109,2020-12-07 16:40:00,"5,962","21,5"
1110,2020-12-07 16:50:00,"5,86",0
1111,2020-12-07 17:00:00,"5,86",0
1112,2020-12-07 17:10:00,"5,655",0
1113,2020-12-07 17:20:00,"5,655",0
1114,2020-12-07 17:30:00,"5,552",0
1115,2020-12-07 17:40:00,"5,552",0
1116,2020-12-07 17:50:00,"5,45",0
1117,2020-12-07 18:00:00,"5,347",0
1118,2020-12-07 18:10:00,"5,244",0
1119,2020-12-07 18:20:00,"5,244",0
1120,2020-12-07 18:30:00,"5,244",0
1121,2020-12-07 18:40:00,"5,141",0
1122,2020-12-07 18:50:00,"5,037",0
1123,2020-12-07 19:00:00,"4,831",0
1124,2020-12-07 19:10:00,"4,623",0
1125,2020-12-07 19:20:00,"4,311",0
1126,2020-12-07 19:30:00,"4,102",0
1127,2020-12-07 19:40:00,"3,893",0
1128,2020-12-07 19:50:00,"3,683",0
1129,2020-12-07 20:00:00,"3,472",0
1130,2020-12-07 20:10:00,"3,261",0
1131,2020-12-07 20:20:00,"3,049",0
1132,2020-12-07 20:30:00,"3,049",0
1133,2020-12-07 20:40:00,"2,943",0
1134,2020-12-07 20:50:00,"2,73",0
1135,2020-12-07 21:00:00,"2,624",0
1136,2020-12-07 21:10:00,"2,517",0
1137,2020-12-07 21:20:00,"2,41",0
1138,2020-12-07 21:30:00,"2,303",0
1139,2020-12-07 21:40:00,"2,303",0
1140,2020-12-07 21:50:00,"2,303",0
1141,2020-12-07 22:00:00,"2,303",0
1142,2020-12-07 22:10:00,"2,195",0
1143,2020-12-07 22:20:00,"2,088",0
1144,2020-12-07 22:30:00,"1,98",0
1145,2020-12-07 22:40:00,"1,872",0
1146,2020-12-07 22:50:00,"1,98",0
1147,2020-12-07 23:00:00,"1,98",0
1148,2020-12-07 23:10:00,"2,195",0
1149,2020-12-07 23:20:00,"1,764",0
1150,2020-12-07 23:30:00,"1,548",0
1151,2020-12-07 23:40:00,"1,33",0
1152,2020-12-07 23:50:00,"1,439",0
1153,2020-12-08 00:00:00,"1,33",0
1154,2020-12-08 00:10:00,"1,548",0
1155,2020-12-08 00:20:00,"1,656",0
1156,2020-12-08 00:30:00,"1,764",0
1157,2020-12-08 00:40:00,"1,872",0
1158,2020-12-08 00:50:00,"1,98",0
1159,2020-12-08 01:00:00,"1,98",0
1160,2020-12-08 01:10:00,"1,98",0
1161,2020-12-08 01:20:00,"1,872",0
1162,2020-12-08 01:30:00,"1,872",0
1163,2020-12-08 01:40:00,"1,872",0
1164,2020-12-08 01:50:00,"1,764",0
1165,2020-12-08 02:00:00,"1,764",0
1166,2020-12-08 02:10:00,"1,764",0
1167,2020-12-08 02:20:00,"1,98",0
1168,2020-12-08 02:30:00,"1,98",0
1169,2020-12-08 02:40:00,"2,195",0
1170,2020-12-08 02:50:00,"2,195",0
1171,2020-12-08 03:00:00,"2,303",0
1172,2020-12-08 03:10:00,"2,303",0
1173,2020-12-08 03:20:00,"2,303",0
1174,2020-12-08 03:30:00,"2,41",0
1175,2020-12-08 03:40:00,"2,195",0
1176,2020-12-08 03:50:00,"2,195",0
1177,2020-12-08 04:00:00,"1,98",0
1178,2020-12-08 04:10:00,"1,656",0
1179,2020-12-08 04:20:00,"1,656",0
1180,2020-12-08 04:30:00,"1,764",0
1181,2020-12-08 04:40:00,"1,872",0
1182,2020-12-08 04:50:00,"1,872",0
1183,2020-12-08 05:00:00,"1,98",0
1184,2020-12-08 05:10:00,"1,98",0
1185,2020-12-08 05:20:00,"1,98",0
1186,2020-12-08 05:30:00,"1,98",0
1187,2020-12-08 05:40:00,"1,98",0
1188,2020-12-08 05:50:00,"1,98",0
1189,2020-12-08 06:00:00,"1,98",0
1190,2020-12-08 06:10:00,"1,98",0
1191,2020-12-08 06:20:00,"1,98",0
1192,2020-12-08 06:30:00,"1,872",0
1193,2020-12-08 06:40:00,"1,872",0
