"Plot-Titel: 10760819"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10760819, SEN S/N: 10760819)","Intensität, Lux (LGR S/N: 10760819, SEN S/N: 10760819)","Batterie defekt (LGR S/N: 10760819)","Koppler verbunden (LGR S/N: 10760819)","Koppler abgetrennt (LGR S/N: 10760819)","Host verbunden (LGR S/N: 10760819)","Angehalten (LGR S/N: 10760819)","Dateiende (LGR S/N: 10760819)"
1889,12.13.22 03:40:00 AM,-5.496,0.0,,,,,,
1890,12.13.22 03:50:00 AM,-5.620,0.0,,,,,,
1891,12.13.22 04:00:00 AM,-5.496,0.0,,,,,,
1892,12.13.22 04:10:00 AM,-5.496,0.0,,,,,,
1893,12.13.22 04:20:00 AM,-5.372,0.0,,,,,,
1894,12.13.22 04:30:00 AM,-5.372,0.0,,,,,,
1895,12.13.22 04:40:00 AM,-5.496,0.0,,,,,,
1896,12.13.22 04:50:00 AM,-5.620,0.0,,,,,,
1897,12.13.22 05:00:00 AM,-5.620,0.0,,,,,,
1898,12.13.22 05:10:00 AM,-5.620,0.0,,,,,,
1899,12.13.22 05:20:00 AM,-5.620,0.0,,,,,,
1900,12.13.22 05:30:00 AM,-5.620,0.0,,,,,,
1901,12.13.22 05:40:00 AM,-5.620,0.0,,,,,,
1902,12.13.22 05:50:00 AM,-5.745,0.0,,,,,,
1903,12.13.22 06:00:00 AM,-5.995,0.0,,,,,,
1904,12.13.22 06:10:00 AM,-5.995,0.0,,,,,,
1905,12.13.22 06:20:00 AM,-5.995,0.0,,,,,,
1906,12.13.22 06:30:00 AM,-5.995,0.0,,,,,,
1907,12.13.22 06:40:00 AM,-5.995,0.0,,,,,,
1908,12.13.22 06:50:00 AM,-5.995,0.0,,,,,,
1909,12.13.22 07:00:00 AM,-6.120,0.0,,,,,,
1910,12.13.22 07:10:00 AM,-5.995,0.0,,,,,,
1911,12.13.22 07:20:00 AM,-5.995,0.0,,,,,,
1912,12.13.22 07:30:00 AM,-5.870,0.0,,,,,,
1913,12.13.22 07:40:00 AM,-5.870,0.0,,,,,,
1914,12.13.22 07:50:00 AM,-5.995,0.0,,,,,,
1915,12.13.22 08:00:00 AM,-5.995,43.1,,,,,,
1916,12.13.22 08:10:00 AM,-5.995,96.9,,,,,,
1917,12.13.22 08:20:00 AM,-5.870,247.6,,,,,,
1918,12.13.22 08:30:00 AM,-5.745,419.8,,,,,,
1919,12.13.22 08:40:00 AM,-5.249,710.4,,,,,,
1920,12.13.22 08:50:00 AM,-5.125,1184.0,,,,,,
1921,12.13.22 09:00:00 AM,-4.880,2066.7,,,,,,
1922,12.13.22 09:10:00 AM,-4.880,2152.8,,,,,,
1923,12.13.22 09:20:00 AM,-4.758,2411.1,,,,,,
1924,12.13.22 09:30:00 AM,-4.758,2927.8,,,,,,
1925,12.13.22 09:40:00 AM,-4.758,3444.5,,,,,,
1926,12.13.22 09:50:00 AM,-4.031,3961.1,,,,,,
1927,12.13.22 10:00:00 AM,-3.911,3961.1,,,,,,
1928,12.13.22 10:10:00 AM,-3.911,4133.4,,,,,,
1929,12.13.22 10:20:00 AM,-3.672,4994.5,,,,,,
1930,12.13.22 10:30:00 AM,-2.962,5511.1,,,,,,
1931,12.13.22 10:40:00 AM,-2.610,6200.0,,,,,,
1932,12.13.22 10:50:00 AM,-1.914,8266.7,,,,,,
1933,12.13.22 11:00:00 AM,-1.684,8266.7,,,,,,
1934,12.13.22 11:10:00 AM,-0.887,7577.8,,,,,,
1935,12.13.22 11:20:00 AM,-0.887,7577.8,,,,,,
1936,12.13.22 11:30:00 AM,-0.887,10333.4,,,,,,
1937,12.13.22 11:40:00 AM,-1.001,9644.5,,,,,,
1938,12.13.22 11:50:00 AM,-1.001,7577.8,,,,,,
1939,12.13.22 12:00:00 PM,-1.684,7233.4,,,,,,
1940,12.13.22 12:10:00 PM,-1.914,7233.4,,,,,,
1941,12.13.22 12:20:00 PM,-1.684,8266.7,,,,,,
1942,12.13.22 12:30:00 PM,-0.662,8266.7,,,,,,
1943,12.13.22 12:40:00 PM,-0.549,7233.4,,,,,,
1944,12.13.22 12:50:00 PM,-0.437,9300.1,,,,,,
1945,12.13.22 01:00:00 PM,-0.662,7233.4,,,,,,
1946,12.13.22 01:10:00 PM,-0.549,6544.5,,,,,,
1947,12.13.22 01:20:00 PM,-0.662,7233.4,,,,,,
1948,12.13.22 01:30:00 PM,0.343,6544.5,,,,,,
1949,12.13.22 01:40:00 PM,-0.887,4305.6,,,,,,
1950,12.13.22 01:50:00 PM,-1.799,5338.9,,,,,,
1951,12.13.22 02:00:00 PM,-1.799,5166.7,,,,,,
1952,12.13.22 02:10:00 PM,-1.684,5166.7,,,,,,
1953,12.13.22 02:20:00 PM,-1.228,5511.1,,,,,,
1954,12.13.22 02:30:00 PM,-0.325,7577.8,,,,,,
1955,12.13.22 02:40:00 PM,0.563,8266.7,,,,,,
1956,12.13.22 02:50:00 PM,2.410,8611.2,,,,,,
1957,12.13.22 03:00:00 PM,1.548,5511.1,,,,,,
1958,12.13.22 03:10:00 PM,-1.114,4650.0,,,,,,
1959,12.13.22 03:20:00 PM,-2.030,4133.4,,,,,,
1960,12.13.22 03:30:00 PM,-2.494,2927.8,,,,,,
1961,12.13.22 03:40:00 PM,-2.844,1894.5,,,,,,
1962,12.13.22 03:50:00 PM,-2.962,1550.0,,,,,,
1963,12.13.22 04:00:00 PM,-2.962,1463.9,,,,,,
1964,12.13.22 04:10:00 PM,-3.079,1291.7,,,,,,
1965,12.13.22 04:20:00 PM,-3.316,516.7,,,,,,
1966,12.13.22 04:30:00 PM,-3.434,279.9,,,,,,
1967,12.13.22 04:40:00 PM,-3.553,118.4,,,,,,
1968,12.13.22 04:50:00 PM,-3.672,21.5,,,,,,
1969,12.13.22 05:00:00 PM,-3.672,0.0,,,,,,
1970,12.13.22 05:10:00 PM,-3.792,0.0,,,,,,
1971,12.13.22 05:20:00 PM,-3.672,0.0,,,,,,
1972,12.13.22 05:30:00 PM,-3.553,0.0,,,,,,
1973,12.13.22 05:40:00 PM,-3.553,0.0,,,,,,
1974,12.13.22 05:50:00 PM,-3.553,0.0,,,,,,
1975,12.13.22 06:00:00 PM,-3.434,0.0,,,,,,
1976,12.13.22 06:10:00 PM,-3.434,0.0,,,,,,
1977,12.13.22 06:20:00 PM,-3.316,0.0,,,,,,
1978,12.13.22 06:30:00 PM,-3.316,0.0,,,,,,
1979,12.13.22 06:40:00 PM,-3.316,0.0,,,,,,
1980,12.13.22 06:50:00 PM,-3.316,0.0,,,,,,
1981,12.13.22 07:00:00 PM,-3.197,0.0,,,,,,
1982,12.13.22 07:10:00 PM,-3.197,0.0,,,,,,
1983,12.13.22 07:20:00 PM,-3.197,0.0,,,,,,
1984,12.13.22 07:30:00 PM,-3.197,0.0,,,,,,
1985,12.13.22 07:40:00 PM,-3.079,0.0,,,,,,
1986,12.13.22 07:50:00 PM,-3.079,0.0,,,,,,
1987,12.13.22 08:00:00 PM,-2.962,0.0,,,,,,
1988,12.13.22 08:10:00 PM,-2.844,0.0,,,,,,
1989,12.13.22 08:20:00 PM,-2.844,0.0,,,,,,
1990,12.13.22 08:30:00 PM,-2.844,0.0,,,,,,
1991,12.13.22 08:40:00 PM,-2.844,0.0,,,,,,
1992,12.13.22 08:50:00 PM,-2.145,0.0,,,,,,
1993,12.13.22 09:00:00 PM,-2.727,0.0,,,,,,
1994,12.13.22 09:10:00 PM,-2.727,0.0,,,,,,
1995,12.13.22 09:20:00 PM,-2.727,0.0,,,,,,
1996,12.13.22 09:30:00 PM,-2.727,0.0,,,,,,
1997,12.13.22 09:40:00 PM,-2.844,0.0,,,,,,
1998,12.13.22 09:50:00 PM,-2.844,0.0,,,,,,
1999,12.13.22 10:00:00 PM,-2.844,0.0,,,,,,
2000,12.13.22 10:10:00 PM,-2.844,0.0,,,,,,
2001,12.13.22 10:20:00 PM,-2.962,0.0,,,,,,
2002,12.13.22 10:30:00 PM,-2.962,0.0,,,,,,
2003,12.13.22 10:40:00 PM,-2.844,0.0,,,,,,
2004,12.13.22 10:50:00 PM,-2.962,0.0,,,,,,
2005,12.13.22 11:00:00 PM,-2.844,0.0,,,,,,
2006,12.13.22 11:10:00 PM,-2.494,0.0,,,,,,
2007,12.13.22 11:20:00 PM,-2.261,0.0,,,,,,
2008,12.13.22 11:30:00 PM,-1.799,0.0,,,,,,
2009,12.13.22 11:40:00 PM,-2.145,0.0,,,,,,
2010,12.13.22 11:50:00 PM,-2.145,0.0,,,,,,
2011,12.14.22 12:00:00 AM,-2.145,0.0,,,,,,
2012,12.14.22 12:10:00 AM,-2.261,0.0,,,,,,
2013,12.14.22 12:20:00 AM,-2.145,0.0,,,,,,
2014,12.14.22 12:30:00 AM,-2.261,0.0,,,,,,
2015,12.14.22 12:40:00 AM,-1.799,0.0,,,,,,
2016,12.14.22 12:50:00 AM,-2.030,0.0,,,,,,
2017,12.14.22 01:00:00 AM,-2.145,0.0,,,,,,
2018,12.14.22 01:10:00 AM,-2.145,0.0,,,,,,
2019,12.14.22 01:20:00 AM,-2.145,0.0,,,,,,
2020,12.14.22 01:30:00 AM,-2.261,0.0,,,,,,
2021,12.14.22 01:40:00 AM,-2.145,0.0,,,,,,
2022,12.14.22 01:50:00 AM,-2.145,0.0,,,,,,
2023,12.14.22 02:00:00 AM,-2.261,0.0,,,,,,
2024,12.14.22 02:10:00 AM,-2.261,0.0,,,,,,
2025,12.14.22 02:20:00 AM,-2.145,0.0,,,,,,
2026,12.14.22 02:30:00 AM,-2.145,0.0,,,,,,
2027,12.14.22 02:40:00 AM,-2.145,0.0,,,,,,
2028,12.14.22 02:50:00 AM,-2.145,0.0,,,,,,
2029,12.14.22 03:00:00 AM,-2.145,0.0,,,,,,
2030,12.14.22 03:10:00 AM,-2.377,0.0,,,,,,
2031,12.14.22 03:20:00 AM,-2.377,0.0,,,,,,
2032,12.14.22 03:30:00 AM,-2.261,0.0,,,,,,
2033,12.14.22 03:40:00 AM,-2.261,0.0,,,,,,
2034,12.14.22 03:50:00 AM,-2.145,0.0,,,,,,
2035,12.14.22 04:00:00 AM,-2.261,0.0,,,,,,
2036,12.14.22 04:10:00 AM,-2.145,0.0,,,,,,
2037,12.14.22 04:20:00 AM,-2.145,0.0,,,,,,
2038,12.14.22 04:30:00 AM,-2.145,0.0,,,,,,
2039,12.14.22 04:40:00 AM,-2.030,0.0,,,,,,
2040,12.14.22 04:50:00 AM,-2.030,0.0,,,,,,
2041,12.14.22 05:00:00 AM,-2.030,0.0,,,,,,
2042,12.14.22 05:10:00 AM,-2.030,0.0,,,,,,
2043,12.14.22 05:20:00 AM,-2.030,0.0,,,,,,
2044,12.14.22 05:30:00 AM,-2.030,0.0,,,,,,
2045,12.14.22 05:40:00 AM,-2.030,0.0,,,,,,
2046,12.14.22 05:50:00 AM,-1.914,0.0,,,,,,
2047,12.14.22 06:00:00 AM,-1.914,0.0,,,,,,
2048,12.14.22 06:10:00 AM,-1.799,0.0,,,,,,
2049,12.14.22 06:20:00 AM,-1.684,0.0,,,,,,
2050,12.14.22 06:30:00 AM,-1.799,0.0,,,,,,
2051,12.14.22 06:40:00 AM,-1.684,0.0,,,,,,
2052,12.14.22 06:50:00 AM,-1.799,0.0,,,,,,
2053,12.14.22 07:00:00 AM,-1.684,0.0,,,,,,
2054,12.14.22 07:10:00 AM,-1.684,0.0,,,,,,
2055,12.14.22 07:20:00 AM,-1.684,0.0,,,,,,
2056,12.14.22 07:30:00 AM,-1.684,0.0,,,,,,
2057,12.14.22 07:40:00 AM,-1.799,0.0,,,,,,
2058,12.14.22 07:50:00 AM,-1.799,0.0,,,,,,
2059,12.14.22 08:00:00 AM,-1.684,0.0,,,,,,
2060,12.14.22 08:10:00 AM,-1.684,21.5,,,,,,
2061,12.14.22 08:20:00 AM,-1.456,86.1,,,,,,
2062,12.14.22 08:30:00 AM,-1.456,172.2,,,,,,
2063,12.14.22 08:40:00 AM,-0.549,322.9,,,,,,
2064,12.14.22 08:50:00 AM,-0.102,258.3,,,,,,
2065,12.14.22 09:00:00 AM,-0.887,409.0,,,,,,
2066,12.14.22 09:10:00 AM,-1.114,602.8,,,,,,
2067,12.14.22 09:20:00 AM,-0.887,1065.6,,,,,,
2068,12.14.22 09:30:00 AM,-0.662,1980.6,,,,,,
2069,12.14.22 09:40:00 AM,-0.437,2583.4,,,,,,
2070,12.14.22 09:50:00 AM,-0.213,1356.3,,,,,,
2071,12.14.22 10:00:00 AM,-0.102,1463.9,,,,,,
2072,12.14.22 10:10:00 AM,0.010,1463.9,,,,,,
2073,12.14.22 10:20:00 AM,0.121,1808.3,,,,,,
2074,12.14.22 10:30:00 AM,0.010,1463.9,,,,,,
2075,12.14.22 10:40:00 AM,0.010,1324.0,,,,,,
2076,12.14.22 10:50:00 AM,0.232,1894.5,,,,,,
2077,12.14.22 11:00:00 AM,0.453,2497.2,,,,,,
2078,12.14.22 11:10:00 AM,0.563,1205.6,,,,,,
2079,12.14.22 11:20:00 AM,0.453,1636.1,,,,,,
2080,12.14.22 11:30:00 AM,0.453,1173.3,,,,,,
2081,12.14.22 11:40:00 AM,0.453,1356.3,,,,,,
2082,12.14.22 11:50:00 AM,0.232,1194.8,,,,,,
2083,12.14.22 12:00:00 PM,0.121,1162.5,,,,,,
2084,12.14.22 12:10:00 PM,0.121,882.6,,,,,,
2085,12.14.22 12:20:00 PM,0.010,581.3,,,,,,
2086,12.14.22 12:30:00 PM,0.010,742.7,,,,,,
2087,12.14.22 12:40:00 PM,0.232,1205.6,,,,,,
2088,12.14.22 12:50:00 PM,0.232,613.5,,,,,,
2089,12.14.22 01:00:00 PM,0.121,785.8,,,,,,
2090,12.14.22 01:10:00 PM,0.232,1130.2,,,,,,
2091,12.14.22 01:20:00 PM,0.343,1334.7,,,,,,
2092,12.14.22 01:30:00 PM,0.343,1302.4,,,,,,
2093,12.14.22 01:40:00 PM,0.343,1463.9,,,,,,
2094,12.14.22 01:50:00 PM,0.343,1377.8,,,,,,
2095,12.14.22 02:00:00 PM,0.453,2411.1,,,,,,
2096,12.14.22 02:10:00 PM,0.784,1722.2,,,,,,
2097,12.14.22 02:20:00 PM,0.784,1722.2,,,,,,
2098,12.14.22 02:30:00 PM,0.893,1808.3,,,,,,
2099,12.14.22 02:40:00 PM,0.893,1808.3,,,,,,
2100,12.14.22 02:50:00 PM,0.893,1463.9,,,,,,
2101,12.14.22 03:00:00 PM,0.674,1345.5,,,,,,
2102,12.14.22 03:10:00 PM,0.453,495.1,,,,,,
2103,12.14.22 03:20:00 PM,0.453,731.9,,,,,,
2104,12.14.22 03:30:00 PM,0.563,1377.8,,,,,,
2105,12.14.22 03:40:00 PM,0.674,753.5,,,,,,
2106,12.14.22 03:50:00 PM,0.453,645.8,,,,,,
2107,12.14.22 04:00:00 PM,0.563,850.4,,,,,,
2108,12.14.22 04:10:00 PM,0.453,172.2,,,,,,
2109,12.14.22 04:20:00 PM,0.232,107.6,,,,,,
2110,12.14.22 04:30:00 PM,0.121,21.5,,,,,,
2111,12.14.22 04:40:00 PM,0.121,0.0,,,,,,
2112,12.14.22 04:50:00 PM,0.121,0.0,,,,,,
2113,12.14.22 05:00:00 PM,0.010,0.0,,,,,,
2114,12.14.22 05:10:00 PM,-0.102,0.0,,,,,,
2115,12.14.22 05:20:00 PM,-0.102,0.0,,,,,,
2116,12.14.22 05:30:00 PM,-0.102,0.0,,,,,,
2117,12.14.22 05:40:00 PM,-0.102,0.0,,,,,,
2118,12.14.22 05:50:00 PM,-0.102,0.0,,,,,,
2119,12.14.22 06:00:00 PM,-0.102,0.0,,,,,,
2120,12.14.22 06:10:00 PM,-0.102,0.0,,,,,,
2121,12.14.22 06:20:00 PM,-0.102,0.0,,,,,,
2122,12.14.22 06:30:00 PM,0.010,0.0,,,,,,
2123,12.14.22 06:40:00 PM,0.010,0.0,,,,,,
2124,12.14.22 06:50:00 PM,-0.102,0.0,,,,,,
2125,12.14.22 07:00:00 PM,0.010,0.0,,,,,,
2126,12.14.22 07:10:00 PM,0.010,0.0,,,,,,
2127,12.14.22 07:20:00 PM,0.010,0.0,,,,,,
2128,12.14.22 07:30:00 PM,0.010,0.0,,,,,,
2129,12.14.22 07:40:00 PM,0.121,0.0,,,,,,
2130,12.14.22 07:50:00 PM,0.121,0.0,,,,,,
2131,12.14.22 08:00:00 PM,0.232,0.0,,,,,,
2132,12.14.22 08:10:00 PM,0.232,0.0,,,,,,
2133,12.14.22 08:20:00 PM,0.121,0.0,,,,,,
2134,12.14.22 08:30:00 PM,0.121,0.0,,,,,,
2135,12.14.22 08:40:00 PM,0.232,0.0,,,,,,
2136,12.14.22 08:50:00 PM,0.232,0.0,,,,,,
2137,12.14.22 09:00:00 PM,0.121,0.0,,,,,,
2138,12.14.22 09:10:00 PM,0.121,0.0,,,,,,
2139,12.14.22 09:20:00 PM,0.121,0.0,,,,,,
2140,12.14.22 09:30:00 PM,0.121,0.0,,,,,,
2141,12.14.22 09:40:00 PM,0.010,0.0,,,,,,
2142,12.14.22 09:50:00 PM,0.010,0.0,,,,,,
2143,12.14.22 10:00:00 PM,0.010,0.0,,,,,,
2144,12.14.22 10:10:00 PM,-0.102,0.0,,,,,,
2145,12.14.22 10:20:00 PM,-0.102,0.0,,,,,,
2146,12.14.22 10:30:00 PM,-0.213,0.0,,,,,,
2147,12.14.22 10:40:00 PM,-0.102,0.0,,,,,,
2148,12.14.22 10:50:00 PM,-0.102,0.0,,,,,,
2149,12.14.22 11:00:00 PM,-0.102,0.0,,,,,,
2150,12.14.22 11:10:00 PM,-0.102,0.0,,,,,,
2151,12.14.22 11:20:00 PM,-0.213,0.0,,,,,,
2152,12.14.22 11:30:00 PM,-0.213,0.0,,,,,,
2153,12.14.22 11:40:00 PM,-0.213,0.0,,,,,,
2154,12.14.22 11:50:00 PM,-0.213,0.0,,,,,,
2155,12.15.22 12:00:00 AM,-0.213,0.0,,,,,,
2156,12.15.22 12:10:00 AM,-0.325,0.0,,,,,,
2157,12.15.22 12:20:00 AM,-0.549,0.0,,,,,,
2158,12.15.22 12:30:00 AM,-0.549,0.0,,,,,,
2159,12.15.22 12:40:00 AM,-0.549,0.0,,,,,,
2160,12.15.22 12:50:00 AM,-0.549,0.0,,,,,,
2161,12.15.22 01:00:00 AM,-0.549,0.0,,,,,,
2162,12.15.22 01:10:00 AM,-0.437,0.0,,,,,,
2163,12.15.22 01:20:00 AM,-0.437,0.0,,,,,,
2164,12.15.22 01:30:00 AM,-0.549,0.0,,,,,,
2165,12.15.22 01:40:00 AM,-0.437,0.0,,,,,,
2166,12.15.22 01:50:00 AM,-0.549,0.0,,,,,,
2167,12.15.22 02:00:00 AM,-0.549,0.0,,,,,,
2168,12.15.22 02:10:00 AM,-0.549,0.0,,,,,,
2169,12.15.22 02:20:00 AM,-0.549,0.0,,,,,,
2170,12.15.22 02:30:00 AM,-0.549,0.0,,,,,,
2171,12.15.22 02:40:00 AM,-0.662,0.0,,,,,,
2172,12.15.22 02:50:00 AM,-0.662,0.0,,,,,,
2173,12.15.22 03:00:00 AM,-0.662,0.0,,,,,,
2174,12.15.22 03:10:00 AM,-0.774,0.0,,,,,,
2175,12.15.22 03:20:00 AM,-0.774,0.0,,,,,,
2176,12.15.22 03:30:00 AM,-0.774,0.0,,,,,,
2177,12.15.22 03:40:00 AM,-0.774,0.0,,,,,,
2178,12.15.22 03:50:00 AM,-0.662,0.0,,,,,,
2179,12.15.22 04:00:00 AM,-0.549,0.0,,,,,,
2180,12.15.22 04:10:00 AM,-0.662,0.0,,,,,,
2181,12.15.22 04:20:00 AM,-0.662,0.0,,,,,,
2182,12.15.22 04:30:00 AM,-0.774,0.0,,,,,,
2183,12.15.22 04:40:00 AM,-0.774,0.0,,,,,,
2184,12.15.22 04:50:00 AM,-0.887,0.0,,,,,,
2185,12.15.22 05:00:00 AM,-0.887,0.0,,,,,,
2186,12.15.22 05:10:00 AM,-0.887,0.0,,,,,,
2187,12.15.22 05:20:00 AM,-0.774,0.0,,,,,,
2188,12.15.22 05:30:00 AM,-0.887,0.0,,,,,,
2189,12.15.22 05:40:00 AM,-1.001,0.0,,,,,,
2190,12.15.22 05:50:00 AM,-1.001,0.0,,,,,,
2191,12.15.22 06:00:00 AM,-1.114,0.0,,,,,,
2192,12.15.22 06:10:00 AM,-1.114,0.0,,,,,,
2193,12.15.22 06:20:00 AM,-1.114,0.0,,,,,,
2194,12.15.22 06:30:00 AM,-1.114,0.0,,,,,,
2195,12.15.22 06:40:00 AM,-1.114,0.0,,,,,,
2196,12.15.22 06:50:00 AM,-1.341,0.0,,,,,,
2197,12.15.22 07:00:00 AM,-1.456,0.0,,,,,,
2198,12.15.22 07:10:00 AM,-1.456,0.0,,,,,,
2199,12.15.22 07:20:00 AM,-1.456,0.0,,,,,,
2200,12.15.22 07:30:00 AM,-1.456,0.0,,,,,,
2201,12.15.22 07:40:00 AM,-1.570,0.0,,,,,,
2202,12.15.22 07:50:00 AM,-1.570,0.0,,,,,,
2203,12.15.22 08:00:00 AM,-1.570,0.0,,,,,,
2204,12.15.22 08:10:00 AM,-1.570,21.5,,,,,,
2205,12.15.22 08:20:00 AM,-1.570,64.6,,,,,,
2206,12.15.22 08:30:00 AM,-1.570,139.9,,,,,,
2207,12.15.22 08:40:00 AM,-1.570,269.1,,,,,,
2208,12.15.22 08:50:00 AM,-1.570,430.6,,,,,,
2209,12.15.22 09:00:00 AM,-1.456,602.8,,,,,,
2210,12.15.22 09:10:00 AM,-1.341,678.1,,,,,,
2211,12.15.22 09:20:00 AM,-1.114,807.3,,,,,,
2212,12.15.22 09:30:00 AM,-0.662,1130.2,,,,,,
2213,12.15.22 09:40:00 AM,-0.437,1463.9,,,,,,
2214,12.15.22 09:50:00 AM,-0.662,1722.2,,,,,,
2215,12.15.22 10:00:00 AM,-0.887,1808.3,,,,,,
2216,12.15.22 10:10:00 AM,-0.774,2583.4,,,,,,
2217,12.15.22 10:20:00 AM,-0.662,2755.6,,,,,,
2218,12.15.22 10:30:00 AM,-0.549,1636.1,,,,,,
2219,12.15.22 10:40:00 AM,-0.774,1722.2,,,,,,
2220,12.15.22 10:50:00 AM,-0.662,1980.6,,,,,,
2221,12.15.22 11:00:00 AM,-0.662,1636.1,,,,,,
2222,12.15.22 11:10:00 AM,-0.887,1980.6,,,,,,
2223,12.15.22 11:20:00 AM,-0.774,2583.4,,,,,,
2224,12.15.22 11:30:00 AM,-0.549,2497.2,,,,,,
2225,12.15.22 11:40:00 AM,-0.549,2755.6,,,,,,
2226,12.15.22 11:50:00 AM,-0.887,2755.6,,,,,,
2227,12.15.22 12:00:00 PM,-0.887,2927.8,,,,,,
2228,12.15.22 12:10:00 PM,-0.887,3616.7,,,,,,
2229,12.15.22 12:20:00 PM,-0.437,4477.8,,,,,,
2230,12.15.22 12:30:00 PM,0.010,4305.6,,,,,,
2231,12.15.22 12:40:00 PM,-0.102,3961.1,,,,,,
2232,12.15.22 12:50:00 PM,0.343,3444.5,,,,,,
2233,12.15.22 01:00:00 PM,0.453,3272.2,,,,,,
2234,12.15.22 01:10:00 PM,0.343,2152.8,,,,,,
2235,12.15.22 01:20:00 PM,-0.213,1894.5,,,,,,
2236,12.15.22 01:30:00 PM,-0.549,1808.3,,,,,,
2237,12.15.22 01:40:00 PM,-0.662,1722.2,,,,,,
2238,12.15.22 01:50:00 PM,-0.662,2066.7,,,,,,
2239,12.15.22 02:00:00 PM,-0.549,1722.2,,,,,,
2240,12.15.22 02:10:00 PM,-0.549,1808.3,,,,,,
2241,12.15.22 02:20:00 PM,-0.325,1894.5,,,,,,
2242,12.15.22 02:30:00 PM,-0.102,2066.7,,,,,,
2243,12.15.22 02:40:00 PM,-0.102,1722.2,,,,,,
2244,12.15.22 02:50:00 PM,-0.213,1463.9,,,,,,
2245,12.15.22 03:00:00 PM,-0.437,1194.8,,,,,,
2246,12.15.22 03:10:00 PM,-0.662,850.4,,,,,,
2247,12.15.22 03:20:00 PM,-0.662,742.7,,,,,,
2248,12.15.22 03:30:00 PM,-0.887,473.6,,,,,,
2249,12.15.22 03:40:00 PM,-1.001,366.0,,,,,,
2250,12.15.22 03:50:00 PM,-1.001,269.1,,,,,,
2251,12.15.22 04:00:00 PM,-1.001,183.0,,,,,,
2252,12.15.22 04:10:00 PM,-1.001,129.2,,,,,,
2253,12.15.22 04:20:00 PM,-1.001,53.8,,,,,,
2254,12.15.22 04:30:00 PM,-1.228,10.8,,,,,,
2255,12.15.22 04:40:00 PM,-1.341,0.0,,,,,,
2256,12.15.22 04:50:00 PM,-1.228,0.0,,,,,,
2257,12.15.22 05:00:00 PM,-1.228,0.0,,,,,,
2258,12.15.22 05:10:00 PM,-1.228,0.0,,,,,,
2259,12.15.22 05:20:00 PM,-1.228,0.0,,,,,,
2260,12.15.22 05:30:00 PM,-1.228,0.0,,,,,,
2261,12.15.22 05:40:00 PM,-1.228,0.0,,,,,,
2262,12.15.22 05:50:00 PM,-1.228,0.0,,,,,,
2263,12.15.22 06:00:00 PM,-1.228,0.0,,,,,,
2264,12.15.22 06:10:00 PM,-1.228,0.0,,,,,,
2265,12.15.22 06:20:00 PM,-1.228,0.0,,,,,,
2266,12.15.22 06:30:00 PM,-1.114,0.0,,,,,,
2267,12.15.22 06:40:00 PM,-1.114,0.0,,,,,,
2268,12.15.22 06:50:00 PM,-1.114,0.0,,,,,,
2269,12.15.22 07:00:00 PM,-1.114,0.0,,,,,,
2270,12.15.22 07:10:00 PM,-1.114,0.0,,,,,,
2271,12.15.22 07:20:00 PM,-1.114,0.0,,,,,,
2272,12.15.22 07:30:00 PM,-1.114,0.0,,,,,,
2273,12.15.22 07:40:00 PM,-1.114,0.0,,,,,,
2274,12.15.22 07:50:00 PM,-1.114,0.0,,,,,,
2275,12.15.22 08:00:00 PM,-1.114,0.0,,,,,,
2276,12.15.22 08:10:00 PM,-1.228,0.0,,,,,,
2277,12.15.22 08:20:00 PM,-1.341,0.0,,,,,,
2278,12.15.22 08:30:00 PM,-1.341,0.0,,,,,,
2279,12.15.22 08:40:00 PM,-1.456,0.0,,,,,,
2280,12.15.22 08:50:00 PM,-1.456,0.0,,,,,,
2281,12.15.22 09:00:00 PM,-1.570,0.0,,,,,,
2282,12.15.22 09:10:00 PM,-1.684,0.0,,,,,,
2283,12.15.22 09:20:00 PM,-1.799,0.0,,,,,,
2284,12.15.22 09:30:00 PM,-1.799,0.0,,,,,,
2285,12.15.22 09:40:00 PM,-1.684,0.0,,,,,,
2286,12.15.22 09:50:00 PM,-1.684,0.0,,,,,,
2287,12.15.22 10:00:00 PM,-1.684,0.0,,,,,,
2288,12.15.22 10:10:00 PM,-1.684,0.0,,,,,,
2289,12.15.22 10:20:00 PM,-1.684,0.0,,,,,,
2290,12.15.22 10:30:00 PM,-1.799,0.0,,,,,,
2291,12.15.22 10:40:00 PM,-1.799,0.0,,,,,,
2292,12.15.22 10:50:00 PM,-1.799,0.0,,,,,,
2293,12.15.22 11:00:00 PM,-1.914,0.0,,,,,,
2294,12.15.22 11:10:00 PM,-1.914,0.0,,,,,,
2295,12.15.22 11:20:00 PM,-1.914,0.0,,,,,,
2296,12.15.22 11:30:00 PM,-1.914,0.0,,,,,,
2297,12.15.22 11:40:00 PM,-1.914,0.0,,,,,,
2298,12.15.22 11:50:00 PM,-1.914,0.0,,,,,,
2299,12.16.22 12:00:00 AM,-1.914,0.0,,,,,,
2300,12.16.22 12:10:00 AM,-2.030,0.0,,,,,,
2301,12.16.22 12:20:00 AM,-2.030,0.0,,,,,,
2302,12.16.22 12:30:00 AM,-2.030,0.0,,,,,,
2303,12.16.22 12:40:00 AM,-2.030,0.0,,,,,,
2304,12.16.22 12:50:00 AM,-2.030,0.0,,,,,,
