"Plot-Titel: 10088313"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10088313, SEN S/N: 10088313, LBL: CFB046_NW_Temp)","Intensität, Lux (LGR S/N: 10088313, SEN S/N: 10088313, LBL: CFB046_NW_Light)","Koppler verbunden (LGR S/N: 10088313)","Koppler abgetrennt (LGR S/N: 10088313)","Host verbunden (LGR S/N: 10088313)","Angehalten (LGR S/N: 10088313)","Dateiende (LGR S/N: 10088313)"
3568,12.24.22 07:30:00 PM,10.846,0.0,,,,,
3569,12.24.22 07:40:00 PM,10.846,0.0,,,,,
3570,12.24.22 07:50:00 PM,10.846,0.0,,,,,
3571,12.24.22 08:00:00 PM,10.846,0.0,,,,,
3572,12.24.22 08:10:00 PM,10.748,0.0,,,,,
3573,12.24.22 08:20:00 PM,10.748,0.0,,,,,
3574,12.24.22 08:30:00 PM,10.651,0.0,,,,,
3575,12.24.22 08:40:00 PM,10.553,0.0,,,,,
3576,12.24.22 08:50:00 PM,10.553,0.0,,,,,
3577,12.24.22 09:00:00 PM,10.553,0.0,,,,,
3578,12.24.22 09:10:00 PM,10.357,0.0,,,,,
3579,12.24.22 09:20:00 PM,10.259,0.0,,,,,
3580,12.24.22 09:30:00 PM,10.161,0.0,,,,,
3581,12.24.22 09:40:00 PM,10.063,0.0,,,,,
3582,12.24.22 09:50:00 PM,9.965,0.0,,,,,
3583,12.24.22 10:00:00 PM,9.866,0.0,,,,,
3584,12.24.22 10:10:00 PM,9.768,0.0,,,,,
3585,12.24.22 10:20:00 PM,9.768,0.0,,,,,
3586,12.24.22 10:30:00 PM,9.669,0.0,,,,,
3587,12.24.22 10:40:00 PM,9.669,0.0,,,,,
3588,12.24.22 10:50:00 PM,9.571,0.0,,,,,
3589,12.24.22 11:00:00 PM,9.571,0.0,,,,,
3590,12.24.22 11:10:00 PM,9.571,0.0,,,,,
3591,12.24.22 11:20:00 PM,9.669,0.0,,,,,
3592,12.24.22 11:30:00 PM,9.669,0.0,,,,,
3593,12.24.22 11:40:00 PM,9.669,0.0,,,,,
3594,12.24.22 11:50:00 PM,9.768,0.0,,,,,
3595,12.25.22 12:00:00 AM,9.866,0.0,,,,,
3596,12.25.22 12:10:00 AM,9.768,0.0,,,,,
3597,12.25.22 12:20:00 AM,9.768,0.0,,,,,
3598,12.25.22 12:30:00 AM,9.768,0.0,,,,,
3599,12.25.22 12:40:00 AM,9.768,0.0,,,,,
3600,12.25.22 12:50:00 AM,9.768,0.0,,,,,
3601,12.25.22 01:00:00 AM,9.768,0.0,,,,,
3602,12.25.22 01:10:00 AM,9.768,0.0,,,,,
3603,12.25.22 01:20:00 AM,9.866,0.0,,,,,
3604,12.25.22 01:30:00 AM,9.768,0.0,,,,,
3605,12.25.22 01:40:00 AM,9.669,0.0,,,,,
3606,12.25.22 01:50:00 AM,9.571,0.0,,,,,
3607,12.25.22 02:00:00 AM,9.472,0.0,,,,,
3608,12.25.22 02:10:00 AM,9.472,0.0,,,,,
3609,12.25.22 02:20:00 AM,9.373,0.0,,,,,
3610,12.25.22 02:30:00 AM,9.373,0.0,,,,,
3611,12.25.22 02:40:00 AM,9.275,0.0,,,,,
3612,12.25.22 02:50:00 AM,9.275,0.0,,,,,
3613,12.25.22 03:00:00 AM,9.373,0.0,,,,,
3614,12.25.22 03:10:00 AM,9.275,0.0,,,,,
3615,12.25.22 03:20:00 AM,9.275,0.0,,,,,
3616,12.25.22 03:30:00 AM,9.373,0.0,,,,,
3617,12.25.22 03:40:00 AM,9.373,0.0,,,,,
3618,12.25.22 03:50:00 AM,9.373,0.0,,,,,
3619,12.25.22 04:00:00 AM,9.373,0.0,,,,,
3620,12.25.22 04:10:00 AM,9.472,0.0,,,,,
3621,12.25.22 04:20:00 AM,9.768,0.0,,,,,
3622,12.25.22 04:30:00 AM,9.965,0.0,,,,,
3623,12.25.22 04:40:00 AM,10.161,0.0,,,,,
3624,12.25.22 04:50:00 AM,9.866,0.0,,,,,
3625,12.25.22 05:00:00 AM,9.669,0.0,,,,,
3626,12.25.22 05:10:00 AM,9.571,0.0,,,,,
3627,12.25.22 05:20:00 AM,9.571,0.0,,,,,
3628,12.25.22 05:30:00 AM,9.373,0.0,,,,,
3629,12.25.22 05:40:00 AM,9.373,0.0,,,,,
3630,12.25.22 05:50:00 AM,9.373,0.0,,,,,
3631,12.25.22 06:00:00 AM,9.768,0.0,,,,,
3632,12.25.22 06:10:00 AM,10.357,0.0,,,,,
3633,12.25.22 06:20:00 AM,10.748,0.0,,,,,
3634,12.25.22 06:30:00 AM,10.846,0.0,,,,,
3635,12.25.22 06:40:00 AM,9.866,0.0,,,,,
3636,12.25.22 06:50:00 AM,9.669,0.0,,,,,
3637,12.25.22 07:00:00 AM,9.373,0.0,,,,,
3638,12.25.22 07:10:00 AM,9.176,0.0,,,,,
3639,12.25.22 07:20:00 AM,8.978,0.0,,,,,
3640,12.25.22 07:30:00 AM,8.779,0.0,,,,,
3641,12.25.22 07:40:00 AM,8.581,0.0,,,,,
3642,12.25.22 07:50:00 AM,8.382,0.0,,,,,
3643,12.25.22 08:00:00 AM,8.382,0.0,,,,,
3644,12.25.22 08:10:00 AM,8.282,10.8,,,,,
3645,12.25.22 08:20:00 AM,8.282,10.8,,,,,
3646,12.25.22 08:30:00 AM,8.282,53.8,,,,,
3647,12.25.22 08:40:00 AM,8.282,86.1,,,,,
3648,12.25.22 08:50:00 AM,8.282,86.1,,,,,
3649,12.25.22 09:00:00 AM,8.282,129.2,,,,,
3650,12.25.22 09:10:00 AM,8.382,139.9,,,,,
3651,12.25.22 09:20:00 AM,8.382,161.5,,,,,
3652,12.25.22 09:30:00 AM,8.382,236.8,,,,,
3653,12.25.22 09:40:00 AM,8.481,215.3,,,,,
3654,12.25.22 09:50:00 AM,8.680,258.3,,,,,
3655,12.25.22 10:00:00 AM,8.879,333.7,,,,,
3656,12.25.22 10:10:00 AM,8.978,452.1,,,,,
3657,12.25.22 10:20:00 AM,9.077,452.1,,,,,
3658,12.25.22 10:30:00 AM,9.176,796.5,,,,,
3659,12.25.22 10:40:00 AM,9.472,1076.4,,,,,
3660,12.25.22 10:50:00 AM,9.866,1345.5,,,,,
3661,12.25.22 11:00:00 AM,10.161,1377.8,,,,,
3662,12.25.22 11:10:00 AM,10.553,1550.0,,,,,
3663,12.25.22 11:20:00 AM,10.748,1054.9,,,,,
3664,12.25.22 11:30:00 AM,11.236,1377.8,,,,,
3665,12.25.22 11:40:00 AM,11.431,1722.2,,,,,
3666,12.25.22 11:50:00 AM,11.431,1033.3,,,,,
3667,12.25.22 12:00:00 PM,11.528,1087.2,,,,,
3668,12.25.22 12:10:00 PM,11.236,753.5,,,,,
3669,12.25.22 12:20:00 PM,11.139,850.4,,,,,
3670,12.25.22 12:30:00 PM,11.334,1302.4,,,,,
3671,12.25.22 12:40:00 PM,11.916,1722.2,,,,,
3672,12.25.22 12:50:00 PM,12.594,1463.9,,,,,
3673,12.25.22 01:00:00 PM,12.690,1722.2,,,,,
3674,12.25.22 01:10:00 PM,13.173,1173.3,,,,,
3675,12.25.22 01:20:00 PM,13.076,1808.3,,,,,
3676,12.25.22 01:30:00 PM,13.173,958.0,,,,,
3677,12.25.22 01:40:00 PM,13.076,1636.1,,,,,
3678,12.25.22 01:50:00 PM,13.269,1636.1,,,,,
3679,12.25.22 02:00:00 PM,13.461,2152.8,,,,,
3680,12.25.22 02:10:00 PM,13.750,1636.1,,,,,
3681,12.25.22 02:20:00 PM,13.942,1463.9,,,,,
3682,12.25.22 02:30:00 PM,13.942,1054.9,,,,,
3683,12.25.22 02:40:00 PM,14.038,893.4,,,,,
3684,12.25.22 02:50:00 PM,14.613,818.1,,,,,
3685,12.25.22 03:00:00 PM,14.804,861.1,,,,,
3686,12.25.22 03:10:00 PM,14.804,355.2,,,,,
3687,12.25.22 03:20:00 PM,14.804,269.1,,,,,
3688,12.25.22 03:30:00 PM,14.613,322.9,,,,,
3689,12.25.22 03:40:00 PM,14.613,1377.8,,,,,
3690,12.25.22 03:50:00 PM,14.613,538.2,,,,,
3691,12.25.22 04:00:00 PM,14.421,398.3,,,,,
3692,12.25.22 04:10:00 PM,14.038,226.0,,,,,
3693,12.25.22 04:20:00 PM,13.942,86.1,,,,,
3694,12.25.22 04:30:00 PM,13.750,21.5,,,,,
3695,12.25.22 04:40:00 PM,13.750,0.0,,,,,
3696,12.25.22 04:50:00 PM,14.517,10.8,,,,,
3697,12.25.22 05:00:00 PM,14.900,0.0,,,,,
3698,12.25.22 05:10:00 PM,14.900,0.0,,,,,
3699,12.25.22 05:20:00 PM,14.804,0.0,,,,,
3700,12.25.22 05:30:00 PM,14.613,0.0,,,,,
3701,12.25.22 05:40:00 PM,14.613,0.0,,,,,
3702,12.25.22 05:50:00 PM,14.517,0.0,,,,,
3703,12.25.22 06:00:00 PM,14.325,0.0,,,,,
3704,12.25.22 06:10:00 PM,14.325,0.0,,,,,
3705,12.25.22 06:20:00 PM,14.421,0.0,,,,,
3706,12.25.22 06:30:00 PM,14.421,0.0,,,,,
3707,12.25.22 06:40:00 PM,14.325,0.0,,,,,
3708,12.25.22 06:50:00 PM,14.325,0.0,,,,,
3709,12.25.22 07:00:00 PM,14.325,0.0,,,,,
3710,12.25.22 07:10:00 PM,14.421,0.0,,,,,
3711,12.25.22 07:20:00 PM,14.421,0.0,,,,,
3712,12.25.22 07:30:00 PM,14.517,0.0,,,,,
3713,12.25.22 07:40:00 PM,14.325,0.0,,,,,
3714,12.25.22 07:50:00 PM,14.325,0.0,,,,,
3715,12.25.22 08:00:00 PM,14.134,0.0,,,,,
3716,12.25.22 08:10:00 PM,14.421,0.0,,,,,
3717,12.25.22 08:20:00 PM,14.421,0.0,,,,,
3718,12.25.22 08:30:00 PM,14.325,0.0,,,,,
3719,12.25.22 08:40:00 PM,14.230,0.0,,,,,
3720,12.25.22 08:50:00 PM,14.134,0.0,,,,,
3721,12.25.22 09:00:00 PM,14.230,0.0,,,,,
3722,12.25.22 09:10:00 PM,14.230,0.0,,,,,
3723,12.25.22 09:20:00 PM,14.134,0.0,,,,,
3724,12.25.22 09:30:00 PM,14.134,0.0,,,,,
3725,12.25.22 09:40:00 PM,13.942,0.0,,,,,
3726,12.25.22 09:50:00 PM,13.942,0.0,,,,,
3727,12.25.22 10:00:00 PM,13.846,0.0,,,,,
3728,12.25.22 10:10:00 PM,14.038,0.0,,,,,
3729,12.25.22 10:20:00 PM,14.038,0.0,,,,,
3730,12.25.22 10:30:00 PM,14.325,0.0,,,,,
3731,12.25.22 10:40:00 PM,14.517,0.0,,,,,
3732,12.25.22 10:50:00 PM,14.325,0.0,,,,,
3733,12.25.22 11:00:00 PM,14.613,0.0,,,,,
3734,12.25.22 11:10:00 PM,14.517,0.0,,,,,
3735,12.25.22 11:20:00 PM,14.517,0.0,,,,,
3736,12.25.22 11:30:00 PM,14.613,0.0,,,,,
3737,12.25.22 11:40:00 PM,14.613,0.0,,,,,
3738,12.25.22 11:50:00 PM,14.517,0.0,,,,,
3739,12.26.22 12:00:00 AM,14.421,0.0,,,,,
3740,12.26.22 12:10:00 AM,14.517,0.0,,,,,
3741,12.26.22 12:20:00 AM,14.613,0.0,,,,,
3742,12.26.22 12:30:00 AM,14.613,0.0,,,,,
3743,12.26.22 12:40:00 AM,14.709,0.0,,,,,
3744,12.26.22 12:50:00 AM,14.613,0.0,,,,,
3745,12.26.22 01:00:00 AM,14.709,0.0,,,,,
3746,12.26.22 01:10:00 AM,14.709,0.0,,,,,
3747,12.26.22 01:20:00 AM,14.709,0.0,,,,,
3748,12.26.22 01:30:00 AM,14.709,0.0,,,,,
3749,12.26.22 01:40:00 AM,14.709,0.0,,,,,
3750,12.26.22 01:50:00 AM,14.804,0.0,,,,,
3751,12.26.22 02:00:00 AM,14.709,0.0,,,,,
3752,12.26.22 02:10:00 AM,14.804,0.0,,,,,
3753,12.26.22 02:20:00 AM,14.613,0.0,,,,,
3754,12.26.22 02:30:00 AM,14.613,0.0,,,,,
3755,12.26.22 02:40:00 AM,14.613,0.0,,,,,
3756,12.26.22 02:50:00 AM,14.517,0.0,,,,,
3757,12.26.22 03:00:00 AM,14.613,0.0,,,,,
3758,12.26.22 03:10:00 AM,14.613,0.0,,,,,
3759,12.26.22 03:20:00 AM,14.613,0.0,,,,,
3760,12.26.22 03:30:00 AM,14.613,0.0,,,,,
3761,12.26.22 03:40:00 AM,14.613,0.0,,,,,
3762,12.26.22 03:50:00 AM,14.709,0.0,,,,,
3763,12.26.22 04:00:00 AM,14.613,0.0,,,,,
3764,12.26.22 04:10:00 AM,14.709,0.0,,,,,
3765,12.26.22 04:20:00 AM,14.613,0.0,,,,,
3766,12.26.22 04:30:00 AM,14.613,0.0,,,,,
3767,12.26.22 04:40:00 AM,14.613,0.0,,,,,
3768,12.26.22 04:50:00 AM,14.613,0.0,,,,,
3769,12.26.22 05:00:00 AM,14.709,0.0,,,,,
3770,12.26.22 05:10:00 AM,14.804,0.0,,,,,
3771,12.26.22 05:20:00 AM,14.804,0.0,,,,,
3772,12.26.22 05:30:00 AM,14.804,0.0,,,,,
