"Plot-Titel: 10349997"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10349997, SEN S/N: 10349997, LBL: CFB045_NW_TEMP)","Intensität, Lux (LGR S/N: 10349997, SEN S/N: 10349997, LBL: CFB045_NW_Light)","Koppler verbunden (LGR S/N: 10349997)","Host verbunden (LGR S/N: 10349997)","Angehalten (LGR S/N: 10349997)","Dateiende (LGR S/N: 10349997)"
4837,01.02.23 03:00:00 PM,15.473,602.8,,,,
4838,01.02.23 03:10:00 PM,15.187,570.5,,,,
4839,01.02.23 03:20:00 PM,14.900,366.0,,,,
4840,01.02.23 03:30:00 PM,14.613,236.8,,,,
4841,01.02.23 03:40:00 PM,14.230,172.2,,,,
4842,01.02.23 03:50:00 PM,13.942,161.5,,,,
4843,01.02.23 04:00:00 PM,13.654,96.9,,,,
4844,01.02.23 04:10:00 PM,13.461,129.2,,,,
4845,01.02.23 04:20:00 PM,13.173,64.6,,,,
4846,01.02.23 04:30:00 PM,12.980,10.8,,,,
4847,01.02.23 04:40:00 PM,13.173,0.0,,,,
4848,01.02.23 04:50:00 PM,13.365,0.0,,,,
4849,01.02.23 05:00:00 PM,13.558,0.0,,,,
4850,01.02.23 05:10:00 PM,13.654,0.0,,,,
4851,01.02.23 05:20:00 PM,13.654,0.0,,,,
4852,01.02.23 05:30:00 PM,13.654,0.0,,,,
4853,01.02.23 05:40:00 PM,13.558,0.0,,,,
4854,01.02.23 05:50:00 PM,13.558,0.0,,,,
4855,01.02.23 06:00:00 PM,13.461,0.0,,,,
4856,01.02.23 06:10:00 PM,13.461,0.0,,,,
4857,01.02.23 06:20:00 PM,13.269,0.0,,,,
4858,01.02.23 06:30:00 PM,13.173,0.0,,,,
4859,01.02.23 06:40:00 PM,13.076,0.0,,,,
4860,01.02.23 06:50:00 PM,12.787,0.0,,,,
4861,01.02.23 07:00:00 PM,12.594,0.0,,,,
4862,01.02.23 07:10:00 PM,12.497,0.0,,,,
4863,01.02.23 07:20:00 PM,12.401,0.0,,,,
4864,01.02.23 07:30:00 PM,12.304,0.0,,,,
4865,01.02.23 07:40:00 PM,12.207,0.0,,,,
4866,01.02.23 07:50:00 PM,12.110,0.0,,,,
4867,01.02.23 08:00:00 PM,12.013,0.0,,,,
4868,01.02.23 08:10:00 PM,11.916,0.0,,,,
4869,01.02.23 08:20:00 PM,11.916,0.0,,,,
4870,01.02.23 08:30:00 PM,11.916,0.0,,,,
4871,01.02.23 08:40:00 PM,11.819,0.0,,,,
4872,01.02.23 08:50:00 PM,11.722,0.0,,,,
4873,01.02.23 09:00:00 PM,11.722,0.0,,,,
4874,01.02.23 09:10:00 PM,11.625,0.0,,,,
4875,01.02.23 09:20:00 PM,11.625,0.0,,,,
4876,01.02.23 09:30:00 PM,11.431,0.0,,,,
4877,01.02.23 09:40:00 PM,11.236,0.0,,,,
4878,01.02.23 09:50:00 PM,11.139,0.0,,,,
4879,01.02.23 10:00:00 PM,11.041,0.0,,,,
4880,01.02.23 10:10:00 PM,10.944,0.0,,,,
4881,01.02.23 10:20:00 PM,10.944,0.0,,,,
4882,01.02.23 10:30:00 PM,10.846,0.0,,,,
4883,01.02.23 10:40:00 PM,10.846,0.0,,,,
4884,01.02.23 10:50:00 PM,10.748,0.0,,,,
4885,01.02.23 11:00:00 PM,10.553,0.0,,,,
4886,01.02.23 11:10:00 PM,10.553,0.0,,,,
4887,01.02.23 11:20:00 PM,10.455,0.0,,,,
4888,01.02.23 11:30:00 PM,10.455,0.0,,,,
4889,01.02.23 11:40:00 PM,10.455,0.0,,,,
4890,01.02.23 11:50:00 PM,10.455,0.0,,,,
4891,01.03.23 12:00:00 AM,10.455,0.0,,,,
4892,01.03.23 12:10:00 AM,10.455,0.0,,,,
4893,01.03.23 12:20:00 AM,10.259,0.0,,,,
4894,01.03.23 12:30:00 AM,10.259,0.0,,,,
4895,01.03.23 12:40:00 AM,10.357,0.0,,,,
4896,01.03.23 12:50:00 AM,10.259,0.0,,,,
4897,01.03.23 01:00:00 AM,10.259,0.0,,,,
4898,01.03.23 01:10:00 AM,10.161,0.0,,,,
4899,01.03.23 01:20:00 AM,10.161,0.0,,,,
4900,01.03.23 01:30:00 AM,9.965,0.0,,,,
4901,01.03.23 01:40:00 AM,9.866,0.0,,,,
4902,01.03.23 01:50:00 AM,9.768,0.0,,,,
4903,01.03.23 02:00:00 AM,9.866,0.0,,,,
4904,01.03.23 02:10:00 AM,9.768,0.0,,,,
4905,01.03.23 02:20:00 AM,9.768,0.0,,,,
4906,01.03.23 02:30:00 AM,9.768,0.0,,,,
4907,01.03.23 02:40:00 AM,9.669,0.0,,,,
4908,01.03.23 02:50:00 AM,9.571,0.0,,,,
4909,01.03.23 03:00:00 AM,9.571,0.0,,,,
4910,01.03.23 03:10:00 AM,9.373,0.0,,,,
4911,01.03.23 03:20:00 AM,9.373,0.0,,,,
4912,01.03.23 03:30:00 AM,9.373,0.0,,,,
4913,01.03.23 03:40:00 AM,9.373,0.0,,,,
4914,01.03.23 03:50:00 AM,9.373,0.0,,,,
4915,01.03.23 04:00:00 AM,9.373,0.0,,,,
4916,01.03.23 04:10:00 AM,9.275,0.0,,,,
4917,01.03.23 04:20:00 AM,9.275,0.0,,,,
4918,01.03.23 04:30:00 AM,9.176,0.0,,,,
4919,01.03.23 04:40:00 AM,9.275,0.0,,,,
4920,01.03.23 04:50:00 AM,9.275,0.0,,,,
4921,01.03.23 05:00:00 AM,9.176,0.0,,,,
4922,01.03.23 05:10:00 AM,9.176,0.0,,,,
4923,01.03.23 05:20:00 AM,9.275,0.0,,,,
4924,01.03.23 05:30:00 AM,9.176,0.0,,,,
4925,01.03.23 05:40:00 AM,9.077,0.0,,,,
4926,01.03.23 05:50:00 AM,8.978,0.0,,,,
4927,01.03.23 06:00:00 AM,8.978,0.0,,,,
4928,01.03.23 06:10:00 AM,8.978,0.0,,,,
4929,01.03.23 06:20:00 AM,9.077,0.0,,,,
4930,01.03.23 06:30:00 AM,8.879,0.0,,,,
4931,01.03.23 06:40:00 AM,8.581,0.0,,,,
4932,01.03.23 06:50:00 AM,8.481,0.0,,,,
4933,01.03.23 07:00:00 AM,8.282,0.0,,,,
4934,01.03.23 07:10:00 AM,8.182,0.0,,,,
4935,01.03.23 07:20:00 AM,8.182,0.0,,,,
4936,01.03.23 07:30:00 AM,8.082,0.0,,,,
4937,01.03.23 07:40:00 AM,7.882,0.0,,,,
4938,01.03.23 07:50:00 AM,7.882,0.0,,,,
4939,01.03.23 08:00:00 AM,7.782,0.0,,,,
4940,01.03.23 08:10:00 AM,7.782,21.5,,,,
4941,01.03.23 08:20:00 AM,7.682,53.8,,,,
4942,01.03.23 08:30:00 AM,7.782,258.3,,,,
4943,01.03.23 08:40:00 AM,7.782,570.5,,,,
4944,01.03.23 08:50:00 AM,7.882,721.2,,,,
4945,01.03.23 09:00:00 AM,7.983,1173.3,,,,
4946,01.03.23 09:10:00 AM,8.182,1636.1,,,,
4947,01.03.23 09:20:00 AM,8.282,1550.0,,,,
4948,01.03.23 09:30:00 AM,8.481,1894.5,,,,
4949,01.03.23 09:40:00 AM,8.779,2152.8,,,,
4950,01.03.23 09:50:00 AM,8.978,2238.9,,,,
4951,01.03.23 10:00:00 AM,9.176,2497.2,,,,
4952,01.03.23 10:10:00 AM,9.472,2927.8,,,,
4953,01.03.23 10:20:00 AM,9.571,3100.0,,,,
4954,01.03.23 10:30:00 AM,9.669,2755.6,,,,
4955,01.03.23 10:40:00 AM,9.866,3444.5,,,,
4956,01.03.23 10:50:00 AM,10.455,5166.7,,,,
4957,01.03.23 11:00:00 AM,11.431,8611.2,,,,
4958,01.03.23 11:10:00 AM,12.207,6544.5,,,,
4959,01.03.23 11:20:00 AM,11.334,1808.3,,,,
4960,01.03.23 11:30:00 AM,10.651,2325.0,,,,
4961,01.03.23 11:40:00 AM,10.455,3100.0,,,,
4962,01.03.23 11:50:00 AM,10.455,2669.5,,,,
4963,01.03.23 12:00:00 PM,10.651,2669.5,,,,
4964,01.03.23 12:10:00 PM,10.553,2152.8,,,,
4965,01.03.23 12:20:00 PM,10.259,2066.7,,,,
4966,01.03.23 12:30:00 PM,11.625,9644.5,,,,
4967,01.03.23 12:40:00 PM,18.996,44089.2,,,,
4968,01.03.23 12:50:00 PM,21.855,42711.4,,,,
4969,01.03.23 01:00:00 PM,21.664,39955.8,,,,
4970,01.03.23 01:10:00 PM,22.812,41333.6,,,,
4971,01.03.23 01:20:00 PM,23.581,38578.0,,,,
4972,01.03.23 01:30:00 PM,23.292,41333.6,,,,
4973,01.03.23 01:40:00 PM,24.448,38578.0,,,,
4974,01.03.23 01:50:00 PM,24.448,38578.0,,,,
4975,01.03.23 02:00:00 PM,24.255,35822.5,,,,
4976,01.03.23 02:10:00 PM,23.100,35822.5,,,,
4977,01.03.23 02:20:00 PM,23.677,37200.2,,,,
4978,01.03.23 02:30:00 PM,23.484,35822.5,,,,
4979,01.03.23 02:40:00 PM,24.255,35822.5,,,,
4980,01.03.23 02:50:00 PM,23.773,34444.7,,,,
4981,01.03.23 03:00:00 PM,22.429,31689.1,,,,
4982,01.03.23 03:10:00 PM,20.615,22044.6,,,,
4983,01.03.23 03:20:00 PM,15.473,7233.4,,,,
4984,01.03.23 03:30:00 PM,13.461,3272.2,,,,
4985,01.03.23 03:40:00 PM,12.401,1151.7,,,,
4986,01.03.23 03:50:00 PM,11.819,1001.0,,,,
4987,01.03.23 04:00:00 PM,11.625,882.6,,,,
4988,01.03.23 04:10:00 PM,11.431,742.7,,,,
4989,01.03.23 04:20:00 PM,11.139,624.3,,,,
4990,01.03.23 04:30:00 PM,10.846,484.4,,,,
4991,01.03.23 04:40:00 PM,10.651,344.4,,,,
4992,01.03.23 04:50:00 PM,10.357,193.8,,,,
4993,01.03.23 05:00:00 PM,9.965,86.1,,,,
4994,01.03.23 05:10:00 PM,9.373,21.5,,,,
4995,01.03.23 05:20:00 PM,9.077,0.0,,,,
4996,01.03.23 05:30:00 PM,8.779,0.0,,,,
4997,01.03.23 05:40:00 PM,8.481,0.0,,,,
4998,01.03.23 05:50:00 PM,8.282,0.0,,,,
4999,01.03.23 06:00:00 PM,8.182,0.0,,,,
5000,01.03.23 06:10:00 PM,8.282,0.0,,,,
5001,01.03.23 06:20:00 PM,8.182,0.0,,,,
5002,01.03.23 06:30:00 PM,7.983,0.0,,,,
5003,01.03.23 06:40:00 PM,7.882,0.0,,,,
5004,01.03.23 06:50:00 PM,7.782,0.0,,,,
5005,01.03.23 07:00:00 PM,7.782,0.0,,,,
5006,01.03.23 07:10:00 PM,7.682,0.0,,,,
5007,01.03.23 07:20:00 PM,7.481,0.0,,,,
5008,01.03.23 07:30:00 PM,7.381,0.0,,,,
5009,01.03.23 07:40:00 PM,7.179,0.0,,,,
5010,01.03.23 07:50:00 PM,7.079,0.0,,,,
5011,01.03.23 08:00:00 PM,6.978,0.0,,,,
5012,01.03.23 08:10:00 PM,6.978,0.0,,,,
5013,01.03.23 08:20:00 PM,6.877,0.0,,,,
5014,01.03.23 08:30:00 PM,6.877,0.0,,,,
5015,01.03.23 08:40:00 PM,6.573,0.0,,,,
5016,01.03.23 08:50:00 PM,6.471,0.0,,,,
5017,01.03.23 09:00:00 PM,6.268,0.0,,,,
5018,01.03.23 09:10:00 PM,6.268,0.0,,,,
5019,01.03.23 09:20:00 PM,6.268,0.0,,,,
5020,01.03.23 09:30:00 PM,6.268,0.0,,,,
5021,01.03.23 09:40:00 PM,6.166,0.0,,,,
5022,01.03.23 09:50:00 PM,6.064,0.0,,,,
5023,01.03.23 10:00:00 PM,6.064,0.0,,,,
5024,01.03.23 10:10:00 PM,6.064,0.0,,,,
5025,01.03.23 10:20:00 PM,5.860,0.0,,,,
5026,01.03.23 10:30:00 PM,5.655,0.0,,,,
5027,01.03.23 10:40:00 PM,5.244,0.0,,,,
5028,01.03.23 10:50:00 PM,5.141,0.0,,,,
5029,01.03.23 11:00:00 PM,4.934,0.0,,,,
5030,01.03.23 11:10:00 PM,4.831,0.0,,,,
5031,01.03.23 11:20:00 PM,4.831,0.0,,,,
5032,01.03.23 11:30:00 PM,4.623,0.0,,,,
5033,01.03.23 11:40:00 PM,4.519,0.0,,,,
5034,01.03.23 11:50:00 PM,4.415,0.0,,,,
5035,01.04.23 12:00:00 AM,4.311,0.0,,,,
5036,01.04.23 12:10:00 AM,4.207,0.0,,,,
5037,01.04.23 12:20:00 AM,4.207,0.0,,,,
5038,01.04.23 12:30:00 AM,4.102,0.0,,,,
5039,01.04.23 12:40:00 AM,3.998,0.0,,,,
5040,01.04.23 12:50:00 AM,3.893,0.0,,,,
5041,01.04.23 01:00:00 AM,3.893,0.0,,,,
5042,01.04.23 01:10:00 AM,3.578,0.0,,,,
5043,01.04.23 01:20:00 AM,3.578,0.0,,,,
5044,01.04.23 01:30:00 AM,3.472,0.0,,,,
5045,01.04.23 01:40:00 AM,3.367,0.0,,,,
5046,01.04.23 01:50:00 AM,3.261,0.0,,,,
5047,01.04.23 02:00:00 AM,3.049,0.0,,,,
5048,01.04.23 02:10:00 AM,3.049,0.0,,,,
5049,01.04.23 02:20:00 AM,2.837,0.0,,,,
5050,01.04.23 02:30:00 AM,2.730,0.0,,,,
5051,01.04.23 02:40:00 AM,2.624,0.0,,,,
5052,01.04.23 02:50:00 AM,2.517,0.0,,,,
5053,01.04.23 03:00:00 AM,2.517,0.0,,,,
5054,01.04.23 03:10:00 AM,2.517,0.0,,,,
5055,01.04.23 03:20:00 AM,2.517,0.0,,,,
5056,01.04.23 03:30:00 AM,2.730,0.0,,,,
5057,01.04.23 03:40:00 AM,3.049,0.0,,,,
5058,01.04.23 03:50:00 AM,3.578,0.0,,,,
5059,01.04.23 04:00:00 AM,3.578,0.0,,,,
5060,01.04.23 04:10:00 AM,3.049,0.0,,,,
5061,01.04.23 04:20:00 AM,2.837,0.0,,,,
5062,01.04.23 04:30:00 AM,4.311,0.0,,,,
5063,01.04.23 04:40:00 AM,5.037,0.0,,,,
5064,01.04.23 04:50:00 AM,5.757,0.0,,,,
5065,01.04.23 05:00:00 AM,6.268,0.0,,,,
5066,01.04.23 05:10:00 AM,7.079,0.0,,,,
5067,01.04.23 05:20:00 AM,7.481,0.0,,,,
5068,01.04.23 05:30:00 AM,7.682,0.0,,,,
5069,01.04.23 05:40:00 AM,7.682,0.0,,,,
5070,01.04.23 05:50:00 AM,7.782,0.0,,,,
5071,01.04.23 06:00:00 AM,7.882,0.0,,,,
5072,01.04.23 06:10:00 AM,8.082,0.0,,,,
5073,01.04.23 06:20:00 AM,8.282,0.0,,,,
5074,01.04.23 06:30:00 AM,8.581,0.0,,,,
5075,01.04.23 06:40:00 AM,8.879,0.0,,,,
5076,01.04.23 06:50:00 AM,9.077,0.0,,,,
5077,01.04.23 07:00:00 AM,9.176,0.0,,,,
5078,01.04.23 07:10:00 AM,9.373,0.0,,,,
5079,01.04.23 07:20:00 AM,9.373,0.0,,,,
5080,01.04.23 07:30:00 AM,9.472,0.0,,,,
5081,01.04.23 07:40:00 AM,9.571,0.0,,,,
5082,01.04.23 07:50:00 AM,9.571,0.0,,,,
5083,01.04.23 08:00:00 AM,9.669,0.0,,,,
5084,01.04.23 08:10:00 AM,9.768,10.8,,,,
5085,01.04.23 08:20:00 AM,9.768,118.4,,,,
5086,01.04.23 08:30:00 AM,9.768,21.5,,,,
5087,01.04.23 08:40:00 AM,9.768,43.1,,,,
5088,01.04.23 08:50:00 AM,9.669,118.4,,,,
5089,01.04.23 09:00:00 AM,9.571,215.3,,,,
5090,01.04.23 09:10:00 AM,9.472,258.3,,,,
5091,01.04.23 09:20:00 AM,9.275,430.6,,,,
5092,01.04.23 09:30:00 AM,9.176,387.5,,,,
5093,01.04.23 09:40:00 AM,8.978,409.0,,,,
5094,01.04.23 09:50:00 AM,8.879,484.4,,,,
5095,01.04.23 10:00:00 AM,8.879,602.8,,,,
5096,01.04.23 10:10:00 AM,8.879,731.9,,,,
5097,01.04.23 10:20:00 AM,8.879,656.6,,,,
5098,01.04.23 10:30:00 AM,8.978,893.4,,,,
5099,01.04.23 10:40:00 AM,9.275,850.4,,,,
5100,01.04.23 10:50:00 AM,9.472,871.9,,,,
5101,01.04.23 11:00:00 AM,9.571,828.8,,,,
5102,01.04.23 11:10:00 AM,9.768,979.5,,,,
5103,01.04.23 11:20:00 AM,9.866,1001.0,,,,
5104,01.04.23 11:30:00 AM,9.965,947.2,,,,
5105,01.04.23 11:40:00 AM,10.161,1324.0,,,,
5106,01.04.23 11:50:00 AM,10.455,1722.2,,,,
5107,01.04.23 12:00:00 PM,10.553,1377.8,,,,
5108,01.04.23 12:10:00 PM,10.651,1722.2,,,,
5109,01.04.23 12:20:00 PM,10.846,1894.5,,,,
5110,01.04.23 12:30:00 PM,10.944,1808.3,,,,
5111,01.04.23 12:40:00 PM,10.944,1463.9,,,,
5112,01.04.23 12:50:00 PM,10.944,1550.0,,,,
5113,01.04.23 01:00:00 PM,10.944,1345.5,,,,
5114,01.04.23 01:10:00 PM,10.944,1377.8,,,,
5115,01.04.23 01:20:00 PM,10.944,1377.8,,,,
5116,01.04.23 01:30:00 PM,11.041,2152.8,,,,
5117,01.04.23 01:40:00 PM,11.139,2238.9,,,,
5118,01.04.23 01:50:00 PM,11.139,3272.2,,,,
5119,01.04.23 02:00:00 PM,11.139,2927.8,,,,
5120,01.04.23 02:10:00 PM,11.236,3272.2,,,,
5121,01.04.23 02:20:00 PM,10.944,1980.6,,,,
5122,01.04.23 02:30:00 PM,10.846,1237.9,,,,
5123,01.04.23 02:40:00 PM,10.748,1463.9,,,,
5124,01.04.23 02:50:00 PM,10.748,1108.7,,,,
5125,01.04.23 03:00:00 PM,10.748,861.1,,,,
5126,01.04.23 03:10:00 PM,10.748,688.9,,,,
5127,01.04.23 03:20:00 PM,10.748,753.5,,,,
5128,01.04.23 03:30:00 PM,10.846,1130.2,,,,
5129,01.04.23 03:40:00 PM,10.846,1237.9,,,,
5130,01.04.23 03:50:00 PM,10.846,1022.6,,,,
5131,01.04.23 04:00:00 PM,10.748,979.5,,,,
5132,01.04.23 04:10:00 PM,10.651,753.5,,,,
5133,01.04.23 04:20:00 PM,10.553,581.3,,,,
5134,01.04.23 04:30:00 PM,10.455,344.4,,,,
5135,01.04.23 04:40:00 PM,10.455,139.9,,,,
5136,01.04.23 04:50:00 PM,10.259,53.8,,,,
5137,01.04.23 05:00:00 PM,10.357,21.5,,,,
5138,01.04.23 05:10:00 PM,10.455,0.0,,,,
5139,01.04.23 05:20:00 PM,10.553,0.0,,,,
5140,01.04.23 05:30:00 PM,10.553,0.0,,,,
5141,01.04.23 05:40:00 PM,10.553,0.0,,,,
5142,01.04.23 05:50:00 PM,10.651,0.0,,,,
5143,01.04.23 06:00:00 PM,10.651,0.0,,,,
5144,01.04.23 06:10:00 PM,10.748,0.0,,,,
5145,01.04.23 06:20:00 PM,10.846,0.0,,,,
5146,01.04.23 06:30:00 PM,10.846,0.0,,,,
5147,01.04.23 06:40:00 PM,10.944,0.0,,,,
5148,01.04.23 06:50:00 PM,10.944,0.0,,,,
5149,01.04.23 07:00:00 PM,11.041,0.0,,,,
5150,01.04.23 07:10:00 PM,11.041,0.0,,,,
5151,01.04.23 07:20:00 PM,11.139,0.0,,,,
5152,01.04.23 07:30:00 PM,11.139,0.0,,,,
5153,01.04.23 07:40:00 PM,11.139,0.0,,,,
5154,01.04.23 07:50:00 PM,11.236,0.0,,,,
5155,01.04.23 08:00:00 PM,11.334,0.0,,,,
5156,01.04.23 08:10:00 PM,11.334,0.0,,,,
5157,01.04.23 08:20:00 PM,11.334,0.0,,,,
5158,01.04.23 08:30:00 PM,11.236,0.0,,,,
5159,01.04.23 08:40:00 PM,11.236,0.0,,,,
5160,01.04.23 08:50:00 PM,11.236,0.0,,,,
5161,01.04.23 09:00:00 PM,11.334,0.0,,,,
5162,01.04.23 09:10:00 PM,11.334,0.0,,,,
5163,01.04.23 09:20:00 PM,11.334,0.0,,,,
5164,01.04.23 09:30:00 PM,11.334,0.0,,,,
5165,01.04.23 09:40:00 PM,11.334,0.0,,,,
5166,01.04.23 09:50:00 PM,11.334,0.0,,,,
5167,01.04.23 10:00:00 PM,11.236,0.0,,,,
5168,01.04.23 10:10:00 PM,11.236,0.0,,,,
5169,01.04.23 10:20:00 PM,11.236,0.0,,,,
5170,01.04.23 10:30:00 PM,11.236,0.0,,,,
5171,01.04.23 10:40:00 PM,11.236,0.0,,,,
5172,01.04.23 10:50:00 PM,11.236,0.0,,,,
5173,01.04.23 11:00:00 PM,11.236,0.0,,,,
5174,01.04.23 11:10:00 PM,11.236,0.0,,,,
5175,01.04.23 11:20:00 PM,11.236,0.0,,,,
5176,01.04.23 11:30:00 PM,11.236,0.0,,,,
5177,01.04.23 11:40:00 PM,11.236,0.0,,,,
5178,01.04.23 11:50:00 PM,11.236,0.0,,,,
5179,01.05.23 12:00:00 AM,11.139,0.0,,,,
5180,01.05.23 12:10:00 AM,11.139,0.0,,,,
5181,01.05.23 12:20:00 AM,11.236,0.0,,,,
5182,01.05.23 12:30:00 AM,11.236,0.0,,,,
5183,01.05.23 12:40:00 AM,11.334,0.0,,,,
5184,01.05.23 12:50:00 AM,11.334,0.0,,,,
5185,01.05.23 01:00:00 AM,11.334,0.0,,,,
5186,01.05.23 01:10:00 AM,11.334,0.0,,,,
5187,01.05.23 01:20:00 AM,11.431,0.0,,,,
5188,01.05.23 01:30:00 AM,11.528,0.0,,,,
5189,01.05.23 01:40:00 AM,11.528,0.0,,,,
5190,01.05.23 01:50:00 AM,11.528,0.0,,,,
5191,01.05.23 02:00:00 AM,11.528,0.0,,,,
5192,01.05.23 02:10:00 AM,11.334,0.0,,,,
5193,01.05.23 02:20:00 AM,11.139,0.0,,,,
5194,01.05.23 02:30:00 AM,11.139,0.0,,,,
5195,01.05.23 02:40:00 AM,11.139,0.0,,,,
5196,01.05.23 02:50:00 AM,11.236,0.0,,,,
5197,01.05.23 03:00:00 AM,11.139,0.0,,,,
5198,01.05.23 03:10:00 AM,11.139,0.0,,,,
5199,01.05.23 03:20:00 AM,11.139,0.0,,,,
5200,01.05.23 03:30:00 AM,11.139,0.0,,,,
5201,01.05.23 03:40:00 AM,11.139,0.0,,,,
5202,01.05.23 03:50:00 AM,11.236,0.0,,,,
5203,01.05.23 04:00:00 AM,11.236,0.0,,,,
5204,01.05.23 04:10:00 AM,11.139,0.0,,,,
5205,01.05.23 04:20:00 AM,11.236,0.0,,,,
5206,01.05.23 04:30:00 AM,11.236,0.0,,,,
5207,01.05.23 04:40:00 AM,11.236,0.0,,,,
5208,01.05.23 04:50:00 AM,11.236,0.0,,,,
5209,01.05.23 05:00:00 AM,11.139,0.0,,,,
5210,01.05.23 05:10:00 AM,11.041,0.0,,,,
5211,01.05.23 05:20:00 AM,11.139,0.0,,,,
5212,01.05.23 05:30:00 AM,11.139,0.0,,,,
5213,01.05.23 05:40:00 AM,11.139,0.0,,,,
5214,01.05.23 05:50:00 AM,11.139,0.0,,,,
5215,01.05.23 06:00:00 AM,11.139,0.0,,,,
5216,01.05.23 06:10:00 AM,11.236,0.0,,,,
5217,01.05.23 06:20:00 AM,11.236,0.0,,,,
5218,01.05.23 06:30:00 AM,11.334,0.0,,,,
5219,01.05.23 06:40:00 AM,11.431,0.0,,,,
5220,01.05.23 06:50:00 AM,11.431,0.0,,,,
5221,01.05.23 07:00:00 AM,11.431,0.0,,,,
5222,01.05.23 07:10:00 AM,11.431,0.0,,,,
5223,01.05.23 07:20:00 AM,11.431,0.0,,,,
5224,01.05.23 07:30:00 AM,11.431,0.0,,,,
5225,01.05.23 07:40:00 AM,11.431,0.0,,,,
5226,01.05.23 07:50:00 AM,11.431,0.0,,,,
5227,01.05.23 08:00:00 AM,11.431,0.0,,,,
5228,01.05.23 08:10:00 AM,11.625,10.8,,,,
5229,01.05.23 08:20:00 AM,11.625,53.8,,,,
5230,01.05.23 08:30:00 AM,11.625,75.3,,,,
5231,01.05.23 08:40:00 AM,11.625,96.9,,,,
5232,01.05.23 08:50:00 AM,11.722,183.0,,,,
5233,01.05.23 09:00:00 AM,11.722,247.6,,,,
5234,01.05.23 09:10:00 AM,11.819,387.5,,,,
5235,01.05.23 09:20:00 AM,11.819,484.4,,,,
5236,01.05.23 09:30:00 AM,11.819,441.3,,,,
5237,01.05.23 09:40:00 AM,11.916,624.3,,,,
5238,01.05.23 09:50:00 AM,11.819,678.1,,,,
5239,01.05.23 10:00:00 AM,11.625,764.2,,,,
5240,01.05.23 10:10:00 AM,11.916,3616.7,,,,
5241,01.05.23 10:20:00 AM,13.076,10333.4,,,,
5242,01.05.23 10:30:00 AM,15.855,14466.8,,,,
5243,01.05.23 10:40:00 AM,18.045,26178.0,,,,
5244,01.05.23 10:50:00 AM,19.758,9300.1,,,,
5245,01.05.23 11:00:00 AM,16.237,2497.2,,,,
5246,01.05.23 11:10:00 AM,14.709,4305.6,,,,
5247,01.05.23 11:20:00 AM,14.421,3100.0,,,,
5248,01.05.23 11:30:00 AM,14.230,3272.2,,,,
5249,01.05.23 11:40:00 AM,13.942,2152.8,,,,
5250,01.05.23 11:50:00 AM,13.846,3444.5,,,,
5251,01.05.23 12:00:00 PM,14.038,4822.3,,,,
5252,01.05.23 12:10:00 PM,13.942,3444.5,,,,
5253,01.05.23 12:20:00 PM,13.750,2927.8,,,,
5254,01.05.23 12:30:00 PM,13.461,3444.5,,,,
5255,01.05.23 12:40:00 PM,13.846,5338.9,,,,
5256,01.05.23 12:50:00 PM,14.325,6200.0,,,,
5257,01.05.23 01:00:00 PM,14.230,3444.5,,,,
5258,01.05.23 01:10:00 PM,14.900,16533.4,,,,
5259,01.05.23 01:20:00 PM,16.237,7577.8,,,,
5260,01.05.23 01:30:00 PM,18.236,9644.5,,,,
5261,01.05.23 01:40:00 PM,16.141,7233.4,,,,
5262,01.05.23 01:50:00 PM,14.613,3616.7,,,,
5263,01.05.23 02:00:00 PM,14.900,11711.2,,,,
5264,01.05.23 02:10:00 PM,14.900,5511.1,,,,
5265,01.05.23 02:20:00 PM,14.996,5511.1,,,,
5266,01.05.23 02:30:00 PM,14.709,4133.4,,,,
5267,01.05.23 02:40:00 PM,14.996,4994.5,,,,
5268,01.05.23 02:50:00 PM,15.378,5166.7,,,,
5269,01.05.23 03:00:00 PM,14.804,6200.0,,,,
5270,01.05.23 03:10:00 PM,14.421,2238.9,,,,
5271,01.05.23 03:20:00 PM,13.750,1636.1,,,,
5272,01.05.23 03:30:00 PM,13.558,1550.0,,,,
5273,01.05.23 03:40:00 PM,13.461,1313.2,,,,
5274,01.05.23 03:50:00 PM,13.269,710.4,,,,
5275,01.05.23 04:00:00 PM,13.173,452.1,,,,
5276,01.05.23 04:10:00 PM,13.076,204.5,,,,
5277,01.05.23 04:20:00 PM,12.980,172.2,,,,
5278,01.05.23 04:30:00 PM,12.980,118.4,,,,
5279,01.05.23 04:40:00 PM,12.883,75.3,,,,
5280,01.05.23 04:50:00 PM,12.787,21.5,,,,
5281,01.05.23 05:00:00 PM,12.690,21.5,,,,
5282,01.05.23 05:10:00 PM,12.690,0.0,,,,
5283,01.05.23 05:20:00 PM,12.594,0.0,,,,
5284,01.05.23 05:30:00 PM,12.594,0.0,,,,
5285,01.05.23 05:40:00 PM,12.497,0.0,,,,
5286,01.05.23 05:50:00 PM,12.594,0.0,,,,
5287,01.05.23 06:00:00 PM,12.594,0.0,,,,
5288,01.05.23 06:10:00 PM,12.594,0.0,,,,
5289,01.05.23 06:20:00 PM,12.497,0.0,,,,
5290,01.05.23 06:30:00 PM,12.497,0.0,,,,
5291,01.05.23 06:40:00 PM,12.497,0.0,,,,
5292,01.05.23 06:50:00 PM,12.497,0.0,,,,
