"Plot-Titel: 10347367"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10347367, SEN S/N: 10347367)","Intensität, Lux (LGR S/N: 10347367, SEN S/N: 10347367)","Dateiende (LGR S/N: 10347367)"
507,11.30.22 02:24:20 AM,19.853,0.0,
508,11.30.22 02:24:30 AM,19.853,0.0,
509,11.30.22 02:24:40 AM,19.853,0.0,
510,11.30.22 02:24:50 AM,19.853,0.0,
511,11.30.22 02:25:00 AM,19.853,0.0,
512,11.30.22 02:25:10 AM,19.853,0.0,
513,11.30.22 02:25:20 AM,19.853,0.0,
514,11.30.22 02:25:30 AM,19.853,0.0,
515,11.30.22 02:25:40 AM,19.853,0.0,
516,11.30.22 02:25:50 AM,19.853,0.0,
517,11.30.22 02:26:00 AM,19.853,0.0,
518,11.30.22 02:26:10 AM,19.853,0.0,
519,11.30.22 02:26:20 AM,19.853,0.0,
520,11.30.22 02:26:30 AM,19.853,0.0,
521,11.30.22 02:26:40 AM,19.853,0.0,
522,11.30.22 02:26:50 AM,19.853,0.0,
523,11.30.22 02:27:00 AM,19.853,0.0,
524,11.30.22 02:27:10 AM,19.853,0.0,
525,11.30.22 02:27:20 AM,19.853,0.0,
526,11.30.22 02:27:30 AM,19.853,0.0,
527,11.30.22 02:27:40 AM,19.853,0.0,
528,11.30.22 02:27:50 AM,19.853,0.0,
529,11.30.22 02:28:00 AM,19.853,0.0,
530,11.30.22 02:28:10 AM,19.853,0.0,
531,11.30.22 02:28:20 AM,19.853,0.0,
532,11.30.22 02:28:30 AM,19.853,0.0,
533,11.30.22 02:28:40 AM,19.853,0.0,
534,11.30.22 02:28:50 AM,19.853,0.0,
535,11.30.22 02:29:00 AM,19.853,0.0,
536,11.30.22 02:29:10 AM,19.853,0.0,
537,11.30.22 02:29:20 AM,19.853,0.0,
538,11.30.22 02:29:30 AM,19.853,0.0,
539,11.30.22 02:29:40 AM,19.853,0.0,
540,11.30.22 02:29:50 AM,19.853,0.0,
541,11.30.22 02:30:00 AM,19.853,0.0,
542,11.30.22 02:30:10 AM,19.853,0.0,
543,11.30.22 02:30:20 AM,19.853,0.0,
544,11.30.22 02:30:30 AM,19.853,0.0,
545,11.30.22 02:30:40 AM,19.853,0.0,
546,11.30.22 02:30:50 AM,19.853,0.0,
547,11.30.22 02:31:00 AM,19.853,0.0,
548,11.30.22 02:31:10 AM,19.853,0.0,
549,11.30.22 02:31:20 AM,19.853,0.0,
550,11.30.22 02:31:30 AM,19.853,0.0,
551,11.30.22 02:31:40 AM,19.853,0.0,
552,11.30.22 02:31:50 AM,19.853,0.0,
553,11.30.22 02:32:00 AM,19.853,0.0,
554,11.30.22 02:32:10 AM,19.853,0.0,
555,11.30.22 02:32:20 AM,19.853,0.0,
556,11.30.22 02:32:30 AM,19.853,0.0,
557,11.30.22 02:32:40 AM,19.853,0.0,
558,11.30.22 02:32:50 AM,19.853,0.0,
559,11.30.22 02:33:00 AM,19.853,0.0,
560,11.30.22 02:33:10 AM,19.853,0.0,
561,11.30.22 02:33:20 AM,19.853,0.0,
562,11.30.22 02:33:30 AM,19.853,0.0,
563,11.30.22 02:33:40 AM,19.853,0.0,
564,11.30.22 02:33:50 AM,19.853,0.0,
565,11.30.22 02:34:00 AM,19.853,0.0,
566,11.30.22 02:34:10 AM,19.853,0.0,
567,11.30.22 02:34:20 AM,19.853,0.0,
568,11.30.22 02:34:30 AM,19.853,0.0,
569,11.30.22 02:34:40 AM,19.853,0.0,
570,11.30.22 02:34:50 AM,19.853,0.0,
571,11.30.22 02:35:00 AM,19.853,0.0,
572,11.30.22 02:35:10 AM,19.853,0.0,
573,11.30.22 02:35:20 AM,19.853,0.0,
574,11.30.22 02:35:30 AM,19.853,0.0,
575,11.30.22 02:35:40 AM,19.853,0.0,
576,11.30.22 02:35:50 AM,19.853,0.0,
577,11.30.22 02:36:00 AM,19.853,0.0,
578,11.30.22 02:36:10 AM,19.853,0.0,
579,11.30.22 02:36:20 AM,19.853,0.0,
580,11.30.22 02:36:30 AM,19.853,0.0,
581,11.30.22 02:36:40 AM,19.853,0.0,
582,11.30.22 02:36:50 AM,19.853,0.0,
583,11.30.22 02:37:00 AM,19.853,0.0,
584,11.30.22 02:37:10 AM,19.853,0.0,
585,11.30.22 02:37:20 AM,19.853,0.0,
586,11.30.22 02:37:30 AM,19.853,0.0,
587,11.30.22 02:37:40 AM,19.853,0.0,
588,11.30.22 02:37:50 AM,19.853,0.0,
589,11.30.22 02:38:00 AM,19.853,0.0,
590,11.30.22 02:38:10 AM,19.853,0.0,
591,11.30.22 02:38:20 AM,19.853,0.0,
592,11.30.22 02:38:30 AM,19.853,0.0,
593,11.30.22 02:38:40 AM,19.853,0.0,
594,11.30.22 02:38:50 AM,19.853,0.0,
595,11.30.22 02:39:00 AM,19.853,0.0,
596,11.30.22 02:39:10 AM,19.853,0.0,
597,11.30.22 02:39:20 AM,19.853,0.0,
598,11.30.22 02:39:30 AM,19.853,0.0,
599,11.30.22 02:39:40 AM,19.853,0.0,
600,11.30.22 02:39:50 AM,19.853,0.0,
601,11.30.22 02:40:00 AM,19.853,0.0,
602,11.30.22 02:40:10 AM,19.853,0.0,
603,11.30.22 02:40:20 AM,19.853,0.0,
604,11.30.22 02:40:30 AM,19.853,0.0,
605,11.30.22 02:40:40 AM,19.853,0.0,
606,11.30.22 02:40:50 AM,19.853,0.0,
607,11.30.22 02:41:00 AM,19.853,0.0,
608,11.30.22 02:41:10 AM,19.853,0.0,
609,11.30.22 02:41:20 AM,19.853,0.0,
610,11.30.22 02:41:30 AM,19.853,0.0,
611,11.30.22 02:41:40 AM,19.853,0.0,
612,11.30.22 02:41:50 AM,19.853,0.0,
613,11.30.22 02:42:00 AM,19.853,0.0,
614,11.30.22 02:42:10 AM,19.853,0.0,
615,11.30.22 02:42:20 AM,19.853,0.0,
616,11.30.22 02:42:30 AM,19.853,0.0,
617,11.30.22 02:42:40 AM,19.853,0.0,
618,11.30.22 02:42:50 AM,19.853,0.0,
619,11.30.22 02:43:00 AM,19.853,0.0,
620,11.30.22 02:43:10 AM,19.853,0.0,
621,11.30.22 02:43:20 AM,19.853,0.0,
622,11.30.22 02:43:30 AM,19.853,0.0,
623,11.30.22 02:43:40 AM,19.853,0.0,
624,11.30.22 02:43:50 AM,19.853,0.0,
625,11.30.22 02:44:00 AM,19.853,0.0,
626,11.30.22 02:44:10 AM,19.853,0.0,
627,11.30.22 02:44:20 AM,19.853,0.0,
628,11.30.22 02:44:30 AM,19.853,0.0,
629,11.30.22 02:44:40 AM,19.853,0.0,
630,11.30.22 02:44:50 AM,19.853,0.0,
631,11.30.22 02:45:00 AM,19.853,0.0,
632,11.30.22 02:45:10 AM,19.853,0.0,
633,11.30.22 02:45:20 AM,19.853,0.0,
634,11.30.22 02:45:30 AM,19.853,0.0,
635,11.30.22 02:45:40 AM,19.853,0.0,
636,11.30.22 02:45:50 AM,19.853,0.0,
637,11.30.22 02:46:00 AM,19.853,0.0,
638,11.30.22 02:46:10 AM,19.853,0.0,
639,11.30.22 02:46:20 AM,19.853,0.0,
640,11.30.22 02:46:30 AM,19.853,0.0,
641,11.30.22 02:46:40 AM,19.853,0.0,
642,11.30.22 02:46:50 AM,19.853,0.0,
643,11.30.22 02:47:00 AM,19.853,0.0,
644,11.30.22 02:47:10 AM,19.853,0.0,
645,11.30.22 02:47:20 AM,19.853,0.0,
646,11.30.22 02:47:30 AM,19.853,0.0,
647,11.30.22 02:47:40 AM,19.853,0.0,
648,11.30.22 02:47:50 AM,19.853,0.0,
649,11.30.22 02:48:00 AM,19.853,0.0,
650,11.30.22 02:48:10 AM,19.853,0.0,
651,11.30.22 02:48:20 AM,19.853,0.0,
652,11.30.22 02:48:30 AM,19.853,0.0,
653,11.30.22 02:48:40 AM,19.853,0.0,
654,11.30.22 02:48:50 AM,19.853,0.0,
655,11.30.22 02:49:00 AM,19.853,0.0,
656,11.30.22 02:49:10 AM,19.853,0.0,
657,11.30.22 02:49:20 AM,19.853,0.0,
658,11.30.22 02:49:30 AM,19.853,0.0,
659,11.30.22 02:49:40 AM,19.853,0.0,
660,11.30.22 02:49:50 AM,19.853,0.0,
661,11.30.22 02:50:00 AM,19.853,0.0,
662,11.30.22 02:50:10 AM,19.853,0.0,
663,11.30.22 02:50:20 AM,19.853,0.0,
664,11.30.22 02:50:30 AM,19.853,0.0,
665,11.30.22 02:50:40 AM,19.853,0.0,
666,11.30.22 02:50:50 AM,19.853,0.0,
667,11.30.22 02:51:00 AM,19.853,0.0,
668,11.30.22 02:51:10 AM,19.853,0.0,
669,11.30.22 02:51:20 AM,19.853,0.0,
670,11.30.22 02:51:30 AM,19.853,0.0,
671,11.30.22 02:51:40 AM,19.853,0.0,
672,11.30.22 02:51:50 AM,19.853,0.0,
673,11.30.22 02:52:00 AM,19.853,0.0,
674,11.30.22 02:52:10 AM,19.853,0.0,
675,11.30.22 02:52:20 AM,19.853,0.0,
676,11.30.22 02:52:30 AM,19.853,0.0,
677,11.30.22 02:52:40 AM,19.853,0.0,
678,11.30.22 02:52:50 AM,19.853,0.0,
679,11.30.22 02:53:00 AM,19.853,0.0,
680,11.30.22 02:53:10 AM,19.853,0.0,
681,11.30.22 02:53:20 AM,19.853,0.0,
682,11.30.22 02:53:30 AM,19.853,0.0,
683,11.30.22 02:53:40 AM,19.853,0.0,
684,11.30.22 02:53:50 AM,19.853,0.0,
685,11.30.22 02:54:00 AM,19.853,0.0,
686,11.30.22 02:54:10 AM,19.853,0.0,
687,11.30.22 02:54:20 AM,19.853,0.0,
688,11.30.22 02:54:30 AM,19.853,0.0,
689,11.30.22 02:54:40 AM,19.853,0.0,
690,11.30.22 02:54:50 AM,19.853,0.0,
691,11.30.22 02:55:00 AM,19.853,0.0,
692,11.30.22 02:55:10 AM,19.853,0.0,
693,11.30.22 02:55:20 AM,19.853,0.0,
694,11.30.22 02:55:30 AM,19.853,0.0,
695,11.30.22 02:55:40 AM,19.853,0.0,
696,11.30.22 02:55:50 AM,19.853,0.0,
697,11.30.22 02:56:00 AM,19.853,0.0,
698,11.30.22 02:56:10 AM,19.853,0.0,
699,11.30.22 02:56:20 AM,19.853,0.0,
700,11.30.22 02:56:30 AM,19.853,0.0,
701,11.30.22 02:56:40 AM,19.853,0.0,
702,11.30.22 02:56:50 AM,19.853,0.0,
703,11.30.22 02:57:00 AM,19.853,0.0,
704,11.30.22 02:57:10 AM,19.948,0.0,
705,11.30.22 02:57:20 AM,19.853,0.0,
706,11.30.22 02:57:30 AM,19.853,0.0,
707,11.30.22 02:57:40 AM,19.853,0.0,
708,11.30.22 02:57:50 AM,19.853,0.0,
709,11.30.22 02:58:00 AM,19.853,0.0,
710,11.30.22 02:58:10 AM,19.853,0.0,
711,11.30.22 02:58:20 AM,19.853,0.0,
712,11.30.22 02:58:30 AM,19.853,0.0,
713,11.30.22 02:58:40 AM,19.853,0.0,
714,11.30.22 02:58:50 AM,19.948,0.0,
715,11.30.22 02:59:00 AM,19.853,0.0,
716,11.30.22 02:59:10 AM,19.853,0.0,
717,11.30.22 02:59:20 AM,19.853,0.0,
718,11.30.22 02:59:30 AM,19.853,0.0,
719,11.30.22 02:59:40 AM,19.853,0.0,
720,11.30.22 02:59:50 AM,19.853,0.0,
721,11.30.22 03:00:00 AM,19.853,0.0,
722,11.30.22 03:00:10 AM,19.948,0.0,
723,11.30.22 03:00:20 AM,19.853,0.0,
724,11.30.22 03:00:30 AM,19.853,0.0,
725,11.30.22 03:00:40 AM,19.853,0.0,
726,11.30.22 03:00:50 AM,19.853,0.0,
727,11.30.22 03:01:00 AM,19.853,0.0,
728,11.30.22 03:01:10 AM,19.853,0.0,
729,11.30.22 03:01:20 AM,19.853,0.0,
730,11.30.22 03:01:30 AM,19.948,0.0,
731,11.30.22 03:01:40 AM,19.853,0.0,
732,11.30.22 03:01:50 AM,19.853,0.0,
733,11.30.22 03:02:00 AM,19.853,0.0,
734,11.30.22 03:02:10 AM,19.853,0.0,
735,11.30.22 03:02:20 AM,19.853,0.0,
736,11.30.22 03:02:30 AM,19.853,0.0,
737,11.30.22 03:02:40 AM,19.853,0.0,
738,11.30.22 03:02:50 AM,19.853,0.0,
739,11.30.22 03:03:00 AM,19.853,0.0,
740,11.30.22 03:03:10 AM,19.853,0.0,
741,11.30.22 03:03:20 AM,19.948,0.0,
742,11.30.22 03:03:30 AM,19.853,0.0,
743,11.30.22 03:03:40 AM,19.853,0.0,
744,11.30.22 03:03:50 AM,19.853,0.0,
745,11.30.22 03:04:00 AM,19.853,0.0,
746,11.30.22 03:04:10 AM,19.853,0.0,
747,11.30.22 03:04:20 AM,19.853,0.0,
748,11.30.22 03:04:30 AM,19.853,0.0,
749,11.30.22 03:04:40 AM,19.853,0.0,
750,11.30.22 03:04:50 AM,19.853,0.0,
751,11.30.22 03:05:00 AM,19.853,0.0,
752,11.30.22 03:05:10 AM,19.853,0.0,
753,11.30.22 03:05:20 AM,19.853,0.0,
754,11.30.22 03:05:30 AM,19.853,0.0,
755,11.30.22 03:05:40 AM,19.853,0.0,
756,11.30.22 03:05:50 AM,19.853,0.0,
757,11.30.22 03:06:00 AM,19.853,0.0,
758,11.30.22 03:06:10 AM,19.853,0.0,
759,11.30.22 03:06:20 AM,19.853,0.0,
760,11.30.22 03:06:30 AM,19.853,0.0,
761,11.30.22 03:06:40 AM,19.853,0.0,
762,11.30.22 03:06:50 AM,19.853,0.0,
763,11.30.22 03:07:00 AM,19.853,0.0,
764,11.30.22 03:07:10 AM,19.853,0.0,
765,11.30.22 03:07:20 AM,19.853,0.0,
766,11.30.22 03:07:30 AM,19.853,0.0,
767,11.30.22 03:07:40 AM,19.853,0.0,
768,11.30.22 03:07:50 AM,19.853,0.0,
769,11.30.22 03:08:00 AM,19.853,0.0,
770,11.30.22 03:08:10 AM,19.853,0.0,
771,11.30.22 03:08:20 AM,19.853,0.0,
772,11.30.22 03:08:30 AM,19.853,0.0,
773,11.30.22 03:08:40 AM,19.853,0.0,
774,11.30.22 03:08:50 AM,19.853,0.0,
775,11.30.22 03:09:00 AM,19.853,0.0,
776,11.30.22 03:09:10 AM,19.853,0.0,
777,11.30.22 03:09:20 AM,19.853,0.0,
778,11.30.22 03:09:30 AM,19.853,0.0,
779,11.30.22 03:09:40 AM,19.853,0.0,
780,11.30.22 03:09:50 AM,19.853,0.0,
781,11.30.22 03:10:00 AM,19.853,0.0,
782,11.30.22 03:10:10 AM,19.853,0.0,
783,11.30.22 03:10:20 AM,19.853,0.0,
784,11.30.22 03:10:30 AM,19.853,0.0,
785,11.30.22 03:10:40 AM,19.853,0.0,
786,11.30.22 03:10:50 AM,19.853,0.0,
787,11.30.22 03:11:00 AM,19.853,0.0,
788,11.30.22 03:11:10 AM,19.853,0.0,
789,11.30.22 03:11:20 AM,19.853,0.0,
790,11.30.22 03:11:30 AM,19.853,0.0,
791,11.30.22 03:11:40 AM,19.853,0.0,
792,11.30.22 03:11:50 AM,19.853,0.0,
793,11.30.22 03:12:00 AM,19.853,0.0,
794,11.30.22 03:12:10 AM,19.853,0.0,
795,11.30.22 03:12:20 AM,19.853,0.0,
796,11.30.22 03:12:30 AM,19.853,0.0,
797,11.30.22 03:12:40 AM,19.853,0.0,
798,11.30.22 03:12:50 AM,19.853,0.0,
799,11.30.22 03:13:00 AM,19.853,0.0,
800,11.30.22 03:13:10 AM,19.853,0.0,
801,11.30.22 03:13:20 AM,19.853,0.0,
802,11.30.22 03:13:30 AM,19.853,0.0,
803,11.30.22 03:13:40 AM,19.853,0.0,
804,11.30.22 03:13:50 AM,19.853,0.0,
805,11.30.22 03:14:00 AM,19.853,0.0,
806,11.30.22 03:14:10 AM,19.853,0.0,
807,11.30.22 03:14:20 AM,19.853,0.0,
808,11.30.22 03:14:30 AM,19.853,0.0,
809,11.30.22 03:14:40 AM,19.853,0.0,
810,11.30.22 03:14:50 AM,19.853,0.0,
811,11.30.22 03:15:00 AM,19.853,0.0,
812,11.30.22 03:15:10 AM,19.853,0.0,
813,11.30.22 03:15:20 AM,19.853,0.0,
814,11.30.22 03:15:30 AM,19.853,0.0,
815,11.30.22 03:15:40 AM,19.853,0.0,
816,11.30.22 03:15:50 AM,19.853,0.0,
817,11.30.22 03:16:00 AM,19.853,0.0,
818,11.30.22 03:16:10 AM,19.853,0.0,
819,11.30.22 03:16:20 AM,19.853,0.0,
820,11.30.22 03:16:30 AM,19.853,0.0,
821,11.30.22 03:16:40 AM,19.853,0.0,
822,11.30.22 03:16:50 AM,19.853,0.0,
823,11.30.22 03:17:00 AM,19.853,0.0,
824,11.30.22 03:17:10 AM,19.853,0.0,
825,11.30.22 03:17:20 AM,19.853,0.0,
826,11.30.22 03:17:30 AM,19.853,0.0,
827,11.30.22 03:17:40 AM,19.853,0.0,
828,11.30.22 03:17:50 AM,19.853,0.0,
829,11.30.22 03:18:00 AM,19.853,0.0,
830,11.30.22 03:18:10 AM,19.853,0.0,
831,11.30.22 03:18:20 AM,19.853,0.0,
832,11.30.22 03:18:30 AM,19.853,0.0,
833,11.30.22 03:18:40 AM,19.853,0.0,
834,11.30.22 03:18:50 AM,19.853,0.0,
835,11.30.22 03:19:00 AM,19.853,0.0,
836,11.30.22 03:19:10 AM,19.853,0.0,
837,11.30.22 03:19:20 AM,19.853,0.0,
838,11.30.22 03:19:30 AM,19.853,0.0,
839,11.30.22 03:19:40 AM,19.853,0.0,
840,11.30.22 03:19:50 AM,19.853,0.0,
841,11.30.22 03:20:00 AM,19.853,0.0,
842,11.30.22 03:20:10 AM,19.853,0.0,
843,11.30.22 03:20:20 AM,19.853,0.0,
844,11.30.22 03:20:30 AM,19.853,0.0,
845,11.30.22 03:20:40 AM,19.853,0.0,
846,11.30.22 03:20:50 AM,19.853,0.0,
847,11.30.22 03:21:00 AM,19.853,0.0,
848,11.30.22 03:21:10 AM,19.853,0.0,
849,11.30.22 03:21:20 AM,19.853,0.0,
850,11.30.22 03:21:30 AM,19.853,0.0,
851,11.30.22 03:21:40 AM,19.853,0.0,
852,11.30.22 03:21:50 AM,19.853,0.0,
853,11.30.22 03:22:00 AM,19.853,0.0,
854,11.30.22 03:22:10 AM,19.853,0.0,
855,11.30.22 03:22:20 AM,19.853,0.0,
856,11.30.22 03:22:30 AM,19.853,0.0,
857,11.30.22 03:22:40 AM,19.853,0.0,
858,11.30.22 03:22:50 AM,19.853,0.0,
859,11.30.22 03:23:00 AM,19.853,0.0,
860,11.30.22 03:23:10 AM,19.853,0.0,
861,11.30.22 03:23:20 AM,19.853,0.0,
862,11.30.22 03:23:30 AM,19.853,0.0,
863,11.30.22 03:23:40 AM,19.853,0.0,
864,11.30.22 03:23:50 AM,19.853,0.0,
865,11.30.22 03:24:00 AM,19.853,0.0,
866,11.30.22 03:24:10 AM,19.853,0.0,
867,11.30.22 03:24:20 AM,19.853,0.0,
868,11.30.22 03:24:30 AM,19.853,0.0,
869,11.30.22 03:24:40 AM,19.853,0.0,
870,11.30.22 03:24:50 AM,19.853,0.0,
871,11.30.22 03:25:00 AM,19.853,0.0,
872,11.30.22 03:25:10 AM,19.853,0.0,
873,11.30.22 03:25:20 AM,19.853,0.0,
874,11.30.22 03:25:30 AM,19.853,0.0,
875,11.30.22 03:25:40 AM,19.853,0.0,
876,11.30.22 03:25:50 AM,19.853,0.0,
877,11.30.22 03:26:00 AM,19.853,0.0,
878,11.30.22 03:26:10 AM,19.853,0.0,
879,11.30.22 03:26:20 AM,19.853,0.0,
880,11.30.22 03:26:30 AM,19.853,0.0,
881,11.30.22 03:26:40 AM,19.853,0.0,
882,11.30.22 03:26:50 AM,19.853,0.0,
883,11.30.22 03:27:00 AM,19.853,0.0,
884,11.30.22 03:27:10 AM,19.853,0.0,
885,11.30.22 03:27:20 AM,19.853,0.0,
886,11.30.22 03:27:30 AM,19.853,0.0,
887,11.30.22 03:27:40 AM,19.853,0.0,
888,11.30.22 03:27:50 AM,19.853,0.0,
889,11.30.22 03:28:00 AM,19.853,0.0,
890,11.30.22 03:28:10 AM,19.853,0.0,
891,11.30.22 03:28:20 AM,19.853,0.0,
892,11.30.22 03:28:30 AM,19.853,0.0,
893,11.30.22 03:28:40 AM,19.853,0.0,
894,11.30.22 03:28:50 AM,19.853,0.0,
895,11.30.22 03:29:00 AM,19.853,0.0,
896,11.30.22 03:29:10 AM,19.853,0.0,
897,11.30.22 03:29:20 AM,19.853,0.0,
898,11.30.22 03:29:30 AM,19.853,0.0,
899,11.30.22 03:29:40 AM,19.853,0.0,
900,11.30.22 03:29:50 AM,19.853,0.0,
901,11.30.22 03:30:00 AM,19.853,0.0,
902,11.30.22 03:30:10 AM,19.853,0.0,
903,11.30.22 03:30:20 AM,19.853,0.0,
904,11.30.22 03:30:30 AM,19.853,0.0,
905,11.30.22 03:30:40 AM,19.853,0.0,
906,11.30.22 03:30:50 AM,19.853,0.0,
907,11.30.22 03:31:00 AM,19.853,0.0,
908,11.30.22 03:31:10 AM,19.853,0.0,
909,11.30.22 03:31:20 AM,19.853,0.0,
910,11.30.22 03:31:30 AM,19.853,0.0,
911,11.30.22 03:31:40 AM,19.853,0.0,
912,11.30.22 03:31:50 AM,19.853,0.0,
913,11.30.22 03:32:00 AM,19.853,0.0,
914,11.30.22 03:32:10 AM,19.853,0.0,
915,11.30.22 03:32:20 AM,19.853,0.0,
916,11.30.22 03:32:30 AM,19.853,0.0,
917,11.30.22 03:32:40 AM,19.853,0.0,
918,11.30.22 03:32:50 AM,19.853,0.0,
919,11.30.22 03:33:00 AM,19.853,0.0,
920,11.30.22 03:33:10 AM,19.853,0.0,
921,11.30.22 03:33:20 AM,19.853,0.0,
922,11.30.22 03:33:30 AM,19.853,0.0,
923,11.30.22 03:33:40 AM,19.853,0.0,
924,11.30.22 03:33:50 AM,19.853,0.0,
925,11.30.22 03:34:00 AM,19.853,0.0,
926,11.30.22 03:34:10 AM,19.853,0.0,
927,11.30.22 03:34:20 AM,19.853,0.0,
928,11.30.22 03:34:30 AM,19.853,0.0,
929,11.30.22 03:34:40 AM,19.853,0.0,
930,11.30.22 03:34:50 AM,19.853,0.0,
931,11.30.22 03:35:00 AM,19.853,0.0,
932,11.30.22 03:35:10 AM,19.853,0.0,
933,11.30.22 03:35:20 AM,19.853,0.0,
934,11.30.22 03:35:30 AM,19.853,0.0,
935,11.30.22 03:35:40 AM,19.853,0.0,
936,11.30.22 03:35:50 AM,19.853,0.0,
937,11.30.22 03:36:00 AM,19.853,0.0,
938,11.30.22 03:36:10 AM,19.853,0.0,
939,11.30.22 03:36:20 AM,19.853,0.0,
940,11.30.22 03:36:30 AM,19.853,0.0,
941,11.30.22 03:36:40 AM,19.853,0.0,
942,11.30.22 03:36:50 AM,19.853,0.0,
943,11.30.22 03:37:00 AM,19.853,0.0,
944,11.30.22 03:37:10 AM,19.853,0.0,
945,11.30.22 03:37:20 AM,19.853,0.0,
946,11.30.22 03:37:30 AM,19.853,0.0,
947,11.30.22 03:37:40 AM,19.853,0.0,
948,11.30.22 03:37:50 AM,19.853,0.0,
949,11.30.22 03:38:00 AM,19.853,0.0,
950,11.30.22 03:38:10 AM,19.853,0.0,
951,11.30.22 03:38:20 AM,19.853,0.0,
952,11.30.22 03:38:30 AM,19.853,0.0,
953,11.30.22 03:38:40 AM,19.853,0.0,
954,11.30.22 03:38:50 AM,19.853,0.0,
955,11.30.22 03:39:00 AM,19.853,0.0,
956,11.30.22 03:39:10 AM,19.853,0.0,
957,11.30.22 03:39:20 AM,19.853,0.0,
958,11.30.22 03:39:30 AM,19.853,0.0,
959,11.30.22 03:39:40 AM,19.853,0.0,
960,11.30.22 03:39:50 AM,19.853,0.0,
961,11.30.22 03:40:00 AM,19.853,0.0,
962,11.30.22 03:40:10 AM,19.853,0.0,
963,11.30.22 03:40:20 AM,19.853,0.0,
964,11.30.22 03:40:30 AM,19.853,0.0,
965,11.30.22 03:40:40 AM,19.853,0.0,
966,11.30.22 03:40:50 AM,19.853,0.0,
967,11.30.22 03:41:00 AM,19.853,0.0,
968,11.30.22 03:41:10 AM,19.853,0.0,
969,11.30.22 03:41:20 AM,19.853,0.0,
970,11.30.22 03:41:30 AM,19.853,0.0,
971,11.30.22 03:41:40 AM,19.853,0.0,
972,11.30.22 03:41:50 AM,19.853,0.0,
973,11.30.22 03:42:00 AM,19.853,0.0,
974,11.30.22 03:42:10 AM,19.853,0.0,
975,11.30.22 03:42:20 AM,19.853,0.0,
976,11.30.22 03:42:30 AM,19.853,0.0,
977,11.30.22 03:42:40 AM,19.853,0.0,
978,11.30.22 03:42:50 AM,19.853,0.0,
979,11.30.22 03:43:00 AM,19.853,0.0,
980,11.30.22 03:43:10 AM,19.853,0.0,
981,11.30.22 03:43:20 AM,19.853,0.0,
982,11.30.22 03:43:30 AM,19.853,0.0,
983,11.30.22 03:43:40 AM,19.853,0.0,
984,11.30.22 03:43:50 AM,19.853,0.0,
985,11.30.22 03:44:00 AM,19.853,0.0,
986,11.30.22 03:44:10 AM,19.853,0.0,
987,11.30.22 03:44:20 AM,19.853,0.0,
988,11.30.22 03:44:30 AM,19.853,0.0,
989,11.30.22 03:44:40 AM,19.853,0.0,
990,11.30.22 03:44:50 AM,19.853,0.0,
991,11.30.22 03:45:00 AM,19.853,0.0,
992,11.30.22 03:45:10 AM,19.853,0.0,
993,11.30.22 03:45:20 AM,19.853,0.0,
994,11.30.22 03:45:30 AM,19.853,0.0,
995,11.30.22 03:45:40 AM,19.853,0.0,
996,11.30.22 03:45:50 AM,19.853,0.0,
997,11.30.22 03:46:00 AM,19.853,0.0,
998,11.30.22 03:46:10 AM,19.853,0.0,
999,11.30.22 03:46:20 AM,19.853,0.0,
1000,11.30.22 03:46:30 AM,19.853,0.0,
1001,11.30.22 03:46:40 AM,19.853,0.0,
1002,11.30.22 03:46:50 AM,19.853,0.0,
1003,11.30.22 03:47:00 AM,19.853,0.0,
1004,11.30.22 03:47:10 AM,19.853,0.0,
1005,11.30.22 03:47:20 AM,19.853,0.0,
1006,11.30.22 03:47:30 AM,19.853,0.0,
1007,11.30.22 03:47:40 AM,19.853,0.0,
1008,11.30.22 03:47:50 AM,19.853,0.0,
1009,11.30.22 03:48:00 AM,19.853,0.0,
1010,11.30.22 03:48:10 AM,19.853,0.0,
1011,11.30.22 03:48:20 AM,19.853,0.0,
1012,11.30.22 03:48:30 AM,19.853,0.0,
1013,11.30.22 03:48:40 AM,19.853,0.0,
1014,11.30.22 03:48:50 AM,19.853,0.0,
1015,11.30.22 03:49:00 AM,19.853,0.0,
1016,11.30.22 03:49:10 AM,19.853,0.0,
1017,11.30.22 03:49:20 AM,19.853,0.0,
1018,11.30.22 03:49:30 AM,19.853,0.0,
1019,11.30.22 03:49:40 AM,19.853,0.0,
1020,11.30.22 03:49:50 AM,19.853,0.0,
1021,11.30.22 03:50:00 AM,19.853,0.0,
1022,11.30.22 03:50:10 AM,19.853,0.0,
1023,11.30.22 03:50:20 AM,19.853,0.0,
1024,11.30.22 03:50:30 AM,19.853,0.0,
1025,11.30.22 03:50:40 AM,19.853,0.0,
1026,11.30.22 03:50:50 AM,19.853,0.0,
1027,11.30.22 03:51:00 AM,19.853,0.0,
1028,11.30.22 03:51:10 AM,19.853,0.0,
1029,11.30.22 03:51:20 AM,19.853,0.0,
1030,11.30.22 03:51:30 AM,19.853,0.0,
1031,11.30.22 03:51:40 AM,19.853,0.0,
1032,11.30.22 03:51:50 AM,19.853,0.0,
1033,11.30.22 03:52:00 AM,19.853,0.0,
1034,11.30.22 03:52:10 AM,19.853,0.0,
1035,11.30.22 03:52:20 AM,19.853,0.0,
1036,11.30.22 03:52:30 AM,19.853,0.0,
1037,11.30.22 03:52:40 AM,19.853,0.0,
1038,11.30.22 03:52:50 AM,19.853,0.0,
