Logger_id,Location_id,time,PM10,PM25
5002-2033,0,2019-01-18 10:59:14+00,12.8,8.5
5002-2033,0,2019-01-18 10:59:16+00,12,8.1
5002-2033,0,2019-01-18 10:59:22+00,10.9,7.8
5002-2033,0,2019-01-18 10:59:24+00,11.1,7.7
5002-2033,0,2019-01-18 10:59:26+00,11.8,7.8
5002-2033,0,2019-01-18 10:59:32+00,11.2,7.6
5002-2033,0,2019-01-18 10:59:34+00,11.6,7.6
5002-2033,0,2019-01-18 10:59:36+00,11.9,7.6
5002-2033,0,2019-01-18 10:59:42+00,13.4,7.7
5002-2033,0,2019-01-18 10:59:44+00,13.9,7.8
5002-2033,0,2019-01-18 10:59:46+00,14.4,8
5002-2033,0,2019-01-18 10:59:53+00,14.3,7.7
5002-2033,0,2019-01-18 10:59:55+00,14.3,7.6
5002-2033,0,2019-01-18 10:59:57+00,13.6,7.7
5002-2033,0,2019-01-18 11:00:01+00,15.1,7.7
5002-2033,0,2019-01-18 11:00:03+00,14.8,7.7
5002-2033,0,2019-01-18 11:00:05+00,14.6,7.7
5002-2033,0,2019-01-18 11:00:07+00,14.2,7.8
5002-2033,0,2019-01-18 11:00:11+00,14.6,7.9
5002-2033,0,2019-01-18 11:00:13+00,14.5,7.9
5002-2033,0,2019-01-18 11:00:15+00,14,7.8
5002-2033,0,2019-01-18 11:00:17+00,15,8.1
5002-2033,0,2019-01-18 11:00:21+00,15.8,8.3
5002-2033,0,2019-01-18 11:00:23+00,16.5,8.5
5002-2033,0,2019-01-18 11:00:25+00,16.3,8.7
5002-2033,0,2019-01-18 11:00:27+00,16.8,9
5002-2033,0,2019-01-18 11:00:29+00,15.6,9.1
5002-2033,0,2019-01-18 11:00:33+00,16.5,9.5
5002-2033,0,2019-01-18 11:00:35+00,16.6,9.7
5002-2033,0,2019-01-18 11:00:37+00,16.4,9.7
5002-2033,0,2019-01-18 11:00:39+00,16.1,9.6
5002-2033,0,2019-01-18 11:00:43+00,15.2,9.6
5002-2033,0,2019-01-18 11:00:45+00,15.3,9.5
5002-2033,0,2019-01-18 11:00:47+00,14.7,9.3
5002-2033,0,2019-01-18 11:00:49+00,13.9,9.2
5002-2033,0,2019-01-18 11:00:55+00,14.2,9
5002-2033,0,2019-01-18 11:00:57+00,13.7,8.6
5002-2033,0,2019-01-18 11:00:59+00,13.3,8.5
5002-2033,0,2019-01-18 11:01:05+00,12.3,8
5002-2033,0,2019-01-18 11:01:07+00,12.5,8
5002-2033,0,2019-01-18 11:01:09+00,13.6,8
5002-2033,0,2019-01-18 11:01:15+00,13.4,7.9
5002-2033,0,2019-01-18 11:01:17+00,13,8.1
5002-2033,0,2019-01-18 11:01:19+00,13.1,8.2
5002-2033,0,2019-01-18 11:01:25+00,13.5,8.4
5002-2033,0,2019-01-18 11:01:27+00,13.6,8.5
5002-2033,0,2019-01-18 11:01:29+00,15.2,8.8
5002-2033,0,2019-01-18 11:01:35+00,16.5,8.6
5002-2033,0,2019-01-18 11:01:37+00,17.3,8.9
5002-2033,0,2019-01-18 11:01:39+00,16.5,8.9
5002-2033,0,2019-01-18 11:01:45+00,16.3,9
5002-2033,0,2019-01-18 11:01:47+00,16.5,8.9
5002-2033,0,2019-01-18 11:01:49+00,16.6,8.8
5002-2033,0,2019-01-18 11:01:55+00,15.8,8.7
5002-2033,0,2019-01-18 11:01:57+00,15.8,8.7
5002-2033,0,2019-01-18 11:01:59+00,16.2,8.5
5002-2033,0,2019-01-18 11:02:05+00,14.7,8.3
5002-2033,0,2019-01-18 11:02:07+00,15,8.4
5002-2033,0,2019-01-18 11:02:09+00,14.7,8.4
5002-2033,0,2019-01-18 11:02:15+00,15.9,8.7
5002-2033,0,2019-01-18 11:02:17+00,16.3,8.7
5002-2033,0,2019-01-18 11:02:19+00,16.1,8.7
5002-2033,0,2019-01-18 11:02:25+00,16.2,8.9
5002-2033,0,2019-01-18 11:02:27+00,15.8,8.7
5002-2033,0,2019-01-18 11:02:29+00,14,8.6
5002-2033,0,2019-01-18 11:02:35+00,13.9,8.9
5002-2033,0,2019-01-18 11:02:37+00,13,8.7
5002-2033,0,2019-01-18 11:02:39+00,13.2,8.7
5002-2033,0,2019-01-18 11:02:46+00,12.4,8.5
5002-2033,0,2019-01-18 11:02:48+00,15.2,8.7
5002-2033,0,2019-01-18 11:02:50+00,15.6,8.8
5002-2033,0,2019-01-18 11:02:54+00,16.9,8.9
5002-2033,0,2019-01-18 11:02:56+00,18.9,9
5002-2033,0,2019-01-18 11:02:58+00,19.7,9
5002-2033,0,2019-01-18 11:03:00+00,19.7,8.9
5002-2033,0,2019-01-18 11:03:04+00,19.4,8.6
5002-2033,0,2019-01-18 11:03:06+00,19.5,8.6
5002-2033,0,2019-01-18 11:03:08+00,19.7,8.6
5002-2033,0,2019-01-18 11:03:10+00,19.8,8.6
5002-2033,0,2019-01-18 11:03:14+00,20.1,8.8
5002-2033,0,2019-01-18 11:03:16+00,19.7,8.7
5002-2033,0,2019-01-18 11:03:18+00,16.8,8.7
5002-2033,0,2019-01-18 11:03:20+00,17.5,8.7
5002-2033,0,2019-01-18 11:03:22+00,20.7,9
5002-2033,0,2019-01-18 11:03:26+00,19.2,8.8
5002-2033,0,2019-01-18 11:03:28+00,18.3,8.8
5002-2033,0,2019-01-18 11:03:30+00,18.9,9.2
5002-2033,0,2019-01-18 11:03:32+00,19.6,9.4
5002-2033,0,2019-01-18 11:03:36+00,20.6,9.6
5002-2033,0,2019-01-18 11:03:38+00,21.5,9.6
5002-2033,0,2019-01-18 11:03:40+00,22.3,9.8
5002-2033,0,2019-01-18 11:03:42+00,22.4,9.8
5002-2033,0,2019-01-18 11:03:46+00,22.1,9.8
5002-2033,0,2019-01-18 11:03:48+00,25.8,9.9
5002-2033,0,2019-01-18 11:03:50+00,24.9,9.8
5002-2033,0,2019-01-18 11:03:52+00,21.9,9.5
5002-2033,0,2019-01-18 11:03:56+00,23.5,9.9
5002-2033,0,2019-01-18 11:03:58+00,24.6,10
5002-2033,0,2019-01-18 11:04:00+00,24.8,10
5002-2033,0,2019-01-18 11:04:02+00,24.3,10.1
5002-2033,0,2019-01-18 11:04:08+00,24.1,10.1
5002-2033,0,2019-01-18 11:04:10+00,23.3,10.1
5002-2033,0,2019-01-18 11:04:12+00,23.1,10
5002-2033,0,2019-01-18 11:04:18+00,21.5,10.2
5002-2033,0,2019-01-18 11:04:20+00,23,10.3
5002-2033,0,2019-01-18 11:04:22+00,21.9,10.3
5002-2033,0,2019-01-18 11:04:28+00,18.9,10.3
5002-2033,0,2019-01-18 11:04:30+00,20,10.2
5002-2033,0,2019-01-18 11:04:32+00,19.7,10.1
5002-2033,0,2019-01-18 11:04:38+00,18.3,10
5002-2033,0,2019-01-18 11:04:40+00,21.7,10.2
5002-2033,0,2019-01-18 11:04:42+00,25.7,10.3
5002-2033,1,2019-01-18 11:15:15+00,17.7,10.5
5002-2033,1,2019-01-18 11:15:17+00,18.1,10.6
5002-2033,1,2019-01-18 11:15:19+00,19.5,10.8
5002-2033,1,2019-01-18 11:15:21+00,19.7,10.7
5002-2033,1,2019-01-18 11:15:25+00,19,10.9
5002-2033,1,2019-01-18 11:15:27+00,18.2,10.8
5002-2033,1,2019-01-18 11:15:29+00,18.7,10.8
5002-2033,1,2019-01-18 11:15:31+00,18.4,10.8
5002-2033,1,2019-01-18 11:15:35+00,16.9,10.6
5002-2033,1,2019-01-18 11:15:37+00,16.6,10.4
5002-2033,1,2019-01-18 11:15:39+00,16.8,10.3
5002-2033,1,2019-01-18 11:15:41+00,17.5,10.1
5002-2033,1,2019-01-18 11:15:45+00,17.3,9.8
5002-2033,1,2019-01-18 11:15:47+00,16.7,9.7
5002-2033,1,2019-01-18 11:15:49+00,15.9,9.4
5002-2033,1,2019-01-18 11:15:51+00,15.4,9.4
5002-2033,1,2019-01-18 11:15:53+00,14.6,9.3
5002-2033,1,2019-01-18 11:15:57+00,14.1,8.9
5002-2033,1,2019-01-18 11:15:59+00,13.6,8.7
5002-2033,1,2019-01-18 11:16:01+00,13.8,8.7
5002-2033,1,2019-01-18 11:16:03+00,13.5,8.6
5002-2033,1,2019-01-18 11:16:07+00,14.2,8.7
5002-2033,1,2019-01-18 11:16:09+00,13.8,8.8
5002-2033,1,2019-01-18 11:16:11+00,12.9,9
5002-2033,1,2019-01-18 11:16:13+00,13.3,9.2
5002-2033,1,2019-01-18 11:16:19+00,13.5,9.6
5002-2033,1,2019-01-18 11:16:21+00,13.4,9.7
5002-2033,1,2019-01-18 11:16:23+00,13.2,9.5
5002-2033,1,2019-01-18 11:16:27+00,12.8,9.5
5002-2033,1,2019-01-18 11:16:29+00,13,9.7
5002-2033,1,2019-01-18 11:16:31+00,12.9,9.6
5002-2033,1,2019-01-18 11:16:33+00,12.8,9.7
5002-2033,1,2019-01-18 11:16:39+00,13.1,9.6
5002-2033,1,2019-01-18 11:16:41+00,15.1,9.7
5002-2033,1,2019-01-18 11:16:43+00,14.5,9.5
5002-2033,1,2019-01-18 11:16:49+00,14.3,9.3
5002-2033,1,2019-01-18 11:16:51+00,14.7,9.4
5002-2033,1,2019-01-18 11:16:53+00,15.3,9.7
5002-2033,1,2019-01-18 11:16:59+00,16.6,9.7
5002-2033,1,2019-01-18 11:17:01+00,16.6,9.7
5002-2033,1,2019-01-18 11:17:03+00,17.5,9.9
5002-2033,1,2019-01-18 11:17:09+00,17.2,9.8
5002-2033,1,2019-01-18 11:17:11+00,14.9,9.5
5002-2033,1,2019-01-18 11:17:13+00,15,9.4
5002-2033,1,2019-01-18 11:17:19+00,15.7,9.8
5002-2033,1,2019-01-18 11:17:22+00,15.2,9.4
5002-2033,1,2019-01-18 11:17:23+00,15.4,9.2
5002-2033,1,2019-01-18 11:17:29+00,13.9,9.2
5002-2033,1,2019-01-18 11:17:31+00,13.7,9.2
5002-2033,1,2019-01-18 11:17:34+00,14.7,9.1
5002-2033,1,2019-01-18 11:17:38+00,15.6,9.2
5002-2033,1,2019-01-18 11:17:40+00,15.3,9.1
5002-2033,1,2019-01-18 11:17:42+00,15,9.1
5002-2033,1,2019-01-18 11:17:44+00,15.6,9.2
5002-2033,1,2019-01-18 11:17:48+00,14.5,8.9
5002-2033,1,2019-01-18 11:17:50+00,14.5,9.1
5002-2033,1,2019-01-18 11:17:52+00,15.3,9.2
5002-2033,1,2019-01-18 11:17:54+00,15.5,9.4
5002-2033,1,2019-01-18 11:17:58+00,17,9.8
5002-2033,1,2019-01-18 11:18:00+00,17.6,9.8
5002-2033,1,2019-01-18 11:18:02+00,17.7,9.9
5002-2033,1,2019-01-18 11:18:04+00,15.7,9.9
5002-2033,1,2019-01-18 11:18:08+00,15,9.9
5002-2033,1,2019-01-18 11:18:10+00,16.3,10.2
5002-2033,1,2019-01-18 11:18:12+00,16.8,10.6
5002-2033,1,2019-01-18 11:18:14+00,16.9,10.4
5002-2033,1,2019-01-18 11:18:18+00,17,10.6
5002-2033,1,2019-01-18 11:18:20+00,16.9,10.4
5002-2033,1,2019-01-18 11:18:22+00,16.9,10.3
5002-2033,1,2019-01-18 11:18:24+00,16.8,10.2
5002-2033,1,2019-01-18 11:18:28+00,15.9,9.9
5002-2033,1,2019-01-18 11:18:30+00,16.1,9.8
5002-2033,1,2019-01-18 11:18:32+00,15.7,9.7
5002-2033,1,2019-01-18 11:18:34+00,15.7,9.6
5002-2033,1,2019-01-18 11:18:36+00,15,9.4
5002-2033,1,2019-01-18 11:18:40+00,14,9.2
5002-2033,1,2019-01-18 11:18:42+00,13.4,8.8
5002-2033,1,2019-01-18 11:18:44+00,12.9,8.7
5002-2033,1,2019-01-18 11:18:46+00,13.9,8.7
5002-2033,1,2019-01-18 11:18:50+00,13.8,8.7
5002-2033,1,2019-01-18 11:18:52+00,13.6,8.7
5002-2033,1,2019-01-18 11:18:54+00,13.9,8.6
5002-2033,1,2019-01-18 11:18:56+00,13.7,8.5
5002-2033,1,2019-01-18 11:19:02+00,13.4,8.7
5002-2033,1,2019-01-18 11:19:04+00,13.6,8.7
5002-2033,1,2019-01-18 11:19:06+00,13.8,8.7
5002-2033,1,2019-01-18 11:19:12+00,16.1,8.9
5002-2033,1,2019-01-18 11:19:14+00,16.2,9.1
5002-2033,1,2019-01-18 11:19:16+00,15.2,9
5002-2033,1,2019-01-18 11:19:22+00,17.7,9.1
5002-2033,1,2019-01-18 11:19:24+00,17.9,9.2
5002-2033,1,2019-01-18 11:19:26+00,17.9,9.3
5002-2033,1,2019-01-18 11:19:32+00,17.3,9.1
5002-2033,1,2019-01-18 11:19:34+00,17.4,9.1
5002-2033,1,2019-01-18 11:19:36+00,17,9
5002-2033,1,2019-01-18 11:19:42+00,15.6,9.2
5002-2033,1,2019-01-18 11:19:44+00,16.3,9.2
5002-2033,1,2019-01-18 11:19:46+00,16.3,9.1
5002-2033,1,2019-01-18 11:19:52+00,12.8,8.8
5002-2033,1,2019-01-18 11:19:54+00,11.8,8.7
5002-2033,1,2019-01-18 11:19:56+00,11.9,8.6
5002-2033,1,2019-01-18 11:20:02+00,13.3,8.7
5002-2033,1,2019-01-18 11:20:04+00,13,8.7
5002-2033,1,2019-01-18 11:20:06+00,13.2,8.8
5002-2033,1,2019-01-18 11:20:12+00,13.2,8.6
5002-2033,1,2019-01-18 11:20:14+00,12.5,8.6
5002-2033,1,2019-01-18 11:20:17+00,12.5,8.8
5002-2033,1,2019-01-18 11:20:23+00,13.2,9
5002-2033,1,2019-01-18 11:20:29+00,13.2,9.4
5002-2033,1,2019-01-18 11:20:33+00,12.7,9.5
5002-2033,1,2019-01-18 11:20:35+00,13,9.7
5002-2033,1,2019-01-18 11:20:37+00,13,9.6
5002-2033,1,2019-01-18 11:20:41+00,12.7,9.8
5002-2033,1,2019-01-18 11:20:43+00,13.1,10.1
5002-2033,1,2019-01-18 11:20:45+00,13.3,10.1
5002-2033,1,2019-01-18 11:20:47+00,13.5,10.3
5002-2033,1,2019-01-18 11:20:51+00,14.3,10.8
5002-2033,1,2019-01-18 11:20:53+00,14.4,10.9
5002-2033,1,2019-01-18 11:20:55+00,14.4,10.8
5002-2033,1,2019-01-18 11:20:57+00,14.2,10.8
5002-2033,1,2019-01-18 11:21:01+00,14.7,11
5002-2033,1,2019-01-18 11:21:05+00,14.7,10.9
5002-2033,1,2019-01-18 11:21:07+00,14.3,10.8
5002-2033,1,2019-01-18 11:21:11+00,14.1,10.6
5002-2033,1,2019-01-18 11:21:15+00,13.7,10.4
5002-2033,1,2019-01-18 11:21:17+00,14.1,10.2
5002-2033,1,2019-01-18 11:21:21+00,14.3,9.9
5002-2033,1,2019-01-18 11:21:25+00,14.3,9.6
5002-2033,1,2019-01-18 11:21:27+00,14.5,9.6
5002-2033,1,2019-01-18 11:21:31+00,13.8,9.5
5002-2033,1,2019-01-18 11:21:35+00,16,9.5
5002-2033,1,2019-01-18 11:21:39+00,16.1,9.3
5002-2033,1,2019-01-18 11:21:41+00,16.1,9.4
5002-2033,1,2019-01-18 11:21:45+00,17,9.5
5002-2033,1,2019-01-18 11:21:47+00,16.2,9.4
5002-2033,1,2019-01-18 11:21:49+00,16.8,9.5
5002-2033,1,2019-01-18 11:21:51+00,16,9.5
5002-2033,1,2019-01-18 11:21:55+00,16.2,9.6
5002-2033,1,2019-01-18 11:21:57+00,17.1,9.9
5002-2033,1,2019-01-18 11:21:59+00,16.9,9.7
5002-2033,1,2019-01-18 11:22:01+00,16.9,9.8
5002-2033,1,2019-01-18 11:22:05+00,16.4,9.8
5002-2033,1,2019-01-18 11:22:07+00,16.6,9.9
5002-2033,1,2019-01-18 11:22:09+00,17.8,10.1
5002-2033,1,2019-01-18 11:22:11+00,17.7,10
5002-2033,1,2019-01-18 11:22:15+00,16.9,10.1
5002-2033,1,2019-01-18 11:22:17+00,17.5,10.4
5002-2033,1,2019-01-18 11:22:19+00,16.8,10.3
5002-2033,1,2019-01-18 11:22:21+00,16.6,10.2
5002-2033,1,2019-01-18 11:22:25+00,16.8,10.4
5002-2033,1,2019-01-18 11:22:27+00,16.9,10.4
5002-2033,1,2019-01-18 11:22:29+00,17.2,10.4
5002-2033,1,2019-01-18 11:22:31+00,17.8,10.4
5002-2033,1,2019-01-18 11:22:35+00,16.2,10.3
5002-2033,1,2019-01-18 11:22:37+00,15.7,10.4
5002-2033,1,2019-01-18 11:22:39+00,15.1,10.5
5002-2033,1,2019-01-18 11:22:41+00,15.8,10.5
5002-2033,1,2019-01-18 11:22:45+00,16.4,10.6
5002-2033,1,2019-01-18 11:22:47+00,16.1,10.5
5002-2033,1,2019-01-18 11:22:49+00,15.8,10.4
5002-2033,1,2019-01-18 11:22:51+00,15.9,10.4
5002-2033,1,2019-01-18 11:22:55+00,15.7,10.1
5002-2033,1,2019-01-18 11:22:57+00,15,9.9
5002-2033,1,2019-01-18 11:23:00+00,14.6,9.7
5002-2033,1,2019-01-18 11:23:08+00,16.7,10.1
5002-2033,1,2019-01-18 11:23:10+00,16.9,9.9
5002-2033,1,2019-01-18 11:23:14+00,17.2,10
5002-2033,1,2019-01-18 11:23:16+00,17.8,10.1
5002-2033,1,2019-01-18 11:23:18+00,17.5,10.1
5002-2033,1,2019-01-18 11:23:20+00,18.2,10.2
5002-2033,1,2019-01-18 11:23:24+00,19.1,10.4
5002-2033,1,2019-01-18 11:23:28+00,19.1,10.4
5002-2033,1,2019-01-18 11:23:30+00,19.9,10.6
5002-2033,1,2019-01-18 11:23:34+00,17.7,10.4
5002-2033,1,2019-01-18 11:23:38+00,17.2,10.4
5002-2033,1,2019-01-18 11:23:40+00,16.5,10.6
5002-2033,1,2019-01-18 11:23:44+00,17.8,10.8
5002-2033,2,2019-01-18 11:32:19+00,16.6,10.4
5002-2033,2,2019-01-18 11:32:21+00,16.6,10.3
5002-2033,2,2019-01-18 11:32:23+00,16,10.3
5002-2033,2,2019-01-18 11:32:27+00,15.7,10.3
5002-2033,2,2019-01-18 11:32:31+00,15.4,10.5
5002-2033,2,2019-01-18 11:32:37+00,15.3,10.2
5002-2033,2,2019-01-18 11:32:41+00,15.7,10.5
5002-2033,2,2019-01-18 11:32:47+00,14.9,10.5
5002-2033,2,2019-01-18 11:32:51+00,14.8,10.5
5002-2033,2,2019-01-18 11:32:57+00,14.2,9.9
5002-2033,2,2019-01-18 11:33:01+00,13.9,9.6
5002-2033,2,2019-01-18 11:33:07+00,13.8,9.4
5002-2033,2,2019-01-18 11:33:11+00,13.5,8.9
5002-2033,2,2019-01-18 11:33:17+00,12.4,8.3
5002-2033,2,2019-01-18 11:33:21+00,12.2,8.2
5002-2033,2,2019-01-18 11:33:28+00,13.7,8.5
5002-2033,2,2019-01-18 11:33:30+00,14.7,8.7
5002-2033,2,2019-01-18 11:33:32+00,14.5,8.6
5002-2033,2,2019-01-18 11:33:34+00,14.7,8.6
5002-2033,2,2019-01-18 11:33:38+00,13.6,8.7
5002-2033,2,2019-01-18 11:33:40+00,13.4,8.7
5002-2033,2,2019-01-18 11:33:42+00,13.4,8.8
5002-2033,2,2019-01-18 11:33:44+00,13.4,8.8
5002-2033,2,2019-01-18 11:33:48+00,14.2,9.1
5002-2033,2,2019-01-18 11:33:50+00,13.9,8.9
5002-2033,2,2019-01-18 11:33:52+00,14.6,8.9
5002-2033,2,2019-01-18 11:33:54+00,13.3,8.6
5002-2033,2,2019-01-18 11:33:58+00,14,8.7
5002-2033,2,2019-01-18 11:34:00+00,13.1,8.7
5002-2033,2,2019-01-18 11:34:02+00,13.9,8.9
5002-2033,2,2019-01-18 11:34:04+00,14.1,8.9
5002-2033,2,2019-01-18 11:34:08+00,13.4,8.6
5002-2033,2,2019-01-18 11:34:10+00,13.6,8.7
5002-2033,2,2019-01-18 11:34:12+00,13.6,8.7
5002-2033,2,2019-01-18 11:34:14+00,13.6,8.7
5002-2033,2,2019-01-18 11:34:18+00,13,8.4
5002-2033,2,2019-01-18 11:34:20+00,13,8.6
5002-2033,2,2019-01-18 11:34:30+00,11.4,8.3
5002-2033,2,2019-01-18 11:34:40+00,10.7,8.3
5002-2033,2,2019-01-18 11:34:42+00,11.1,8.3
5002-2033,2,2019-01-18 11:34:44+00,11.1,8.3
5002-2033,2,2019-01-18 11:34:48+00,12.2,8.4
5002-2033,2,2019-01-18 11:34:50+00,12.1,8.3
5002-2033,2,2019-01-18 11:34:52+00,12.1,8.2
5002-2033,2,2019-01-18 11:34:54+00,12.1,8.3
5002-2033,2,2019-01-18 11:34:58+00,12.1,8.4
5002-2033,2,2019-01-18 11:35:00+00,12.2,8.5
5002-2033,2,2019-01-18 11:35:02+00,12.4,8.5
5002-2033,2,2019-01-18 11:35:04+00,12.4,8.5
5002-2033,2,2019-01-18 11:35:08+00,13.2,8.7
5002-2033,2,2019-01-18 11:35:10+00,13,8.6
5002-2033,2,2019-01-18 11:35:12+00,13.7,8.6
5002-2033,2,2019-01-18 11:35:14+00,14.6,8.7
5002-2033,2,2019-01-18 11:35:18+00,13.6,8.8
5002-2033,2,2019-01-18 11:35:20+00,14.3,8.9
5002-2033,2,2019-01-18 11:35:22+00,15,9.1
5002-2033,2,2019-01-18 11:35:24+00,14.4,9.1
5002-2033,2,2019-01-18 11:35:28+00,15.2,8.9
5002-2033,2,2019-01-18 11:35:30+00,14.8,8.8
5002-2033,2,2019-01-18 11:35:32+00,15,8.9
5002-2033,2,2019-01-18 11:35:34+00,14.9,9
5002-2033,2,2019-01-18 11:35:38+00,15.2,9.2
5002-2033,2,2019-01-18 11:35:40+00,15.7,9.3
5002-2033,2,2019-01-18 11:35:42+00,14.7,9.3
5002-2033,2,2019-01-18 11:35:44+00,14.1,9.2
5002-2033,2,2019-01-18 11:35:48+00,15.1,9.2
5002-2033,2,2019-01-18 11:35:50+00,14.6,9.3
5002-2033,2,2019-01-18 11:35:52+00,14.1,9.2
5002-2033,2,2019-01-18 11:35:58+00,14.7,9.3
5002-2033,2,2019-01-18 11:36:02+00,15.6,9.4
5002-2033,2,2019-01-18 11:36:08+00,15.3,9.3
5002-2033,2,2019-01-18 11:36:13+00,15.7,9.3
5002-2033,2,2019-01-18 11:36:15+00,15,9.2
5002-2033,2,2019-01-18 11:36:17+00,14.2,8.9
5002-2033,2,2019-01-18 11:36:21+00,14.3,9
5002-2033,2,2019-01-18 11:36:23+00,14.6,9
5002-2033,2,2019-01-18 11:36:25+00,14.7,9.1
5002-2033,2,2019-01-18 11:36:27+00,13.6,9
5002-2033,2,2019-01-18 11:36:31+00,13,9
5002-2033,2,2019-01-18 11:36:33+00,13.6,9
5002-2033,2,2019-01-18 11:36:35+00,14.2,9
5002-2033,2,2019-01-18 11:36:37+00,14.2,8.7
5002-2033,2,2019-01-18 11:36:41+00,14.5,8.6
5002-2033,2,2019-01-18 11:36:43+00,14.6,8.7
5002-2033,2,2019-01-18 11:36:45+00,14.9,8.7
5002-2033,2,2019-01-18 11:36:47+00,14.9,8.8
5002-2033,2,2019-01-18 11:36:51+00,15.1,8.7
5002-2033,2,2019-01-18 11:36:53+00,15.1,8.7
5002-2033,2,2019-01-18 11:36:55+00,15.6,8.7
5002-2033,2,2019-01-18 11:36:57+00,15.9,8.7
5002-2033,2,2019-01-18 11:37:01+00,16.7,8.5
5002-2033,2,2019-01-18 11:37:03+00,16,8.4
5002-2033,2,2019-01-18 11:37:05+00,15.7,8.4
5002-2033,2,2019-01-18 11:37:07+00,15.7,8.4
5002-2033,2,2019-01-18 11:37:11+00,16.1,8.4
5002-2033,2,2019-01-18 11:37:13+00,16.1,8.3
5002-2033,2,2019-01-18 11:37:15+00,16.3,8.4
5002-2033,2,2019-01-18 11:37:17+00,17,8.4
5002-2033,2,2019-01-18 11:37:21+00,16.6,8.5
5002-2033,2,2019-01-18 11:37:23+00,16.4,8.5
5002-2033,2,2019-01-18 11:37:25+00,16.7,8.6
5002-2033,2,2019-01-18 11:37:27+00,17.1,8.7
5002-2033,2,2019-01-18 11:37:31+00,15.7,8.8
5002-2033,2,2019-01-18 11:37:35+00,15.9,9
5002-2033,2,2019-01-18 11:37:41+00,14.8,9.3
5002-2033,2,2019-01-18 11:37:45+00,14.5,9.5
5002-2033,2,2019-01-18 11:37:51+00,15.3,9.5
5002-2033,2,2019-01-18 11:37:55+00,15.2,9.3
5002-2033,2,2019-01-18 11:38:01+00,15,9.4
5002-2033,2,2019-01-18 11:38:03+00,14.7,9.2
5002-2033,2,2019-01-18 11:38:05+00,14.8,9.3
5002-2033,2,2019-01-18 11:38:11+00,14.2,9.1
5002-2033,2,2019-01-18 11:38:13+00,15,9
5002-2033,2,2019-01-18 11:38:15+00,14.9,9
5002-2033,2,2019-01-18 11:38:21+00,13.5,8.8
5002-2033,2,2019-01-18 11:38:23+00,14,8.8
5002-2033,2,2019-01-18 11:38:25+00,14,8.8
5002-2033,2,2019-01-18 11:38:31+00,13.6,8.8
5002-2033,2,2019-01-18 11:38:33+00,13.8,9
5002-2033,2,2019-01-18 11:38:35+00,14.3,9
5002-2033,2,2019-01-18 11:38:41+00,13.9,8.8
5002-2033,2,2019-01-18 11:38:43+00,13.6,9
5002-2033,2,2019-01-18 11:38:45+00,13.5,9
5002-2033,2,2019-01-18 11:38:51+00,14.2,9.3
5002-2033,2,2019-01-18 11:38:53+00,13.9,9.3
5002-2033,2,2019-01-18 11:38:55+00,13.8,9.3
5002-2033,2,2019-01-18 11:39:02+00,14.4,9.1
5002-2033,2,2019-01-18 11:39:04+00,14.4,9
5002-2033,2,2019-01-18 11:39:06+00,14.3,9
5002-2033,2,2019-01-18 11:39:08+00,14.5,9.1
5002-2033,2,2019-01-18 11:39:12+00,16,9.3
5002-2033,2,2019-01-18 11:39:14+00,16,9.2
5002-2033,2,2019-01-18 11:39:16+00,17.7,9.3
5002-2033,2,2019-01-18 11:39:18+00,19,9.4
5002-2033,2,2019-01-18 11:39:22+00,18.7,9.3
5002-2033,2,2019-01-18 11:39:24+00,18.5,9.2
5002-2033,2,2019-01-18 11:39:26+00,18.8,9.2
5002-2033,2,2019-01-18 11:39:28+00,19.2,9.2
5002-2033,2,2019-01-18 11:39:32+00,19.4,9.3
5002-2033,2,2019-01-18 11:39:34+00,18.9,9.2
5002-2033,2,2019-01-18 11:39:36+00,18.9,9.4
5002-2033,2,2019-01-18 11:39:38+00,18.7,9.3
5002-2033,2,2019-01-18 11:39:42+00,16.9,9
5002-2033,2,2019-01-18 11:39:44+00,17.8,9
5002-2033,2,2019-01-18 11:39:46+00,16.1,8.8
5002-2033,2,2019-01-18 11:39:48+00,15.1,8.8
5002-2033,2,2019-01-18 11:39:52+00,15.3,8.9
5002-2033,2,2019-01-18 11:39:54+00,15.4,9.1
5002-2033,2,2019-01-18 11:39:56+00,15,9.2
5002-2033,2,2019-01-18 11:39:58+00,14.6,9.2
5002-2033,2,2019-01-18 11:40:02+00,14,9.3
5002-2033,2,2019-01-18 11:40:04+00,14.3,9.2
5002-2033,2,2019-01-18 11:40:06+00,13.8,9.2
5002-2033,2,2019-01-18 11:40:08+00,13.8,9.1
5002-2033,2,2019-01-18 11:40:12+00,14.8,9.3
5002-2033,2,2019-01-18 11:40:14+00,13.8,9.4
5002-2033,2,2019-01-18 11:40:16+00,14.5,9.7
5002-2033,2,2019-01-18 11:40:18+00,13.8,9.5
5002-2033,2,2019-01-18 11:40:22+00,12.9,9.3
5002-2033,2,2019-01-18 11:40:24+00,12.4,9.3
5002-2033,2,2019-01-18 11:40:26+00,12,9.1
5002-2033,2,2019-01-18 11:40:28+00,11.8,9.2
5002-2033,2,2019-01-18 11:40:32+00,12.3,9.2
5002-2033,2,2019-01-18 11:40:34+00,12.6,9.5
5002-2033,2,2019-01-18 11:40:36+00,12.9,9.6
5002-2033,2,2019-01-18 11:40:38+00,13.2,9.7
5002-2033,2,2019-01-18 11:40:42+00,13.2,9.7
