"t_avg","t_avg_day","t_avg_night","var","N","id","device_id","sensor_id","term_id","location","description"
5.670166668615171,6.2061111168226315,5.13422222040771,5.508,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,4.175,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.670166668615171,6.2061111168226315,5.13422222040771,4.811,504,5,"10350000",4,11,"0101000020E6100000287E8CB96B491F40CA54C1A8A4FE4740","balcony to the backyard, 1. floor, 30 cm next to a wall with direkt sunlight, sheltered from rain"
5.89516072793095,6.080880954425545,5.7094405014363545,2.756,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,2.7189999,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,1.5549998,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,3.15,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,2.992,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,1.846,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,1.6160002,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,3.4059997,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,0.8989999,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,1.1819999,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,2.453,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,6.208,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,2.5900002,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,2.316,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,4.788,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,3.2840004,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
