#HOBO ID: 10760821
#Location_Lat_Long 47.942 7.856
#Alt_above_ground 6.5
#Expostion W
#Influence class 2
id	date	hm	ta	lux
432	2018-12-11	23:50	-2.145	0
433	2018-12-12	00:00	-2.261	0
434	2018-12-12	00:10	-2.145	0
435	2018-12-12	00:20	-2.261	0
436	2018-12-12	00:30	-2.377	0
437	2018-12-12	00:40	-2.261	0
438	2018-12-12	00:50	-2.261	0
439	2018-12-12	01:00	-2.377	0
440	2018-12-12	01:10	-2.377	0
441	2018-12-12	01:20	-2.494	0
442	2018-12-12	01:30	-2.494	0
443	2018-12-12	01:40	-2.377	0
444	2018-12-12	01:50	-2.494	0
445	2018-12-12	02:00	-2.61	0
446	2018-12-12	02:10	-2.61	0
447	2018-12-12	02:20	-2.844	0
448	2018-12-12	02:30	-2.727	0
449	2018-12-12	02:40	-2.61	0
450	2018-12-12	02:50	-2.61	0
451	2018-12-12	03:00	-2.377	0
452	2018-12-12	03:10	-2.61	0
453	2018-12-12	03:20	-2.61	0
454	2018-12-12	03:30	-2.844	0
455	2018-12-12	03:40	-2.494	0
456	2018-12-12	03:50	-2.377	0
457	2018-12-12	04:00	-2.61	0
458	2018-12-12	04:10	-2.727	0
459	2018-12-12	04:20	-2.727	0
460	2018-12-12	04:30	-2.61	0
461	2018-12-12	04:40	-2.261	0
462	2018-12-12	04:50	-2.03	0
463	2018-12-12	05:00	-2.261	0
464	2018-12-12	05:10	-2.377	0
465	2018-12-12	05:20	-2.377	0
466	2018-12-12	05:30	-2.844	0
467	2018-12-12	05:40	-2.962	0
468	2018-12-12	05:50	-3.197	0
469	2018-12-12	06:00	-3.197	0
470	2018-12-12	06:10	-3.079	0
471	2018-12-12	06:20	-3.197	0
472	2018-12-12	06:30	-3.316	0
473	2018-12-12	06:40	-3.434	0
474	2018-12-12	06:50	-3.792	0
475	2018-12-12	07:00	-3.911	0
476	2018-12-12	07:10	-3.911	0
477	2018-12-12	07:20	-3.911	0
478	2018-12-12	07:30	-3.434	0
479	2018-12-12	07:40	-3.792	0
480	2018-12-12	07:50	-4.031	43.1
481	2018-12-12	08:00	-4.031	172.2
482	2018-12-12	08:10	-3.553	409
483	2018-12-12	08:20	-3.197	667.4
484	2018-12-12	08:30	-2.844	904.2
485	2018-12-12	08:40	-2.844	1119.5
486	2018-12-12	08:50	-3.079	1313.2
487	2018-12-12	09:00	-2.962	1463.9
488	2018-12-12	09:10	-2.844	1636.1
489	2018-12-12	09:20	-2.61	1808.3
490	2018-12-12	09:30	-2.494	2238.9
491	2018-12-12	09:40	-2.844	2497.2
492	2018-12-12	09:50	-2.844	2669.5
493	2018-12-12	10:00	-2.844	2927.8
494	2018-12-12	10:10	-2.61	2927.8
495	2018-12-12	10:20	-2.145	3100
496	2018-12-12	10:30	-1.799	3272.2
497	2018-12-12	10:40	-1.341	3444.5
498	2018-12-12	10:50	-0.774	3616.7
499	2018-12-12	11:00	-0.102	3961.1
500	2018-12-12	11:10	0.453	4477.8
501	2018-12-12	11:20	0.784	4822.3
502	2018-12-12	11:30	1.003	5166.7
503	2018-12-12	11:40	1.439	5166.7
504	2018-12-12	11:50	1.439	10677.8
505	2018-12-12	12:00	1.439	38578
506	2018-12-12	12:10	3.788	46844.8
507	2018-12-12	12:20	3.261	6200
508	2018-12-12	12:30	0.784	3444.5
509	2018-12-12	12:40	0.343	4305.6
510	2018-12-12	12:50	1.003	7233.4
511	2018-12-12	13:00	1.98	9300.1
512	2018-12-12	13:10	2.088	9300.1
513	2018-12-12	13:20	2.195	6544.5
514	2018-12-12	13:30	3.261	13089
515	2018-12-12	13:40	8.282	15844.5
516	2018-12-12	13:50	9.669	16533.4
517	2018-12-12	14:00	9.571	17911.2
518	2018-12-12	14:10	11.041	17222.3
519	2018-12-12	14:20	10.455	17911.2
520	2018-12-12	14:30	10.259	16533.4
521	2018-12-12	14:40	9.768	17911.2
522	2018-12-12	14:50	8.779	18600.1
523	2018-12-12	15:00	9.373	18600.1
524	2018-12-12	15:10	5.552	5166.7
525	2018-12-12	15:20	5.86	15844.5
526	2018-12-12	15:30	6.471	13777.9
527	2018-12-12	15:40	5.244	7233.4
528	2018-12-12	15:50	3.683	2755.6
529	2018-12-12	16:00	3.683	2583.4
530	2018-12-12	16:10	1.656	1894.5
531	2018-12-12	16:20	1.656	1022.6
532	2018-12-12	16:30	0.674	592
533	2018-12-12	16:40	0.01	312.2
534	2018-12-12	16:50	-0.549	96.9
535	2018-12-12	17:00	-1.341	0
536	2018-12-12	17:10	-1.341	0
537	2018-12-12	17:20	-1.456	0
538	2018-12-12	17:30	-1.684	0
539	2018-12-12	17:40	-1.684	0
540	2018-12-12	17:50	-1.799	0
541	2018-12-12	18:00	-2.03	0
542	2018-12-12	18:10	-2.261	0
543	2018-12-12	18:20	-2.494	0
544	2018-12-12	18:30	-2.61	0
545	2018-12-12	18:40	-2.962	0
546	2018-12-12	18:50	-3.079	0
547	2018-12-12	19:00	-3.197	0
548	2018-12-12	19:10	-3.316	0
549	2018-12-12	19:20	-3.316	0
550	2018-12-12	19:30	-3.079	0
551	2018-12-12	19:40	-2.377	0
552	2018-12-12	19:50	-2.03	0
553	2018-12-12	20:00	-1.57	0
554	2018-12-12	20:10	-1.341	0
555	2018-12-12	20:20	-1.57	0
556	2018-12-12	20:30	-1.799	0
557	2018-12-12	20:40	-2.61	0
558	2018-12-12	20:50	-3.079	0
559	2018-12-12	21:00	-2.261	0
560	2018-12-12	21:10	-1.684	0
561	2018-12-12	21:20	-1.57	0
562	2018-12-12	21:30	-1.456	0
563	2018-12-12	21:40	-1.57	0
564	2018-12-12	21:50	-1.456	0
565	2018-12-12	22:00	-1.341	0
566	2018-12-12	22:10	-1.341	0
567	2018-12-12	22:20	-1.341	0
568	2018-12-12	22:30	-1.228	0
569	2018-12-12	22:40	-1.228	0
570	2018-12-12	22:50	-1.341	0
571	2018-12-12	23:00	-1.341	0
572	2018-12-12	23:10	-1.114	0
573	2018-12-12	23:20	-1.228	0
574	2018-12-12	23:30	-1.114	0
575	2018-12-12	23:40	-1.114	0
576	2018-12-12	23:50	-0.887	0
577	2018-12-13	00:00	-0.887	0
578	2018-12-13	00:10	-0.774	0
579	2018-12-13	00:20	-0.662	0
580	2018-12-13	00:30	-0.549	0
581	2018-12-13	00:40	-0.437	0
582	2018-12-13	00:50	-0.437	0
583	2018-12-13	01:00	-0.662	0
584	2018-12-13	01:10	-0.887	0
585	2018-12-13	01:20	-1.001	0
586	2018-12-13	01:30	-1.684	0
587	2018-12-13	01:40	-1.799	0
588	2018-12-13	01:50	-1.456	0
589	2018-12-13	02:00	-1.57	0
590	2018-12-13	02:10	-2.03	0
591	2018-12-13	02:20	-1.914	0
592	2018-12-13	02:30	-1.001	0
593	2018-12-13	02:40	-1.001	0
594	2018-12-13	02:50	-0.774	0
595	2018-12-13	03:00	-0.437	0
596	2018-12-13	03:10	-0.325	0
597	2018-12-13	03:20	-0.213	0
598	2018-12-13	03:30	-0.549	0
599	2018-12-13	03:40	-0.887	0
600	2018-12-13	03:50	-0.887	0
601	2018-12-13	04:00	-1.001	0
602	2018-12-13	04:10	-0.887	0
603	2018-12-13	04:20	-1.228	0
604	2018-12-13	04:30	-1.228	0
605	2018-12-13	04:40	-1.228	0
606	2018-12-13	04:50	-1.57	0
607	2018-12-13	05:00	-1.914	0
608	2018-12-13	05:10	-2.261	0
609	2018-12-13	05:20	-2.261	0
610	2018-12-13	05:30	-2.377	0
611	2018-12-13	05:40	-2.494	0
612	2018-12-13	05:50	-2.03	0
613	2018-12-13	06:00	-1.799	0
614	2018-12-13	06:10	-1.684	0
615	2018-12-13	06:20	-1.57	0
616	2018-12-13	06:30	-1.57	0
617	2018-12-13	06:40	-1.57	0
618	2018-12-13	06:50	-1.799	0
619	2018-12-13	07:00	-2.145	0
620	2018-12-13	07:10	-2.145	0
621	2018-12-13	07:20	-2.03	0
622	2018-12-13	07:30	-2.261	0
623	2018-12-13	07:40	-2.145	0
624	2018-12-13	07:50	-2.61	32.3
625	2018-12-13	08:00	-2.727	139.9
626	2018-12-13	08:10	-2.727	301.4
627	2018-12-13	08:20	-2.494	398.3
628	2018-12-13	08:30	-2.261	871.9
629	2018-12-13	08:40	-2.145	1087.2
630	2018-12-13	08:50	-2.03	1550
631	2018-12-13	09:00	-2.03	1463.9
632	2018-12-13	09:10	-2.03	1894.5
633	2018-12-13	09:20	-2.03	1980.6
634	2018-12-13	09:30	-1.799	2411.1
635	2018-12-13	09:40	-1.684	2755.6
636	2018-12-13	09:50	-1.228	2411.1
637	2018-12-13	10:00	-1.114	2325
638	2018-12-13	10:10	-1.114	3961.1
639	2018-12-13	10:20	-0.662	5166.7
640	2018-12-13	10:30	-0.549	5166.7
641	2018-12-13	10:40	-0.662	5511.1
642	2018-12-13	10:50	-0.662	6544.5
643	2018-12-13	11:00	-0.774	5166.7
644	2018-12-13	11:10	-0.887	4994.5
645	2018-12-13	11:20	-0.549	6544.5
646	2018-12-13	11:30	-0.102	7233.4
647	2018-12-13	11:40	-0.437	7577.8
648	2018-12-13	11:50	0.121	6544.5
649	2018-12-13	12:00	0.01	6200
650	2018-12-13	12:10	0.232	7577.8
651	2018-12-13	12:20	0.784	7577.8
652	2018-12-13	12:30	0.893	7577.8
653	2018-12-13	12:40	1.112	8611.2
654	2018-12-13	12:50	1.221	6200
655	2018-12-13	13:00	1.221	7233.4
656	2018-12-13	13:10	1.003	4477.8
657	2018-12-13	13:20	0.784	4994.5
658	2018-12-13	13:30	0.674	3272.2
659	2018-12-13	13:40	0.453	2927.8
660	2018-12-13	13:50	0.343	2583.4
661	2018-12-13	14:00	0.232	2927.8
662	2018-12-13	14:10	0.232	2325
663	2018-12-13	14:20	0.121	2238.9
664	2018-12-13	14:30	0.01	1463.9
665	2018-12-13	14:40	-0.102	1377.8
666	2018-12-13	14:50	-0.213	1636.1
667	2018-12-13	15:00	-0.213	2497.2
668	2018-12-13	15:10	-0.102	2583.4
669	2018-12-13	15:20	-0.102	2325
670	2018-12-13	15:30	-0.102	2325
671	2018-12-13	15:40	-0.213	2066.7
